Course Title,Labels,Details
The Linux Command Line Bootcamp: Beginner To Power User,"['Development,Software Engineering,Linux']","['Master the Command Line and Dozens of Commands!,Stop Relying On The Limited Graphical User Interface,Write Your Own Commands From Scratch,Automate Tasks and Schedule Jobs Using Cron,Control Your Computer Completely From The Command Line!,Master The Quirks Of File Permissions,Learn Powerful Keyboard Shortcuts To Improve Your Efficiency,Construct Powerful Command Pipelines']"
The Complete 2023 PHP Full Stack Web Developer Bootcamp,"['Development,Web Development,Web Development']","['Become Web Developer and Start Earning.,Apply for Job as Junior Web Developer.,Become Freelancer Web developer on Fiverr or UpWork.,Build Website with WordPress, PHP and Laravel and Sell Online.,Start your own online Business.,Learn to build websites.,Be proficient with databases and server-side languages with PHP and MySQL.,Become a front-end and Back-end developer - Complete Full Stack Developer.']"
Flutter & Dart - The Complete Flutter App Development Course,"['Development,Mobile Development,Google Flutter']","['Be ABLE to Build Any iOS and Android App You Want,MASTER Dart and Flutter Framework,BUILD Full-fledged Apps for Your Startup or Business,CREATE a Portfolio of Apps to Apply for Development Job,WORK as A Cross-Platform Mobile Developer Who can Develop iOS and Android Apps,GAIN a Competitive Advantage in the Workplace as a Flutter Mobile Developer']"
The Complete React Js & Redux Course - Build Modern Web Apps,"['Development,Web Development,React JS']","[""Learn the modern way of building web applications,Master React's Compositional Model,Build an Instagram-like Web App from the ground up!,Build Interactive Web Pages with self-contained Components,Manage your Application's Data with Redux,Get web development jobs on freelancer sites""]"
Jenkins 2 Bootcamp: Fully Automate Builds to Deployment 2020,"['Development,Software Development Tools,Jenkins']","['Install Jenkins CI server on Windows,Install and configure several tools commonly used with Jenkins,Understand the basics of continuous inspection, continuous integration, and continuous deployment,Use Jenkins effectively to build, test, analyze and deploy Java projects,Apply the techniques and experience to implement Jenkins and/or a continuous integration system']"
Snowflake[A-Z] Zero to Hero Masterclass(Core+SQL+API+Visual),"['Development,Database Design & Development,Snowflake']","['Core Snowflake Concepts,Advanced Concepts such as Time Travel, Fail Safe, Caching, etc.,Detailed Overview of Snowflake WebUI,SQL - Beginner to Advanced,Snowflake API for Python,Automate Snowflake tasks using Python,Connect Snowflake Data with Tableau and create visualizations,Connect Snowflake Data with PowerBI and create visualizations,Frequent Updates about Snowflake functionalities,WILL BE HELPFUL TO GO FOR CERTIFICATION']"
"HTML, JavaScript, & Bootstrap - Certification Course","['Development,Web Development,Bootstrap']","['Master HTML and code customized, stylish web pages,Add interactivity to Static HTML elements using JavaScript,Learn to build mobile responsive web pages, using the Bootstrap Framework,Create modern, stylish websites using the latest scripting languages,Learn to work with variables, conditional statements, arrays, and loops in JavaScript,Master the Bootstrap Grid system, so your Web Pages fit all devices, and screen sizes.,Learn to build stylish forms in Bootstrap with complete JavaScript enabled validation,Learn to create stylish navigation bars and menus using Bootstrap theme elements,+ Much More...']"
Testing Angular 4 (previously Angular 2) Apps with Jasmine,"['Development,Software Testing,JasmineJs']","['Write clean and maintainable tests for your Angular apps,Examine how much of your code is covered by tests,Write tests for re-usable components,Write tests for component templates,Write tests for forms,Write tests for confirmation boxes,Write tests for the navigation,Write tests for attribute directives,Work with asynchronous operations,Provide fake dependencies to components under test,Use spies to track function calls or replace functions']"
Advanced AI: Deep Reinforcement Learning in Python,"['Development,Data Science,Python']","['Build various deep learning agents (including DQN and A3C),Apply a variety of advanced reinforcement learning algorithms to any problem,Q-Learning with Deep Neural Networks,Policy Gradient Methods with Neural Networks,Reinforcement Learning with RBF Networks,Use Convolutional Neural Networks with Deep Q-Learning']"
NestJS: The Complete Developer's Guide,"['Development,Web Development,NestJS']","[""Deploy a feature-complete app to production,Build authentication and permissions systems from scratch,Write integration and unit tests to ensure your code is working,Automatically validate data included with incoming requests,Use an API client to manually test your app,Apply structure to your code with Typescript,Make your code more reusable and testable with dependency injection,Tie different types of data together with TypeORM relationships,Get a behind-the-scenes understanding of NestJS,Use Guards to prevent unauthorized users from gaining access to sensitive data,Understand Nest's special request-response cycle,Model your app's data using TypeORM entities,Use decorators to dramatically simplify your code,Show less""]"
Learn to Code with Python,"['Development,Programming Languages,Python']","[""Master programming in Python, a popular language that powers codebases in tech companies like Instagram, Pinterest, Dropbox and more,Dive into the mechanics of Python's data structures including strings, lists, dictionaries, tuples, and sets,Apply your knowledge to solve common interview questions, algorithms and coding challenges,Explore a dynamic curriculum with videos, quizzes, written assignments, in-browser coding challenges and more,Progress from core language fundamentals to advanced features like classes, decorators and unit testing,Build complete projects including card games, web scraping tools, and more!""]"
SQL & Database Design A-Z™: Learn MS SQL Server + PostgreSQL,"['Development,Data Science,Database Design']","['Create basic SQL Queries,Create advanced SQL Queries,Create Left, Right, Inner and Full Outer joins,Create new tables, alter existing tables in Databases,Normalize Databases,Understand database design,Understand first, second and third normal form schemas']"
Python for Absolute Beginners | Python Beginner to Pro,"['Development,Programming Languages,Python']","[""Go from Python beginner to Python proficiency. You will become a confident Python programmer with a good knowledge of the foundations and their applications,This is a hands on course with numerous coding examples and challenges at the end of each section. This is very important as you learn Python best by doing it,Acquire the pre-requisite Python skills to work with Python in fields such as Data Science, Machine Learning, Artificial Intelligence and Web Development,Install Python and write your first program,How to use basic Python structures: strings, lists, and dictionaries,How to use a Jupyter Notebook and how to work with .py files,Create and use functions and Lambdas,Understand what classes are and how they relate to objects,Learn to think computationally,Handle Exceptions,Interesting and useful modules e.g. the datetime and Collections module,Use of Git and Github: essential skills for all professional programmers,Work with virtual environments in Python. An essential skill which is often missed from other courses.,Introduction to the essential data science libraries of matplotlib and Pandas,You will work on a big capstone project related to computer vision where you'll build your own image recognition system,All the concepts are broken down into simple steps,Show less""]"
Practical Java Unit Testing with JUnit 5,"['Development,Software Testing,JUnit']","['Write awesome unit tests in JUnit 5,Create practical, real-world test scenarios,Follow unit testing best practices,Run unit tests in Eclipse (or IntelliJ IDEA),Learn basic Test Driven Development (TDD)']"
Understanding APIs and RESTful APIs Crash Course,"['Development,Web Development,API']","['What APIs are,How APIs work,What a RESTful API is,What JSON is,How computers talk to each other,CRUD Operations,The 5 main request methods (GET, POST, PUT/PATCH, DELETE),HTTP status codes,How to understand APIs as if they were real people,HTTP Requests and Responses']"
Learn Protractor(Angular Testing) from scratch +Framework,"['Development,Software Testing,Protractor']","['By end of this course, You will get complete knowledge on Protractor API to automate any Angular/NonAngular Apps,In-depth knowledge of JavaScript with Asynchronous Promise concepts,You will gain the ability to design Protractor framework from scratch using jasmine Unit testing techniques,Understand the Nodejs principles and package json in depth for CI integration,Includes a Practice Website to play around with all available Protractor functions to automate,Crack any Protractor Interview on Single shot!']"
Angular Essentials (Angular 2+ with TypeScript),"['Development,Programming Languages,Angular']","['Build highly reactive and user-friendly web applications running in the browser (driven by JavaScript),Dive deeper into Angular with very solid fundamentals taught by this course']"
Python - The Practical Guide,"['Development,Programming Languages,Python']","['Students can take advanced Python courses and build real projects with it,Students may build upon the Python and Blockchain knowledge gained in this course and start working on their own Blockchain,Students can dive into Web Development or Data Science with Python']"
Dart and Flutter: The Complete Developer's Guide,"['Development,Mobile Development,Dart (programming language)']","[""Build beautiful multi-screen apps with Flutter,Understand the different approaches for loading and maintaining data in Flutter apps,Create and publish open source projects using Dart,Learn how to build offline-enabled apps with incredibly efficient data loading,Comprehend the best method for reading the incredible amount of Flutter documentation,Store long-term data on a user's physical device using SQLite,Master streams and understand reactive programming to create Flutter apps""]"
Complete SQL and Databases Bootcamp: Zero to Mastery [2023],"['Development,Database Design & Development,SQL']","['Become an expert in SQL and Database Concepts,Understand SQL vs NoSQL, MongoDB vs MySQL vs PostgreSQL,Add SQL, PostgreSQL, MySQL, Redis, Database Management/Design to your resume,Learn to perform efficient and performant SQL queries using best practices,Learn how Machine Learning, Data Science and Data Engineers use Big Data and databases,Apply for SQL developer, Database Administrator, Business Analyst, Backend Developer and Business Intelligence roles,Use the right SQL features to work with data efficiently and solve database problems,Database best practices to design and manage your company data,Learn to make business and market decisions based on user data,Learn how to scale databases by using things like Sharding, Replication, etc...,Create your own databases while using SQL to interact with the data,Use real-world data to generate insights and reports using SQL,Tons of exercises to practice what you learn and test your knowledge,Help Sales/Marketing/Product managers make better decisions based on data analysis,Advanced SQL topics like indexes, aggregates, caching to make your database queries efficient,Learn how databases are used in Web & Mobile Applications, Machine Learning and other fields,Learn how to handle user passwords and keep data safe,Work with SQL across multiple tables and multiple databases,Learn to use Redis for fast memory storage,Master SQL joins,Show less']"
RxJs In Practice (with FREE E-Book),"['Development,Web Development,RxJs']","['Code in Github repository with downloadable ZIP files per section,Learn the RxJs library via Practical Examples,Become familiar with an extended subset of RxJs Operators,Understand in detail the core notions of Reactive Programming,Learn how to design and build Applications in Reactive style']"
AWS Lambda & Serverless Architecture Bootcamp (Build 5 Apps),"['Development,Software Engineering,Amazon AWS']","['Master AWS Lambda, API Gateway, DynamoDB, and Step Functions from the ground up (Full of Demos and Hands On),Streamline your development and deployment with AWS SAM as well as the Serverless Framework,Automate serverless deployment with AWS CI/CD tools like CodeCommit, CodeBuild and CodePipeline,Build Serverless REST API, Web App, Android and iOS Mobile Apps, Alexa Skill, IoT App and more,Integrate different services like S3, Kinesis, SNS, SQS and more in your serverless projects,Implement OAuth 2.0 Authentication and Authorization with AWS Cognito,Document your serverless APIs using API Gateway and Swagger,Learn Serverless Best Practices']"
Mastering data visualization in D3.js,"['Development,Web Development,Data Visualization']","['Understand the fundamental building blocks of D3,Gain a wide breadth of knowledge, learning how to create 14 different visualizations,Critique existing visualizations and invent better designs for displaying data,Interpret open source code from the D3 community for use in your own projects,Master advanced tools in D3, building choropleth maps, brushes, tooltips, and layouts,Develop substantial web apps, with multiple visualizations on the page at once,Articulate original abstract ideas with compelling sketches']"
Spring Boot Microservices with Spring Cloud Beginner to Guru,"['Development,Software Engineering,Spring Boot']","['Learn how to develop Microservices with Spring Boot,Learn how to deploy and manage Spring Boot Microservices with Spring Cloud,How to deconstruct a monolith into Spring Boot Microservices,Best Practices for Developing RESTFul APIs with Spring MVC,How to consume RESTFul APIs using Spring RestTemplate,Using Java Bean Validation with Spring Boot,How to use Project Lombok and MapStruct to reduce boiler plate code,Generate API documentation with Spring REST Doc,Configure Jackson for JSON processing with Spring Boot,Use JMS for messaging between Spring Boot Microservices,Use Spring State Machine to Apply the Saga Pattern with Microservices,Show less']"
React JS- Complete Guide for Frontend Web Development,"['Development,Web Development,React JS']","['Learn to create basic web pages using HTML5,Learn to style and add animations to bring those basic web pages to life using CSS3,Learn the Javascript language from basic to advanced along with the Next Gen JS - ES6,Learn to create responsive and interactive web pages using Javascript and jQuery,Create user-friendly, beautiful, light and fast websites using React JS,Become an expert front end developer using ReactJs']"
Vim Masterclass,"['Development,Software Development Tools,Vim Text Editor']",['Edit plain text files quickly and efficiently using the Vim text editor.']
C# Developers: Learn the Art of Writing Clean Code,"['Development,Programming Languages,C# (programming language)']","['Tell the difference between good and bad good,Identify the smells in your code,Refactor your code in a safe and fast way using ReSharper,Write clean code that reveals the intent,Decompose long methods into smaller, more maintainable ones,Refactor lengthy switch statements into an object-oriented design,Simplify nested / complex conditional blocks,Remove duplicated code,Design the proper signature for your methods']"
The Complete Python/PostgreSQL Course 2.0,"['Development,Database Design & Development,PostgreSQL']","['How to leverage the power of databases (in-memory, SQLite, and PostgreSQL) to upgrade your Python applications,Prevent common pitfalls: avoid SQL injection attacks, store database credentials securely, and optimize the performance of your applications,Understand how databases work and how to take advantage of their features from the ground up, by building multiple projects,This is a no-nonsense, no-frills course on fully mastering PostgreSQL and how to use it effective within and outside of your Python apps,Learn how to work with dates and times effectively in Python applications,Produce engaging charts, graphs, and reports using database data']"
Learn JavaScript: Full-Stack from Scratch,"['Development,Web Development,JavaScript']","['The JavaScript language itself,How to control a database (MongoDB) with JavaScript,How to control the Web Browser with JavaScript,How to implement user registration, log-in, log-out & user generated content,How to setup a server by using Node JS and Express']"
Python Complete Masterclass for Beginners,"['Development,Programming Languages,Python']","['You will GAIN CONFIDENCE when asking your manager for a RAISE or going to any Junior or Intermediate Python Developer INTERVIEW.,You will ultimately GAIN REAL-LIFE SKILLS: Excel Automation, Database Automation, Data Analysis etc. No silly little games, no useless apps, no filler content!,You will MASTER all the Python 3 key concepts starting FROM SCRATCH. No prior Python knowledge is required.,You will get FREE NEW VIDEO LECTURES and RESOURCES regularly and learn the latest Python 3 concepts and use cases.,You will have MY FULL SUPPORT for every course-related question or suggestion, plus the help of the community.,You will have LIFETIME ACCESS TO COURSE UPDATES and new content, anytime, anywhere, on any device.,You will be able to apply for and get involved in most Python 3 PROJECTS.,You will be able to work with the Python interpreter and Python scripts.,You will be able to work with Python strings and string methods.,You will be able to work with Python lists, list methods and ranges.,You will be able to work with Python sets, set methods and frozensets.,You will be able to work with Python tuples and tuple methods.,You will be able to work with Python dictionaries and dictionary methods.,You will be able to work with Python control flow structures (if, for, while, break, continue, pass, exceptions, try-except-else-finally blocks).,You will learn everything about properly handling syntax errors and exceptions in Python 3.,You will be able to work with Python functions, namespaces and modules.,You will be able to work with Python file operations: create, read, write, append, truncate, close.,You will be able to work with Python patterns and regular expressions.,You will be able to work with Python classes, objects and inheritance.,You will be able to work with advanced Python tools (comprehensions, lambda functions, threading basics, iterators, generators, decorators).,You will be able to apply the Python 3 knowledge you get from this course in quizzes, coding exercises and real-life scenarios.,You will build a scientific, interactive calculator with a user menu and advanced math operations available.,You will be able to work with Microsoft Excel files and automate boring spreadsheet-related tasks using Python 3.,You will be able to work with PostgreSQL databases and automate boring database-related tasks using Python 3.,You will be able to work with network devices (switches/routers) and automate networking tasks using SSH.,You will be able to work with Pandas to perform data analysis operations on TXT, CSV, JSON, XLSX, HTML files and SQL databases.,You will be able to work with Bokeh to perform data visualization and generate line / bar / pie / range / stocks / candlesticks charts.,You will be able to work with Pytest to perform unit test automation, also learning advanced concepts like fixture functions or markers.,You will be able work with Requests, Pandas and BeautifulSoup to get, load and parse webpage content, perform web scraping tasks and build an Excel database.,You will learn all the basics of OOP, including classes, instances, constructors, attributes.,You will learn the core concept of inheritance, including multi-level and multiple inheritance.,You will learn to properly achieve polymorphism and how to use the method overriding concept.,You will dive into advanced concepts, like overloading, magic methods, abstract classes/methods.,You are going to build the necessary environment for using Django and developing web projects.,You are going to create and configure your first Django project - a blog application.,You are going to learn necessary concepts such as URLs, views, templates, forms, models.,You are going to access the admin section provided by Django and create a user to login into it.,You are going to learn to create simple tests and run them from the command line.,You are going to learn how to push the code to git (Gitlab), a version control system.,You are going to build the necessary environment for using Django Rest Framework and developing a REST API.,You are going to learn and practice concepts such as pre-commit hooks, TDD, GitHub actions and running tests.,You are going to learn and practice concepts such as models, APIView, serializers, generic views and filters.,You are going to learn how to implement permissions and authentication with permission classes and API keys.,You are going to learn to create simple tests and run them from the command line.,You are going to learn how to push the code to a remote repository, on GitHub.,You are going to build the necessary environment for using Django, Graphene and developing a GraphQL API.,You are going to build a simple social media GraphQL API using Python 3, Django 3 and Graphene.,You are going to learn the benefits of a GraphQL API versus a RESTful API.,You are going to learn how to integrate GraphQL inside the Django ecosystem.,You will get a Python 3 CHEAT SHEET filled with key concepts and examples.,You will get a Python 3 200+ PAGES E-BOOK for free, to keep learning offline.,You will learn 10 ways to earn money and build a portfolio with your Python skills.,You will get over 250 practice activities to solidify your knowledge - quizzes and exercises.,Show less']"
Jira Essentials | A complete Jira guide for beginners,"['Development,Software Development Tools,JIRA']","[""Confidently set up Jira projects for any type of work, from Agile product development to waterfall project planning,Set up filters, Scrum and Kanban boards, and dashboards for effective project tracking and reporting,Read and make sense out of various reports and graphs to monitor project progress and identify areas for improvement,Implement advanced filtering, workflows management, and project custom settings to streamline project planning and execution,Improve team productivity and performance by enhancing their Jira setup,Create and modify issues to efficiently manage project tasks and workflows,Integrate multiple tools, plugins, and add-ons to further enhance Jira's functionality,Understand project settings in Jira and project customization,Use epics, labels, components and fix versions to organize work,Learn tips and tricks to easily manipulate issues and organize product backlog,Troubleshoot the common problems,Show less""]"
Mathematical Foundations of Machine Learning,"['Development,Data Science,Math']","['Understand the fundamentals of linear algebra and calculus, critical mathematical subjects underlying all of machine learning and data science,Manipulate tensors using all three of the most important Python tensor libraries: NumPy, TensorFlow, and PyTorch,How to apply all of the essential vector and matrix operations for machine learning and data science,Reduce the dimensionality of complex data to the most informative elements with eigenvectors, SVD, and PCA,Solve for unknowns with both simple techniques (e.g., elimination) and advanced techniques (e.g., pseudoinversion),Appreciate how calculus works, from first principles, via interactive code demos in Python,Intimately understand advanced differentiation rules like the chain rule,Compute the partial derivatives of machine-learning cost functions by hand as well as with TensorFlow and PyTorch,Grasp exactly what gradients are and appreciate why they are essential for enabling ML via gradient descent,Use integral calculus to determine the area under any given curve,Be able to more intimately grasp the details of cutting-edge machine learning papers,Develop an understanding of what’s going on beneath the hood of machine learning algorithms, including those used for deep learning,Show less']"
Deployment of Machine Learning Models,"['Development,Data Science,MLOps']","['Build machine learning model APIs and deploy models into the cloud,Send and receive requests from deployed machine learning models,Design testable, version controlled and reproducible production code for model deployment,Create continuous and automated integrations to deploy your models,Understand the optimal machine learning architecture,Understand the different resources available to productionise your models,Identify and mitigate the challenges of putting models in production']"
Git & GitHub - The Practical Guide,"['Development,Web Development,Git']","[""Learn all you need to work with Git, including all about repositories, commits, branches & more,Understand how Git works behind the scenes and understand local & remote as well as local-tracking & remote-tracking branches,Dive into advanced Git features like merging, rebasing, the stash and learn how to manage merge conflicts,Bring Git's power to the cloud with GitHub,Learn how to collaborate in projects via Git & GitHub in teams & organizations,Learn how to contribute to open-source projects via forks & pull requests,Efficiently manage projects with Git & GitHub""]"
Apache Kafka Series - Kafka Connect Hands-on Learning,"['Development,Software Engineering,Apache Kafka']","['Configure and run Apache Kafka Source and Sink Connectors,Learn concepts behind Kafka Connect & the Kafka Connect architecture,Launch a Kafka Connect Cluster using Docker Compose,Deploy Kafka Connectors in Standalone and Distributed Mode,Write your own Kafka Connector']"
Introduction to Continuous Integration & Continuous Delivery,"['Development,Software Development Tools,CI/CD']","['Understand what Continuous Integration and Continuous Delivery is,Obtain a firm understanding of DevOps,Understand the competitive advantages of using CI and CD in your organization,Find out why companies like NetFlix and Amazon use CI and CD in their daily workflow,Find out about the popular tools for integrating CI and CD into your workflow,See an actual case study of a real project using CI/CD from start to finish']"
Automated Software Testing with Python,"['Development,Software Testing,Python']","['Everything you need to know about automated software testing with Python (and how to enjoy testing, too!),Avoid common pitfalls and implement best practices when writing automated tests,Write complete system tests using Python and tools like Postman,Automate your application testing by setting up a continuous integration pipeline using Travis CI,Browser-based acceptance testing using Behave and Selenium WebDriver']"
Node.js API Masterclass With Express & MongoDB,"['Development,Web Development,Node.Js']","['Real World Backend RESTful API For Bootcamp Directory App,HTTP Fundamentals (Req/Res Cycle, Status Codes, etc),Advanced Mongoose Queries,JWT/Cookie Authentication,Express & Mongoose Middleware (Geocoding, Auth, Error Handling, etc),API Security (NoSQL injection, XSS protection, Rate Limiting),API Documentation & Deployment']"
Object Oriented PHP & MVC,"['Development,Web Development,PHP']","['Build a custom MVC Framework from absolute scratch,Build an application using your custom framework,Create a custom PDO class to handle database interactions,Complete user authentication using OOP & PDO,Deploy your custom PHP application']"
Cluster Analysis and Unsupervised Machine Learning in Python,"['Development,Data Science,Unsupervised Machine Learning']","[""Understand the regular K-Means algorithm,Understand and enumerate the disadvantages of K-Means Clustering,Understand the soft or fuzzy K-Means Clustering algorithm,Implement Soft K-Means Clustering in Code,Understand Hierarchical Clustering,Explain algorithmically how Hierarchical Agglomerative Clustering works,Apply Scipy's Hierarchical Clustering library to data,Understand how to read a dendrogram,Understand the different distance metrics used in clustering,Understand the difference between single linkage, complete linkage, Ward linkage, and UPGMA,Understand the Gaussian mixture model and how to use it for density estimation,Write a GMM in Python code,Explain when GMM is equivalent to K-Means Clustering,Explain the expectation-maximization algorithm,Understand how GMM overcomes some disadvantages of K-Means,Understand the Singular Covariance problem and how to fix it,Show less""]"
Postman - Learn API Testing from Scratch with Live Projects,"['Development,Software Testing,Postman']","[""Understand how to Perform API Testing with Postman,Complete knowledge on Postman tool and its features,Learn how to Automate Rest API's with Json parsers in easy way using Postman,Learn Soap WebServices Automation with XML Parsing through Postman,Understand how to use ready made features like Environments, variables, Workflows, collection runners, Data driven testing for Automation,Learn usage of Newman tool with Postman and running tests through CLI commands,Integrate Postman Automation with Jenkins CI/CD Integration with neat HTML reports of Automation results,Understand how to collaborate with in team on Postman source code including Version control features""]"
Build a Real-world App with ASP.NET Core and Angular 2 (4+),"['Development,Web Development,ASP.NET Core']","['Build real-world applications with ASP.NET Core and Angular 2,Integrate ASP.NET MVC / Core with Angular 2,Implement a clean and decoupled architecture,Understand and apply the Dependency Inversion Principle (DIP),Properly implement the repository and unit of work patterns,Use the new dependency injection feature in ASP.NET Core,Troubleshoot common runtime errors,Build APIs with ASP.NET Core,Test APIs using PostMan,Use AutoMapper,Store and retrieve data using Entity Framework Core (Code-first approach),Implement CRUD operations (including one-to-many and many-to-many relationships),Implement filtering, sorting and pagination,Handle and log errors,Display toast notifications,Implement photo upload with progress bar,Add authentication and authorization using Auth0 and JWTs,Write clean, maintainable and reliable code,Refactor bad code into good code,Better understand software development lifecycle,Show less']"
Learn Visual Studio Code (2020),"['Development,Web Development,Visual Studio Code']","['Time-saving tips on how to efficiently navigate Visual Studio Code,Customize Visual Studio Code with shortcuts, themes, extensions, snippets, and more,Effectively debug JavaScript with Node, React, Angular, and Vue.,Integrate source control with Git/Github into Visual Studio Code,Generate code faster and more efficiently']"
Master XPath and CSS Selectors for Selenium WebDriver,"['Development,Software Testing,XPath']","['HTML Basics,Locating Elements Using ID, Name, Class,Creating XPath,Creating CSS Selectors,Using Locaters in Selenium WebDriver Scripts,Using XPath and CSS in Selenium WebDriver Scripts']"
Essentials in JavaScript ES6 - A Fun and Clear Introduction,"['Development,Programming Languages,JavaScript']","['Create ES6 applications from the ground up.,Use the terminal/command-line application and a code editor to code.,Look at ES6 code and understand keyword and concepts.,Create live development servers with Webpack.']"
Deep Learning and NLP A-Z™: How to create a ChatBot,"['Development,Web Development,Chatbot']","['Why this is important,Types of Natural Language Processing,Classical vs. Deep Learning Models,End to End Deep Learning Models,Seq2Seq Architecture & Training,Beam Search Decoding']"
R Programming for Statistics and Data Science,"['Development,Data Science,R (programming language)']","['Learn the fundamentals of programming in R,Work with R’s conditional statements, functions, and loops,Build your own functions in R,Get your data in and out of R,Learn the core tools for data science with R,Manipulate data with the Tidyverse ecosystem of packages,Systematically explore data in R,The grammar of graphics and the ggplot2 package,Visualise data: plot different types of data & draw insights,Transform data: best practices of when and how,Index, slice, and subset data,Learn the fundamentals of statistics and apply them in practice,Hypothesis testing in R,Understand and carry out regression analysis in R,Work with dummy variables,Learn to make decisions that are supported by the data!,Have fun by taking apart Star Wars and Pokemon data, as well some more serious data sets,Show less']"
"Reactive Angular Course (with RxJs, Angular 16)","['Development,Web Development,RxJs']","['Code in Github repository with downloadable ZIP files per section,Learn Lightweight State Management techniques (RxJs only),Understand the Core Principles of Reactive Programming in general,Know how to build Applications in Angular in Reactive Style using RxJs,Learn a Catalog of RxJs Application Design Patterns and Anti-Patterns']"
Webpack 5: The Complete Guide For Beginners,"['Development,Web Development,Webpack']","['Quickly get started, without long introductions and rambling.,Create fully functional, production ready Webpack 5 config from scratch.,Get a solid understanding how Webpack really works and when to use it.,Optimize your Webpack production builds to be small and fast.,Optimize your development experience by enabling Hot Module Replacement, better Error Handling, etc.,Deep dive into Webpack 5 Asset Modules, Loaders and Plugins.,Use latest cutting edge JS features with Webpack 5, Babel 7, and npm.,Organize your code better with EcmaScript 6 modules and Webpack Code Splitting.,Be able to understand and improve existing Webpack configurations.,Integrate Webpack 5 with Node JS and Express framework.,Use Webpack for Single Page Applications as well as Multiple Page Applications.,Get a solid foundation for learning advanced Webpack features.,Master the new Module Federation feature introduced in Webpack 5.,Show less']"
Master the Coding Interview: Big Tech (FAANG) Interviews,"['Development,Software Engineering,Data Structures']","['Ace the coding interview at the top tech companies (Google, Amazon, Meta, Apple, Microsoft, Tesla, Netflix + others),Step by step guide to common questions, how to solve them, optimize, and present them during tech interview,The ultimate resource to prepare for coding interviews, tech interviews and programming interviews,Learn exactly what you need to answer difficult questions and the framework you need for ANY kind of questions they throw at you,Use the right Data Structures and Algorithms to pass coding interview questions that have the optimal solution,Become a better developer by mastering computer science fundamentals']"
HTML&CSS Tutorial and Projects Course (Flexbox&Grid),"['Development,Web Development,CSS']","['Learn HTML5 from scratch.,Learn CSS3 from scratch.,Create responsive real world projects from scratch.,Learn CSS Grid and Flexbox Layout Modules.,Learn where to get free images, custom fonts.,Learn how to work with font-awesome icons,Learn where to get custom color palettes.']"
Java from Beginner to Expert,"['Development,Programming Languages,Java']","['the semantics of Java (the meaning of words),what is a compiler / IDE,variables / types of variables,operators - arithmetic, assigment, logical, bitwise,conditions like if / else / switch,arrays / multi-dimensional arrays,loops - for / while / do-while,methods, overloading/overriding methods, passing variables to methods etc.,object oriented programming,reference variables,constructors,interfaces,exceptions,packages,polymorphism,down casting,lambda expressions,classes/abstract classes,and many more,Show less']"
JDBC Servlets and JSP - Java Web Development Fundamentals,"['Development,Programming Languages,Servlet']","['Develop Dynamic Web Applications,Learn the fundamentals of JDBC and using the different interfaces in the JDBC API,Learn , Create and Deploy Servlets,Initialize parameters dynamically,Learn how to manage sessions,Understand how JSPs can help to separate Web logic and functionality from page layout,Learn the meaning and importance of MVC,Explore how to make JSPs smaller and more powerful with JSTL, custom tags,Understand and Implement Connections Pooling,Secure you web application,Learn how to manage sessions,Show less']"
Learn Responsive Web Development from Scratch,"['Development,Web Development,Responsive Design']","['Master Responsive Web Design Strategies,Learn the tools and tips for Responsive Web Design,Master Twitter Bootstrap 3,Create projects to enhance conceptual learning']"
