Course Title,Labels,Details
Complete Eagle CAD PCB Design: Theory and Practical approach,"['Design,Design Tools,PCB Design']","['You will learn Basic Electronics Theory, Circuit Design and Analysis, Basics of Printed Circuit Board, Electronic Components and Instruments. Study notes given.,You will work on Printed Circuit Board Layout Design such as Schematic creation, Library Creation: Electronic Symbol and Package (Footprint Creation) Designing.,Switching schematic to Board Design (Netlist Creation), Thorough knowledge on Constraint Management Settings, Board Shape Creation (DXF import included) & DRC.,Work on Single sided Board Design, Double sided Board Design, Via creation and application. Routing on Top and Bottom Layer includes enough practice modules.,Plan Creation of Power and Ground. Also Split Plan Creation. Design Rule Checking and DRC updates. Work on Artwork. Setting up all required film layer setups.,Gerber Generation and Gerber analysis and improvements. PCB Manufacturing overview.']"
Character Modeling: Master the Anatomy of 3D Characters,"['Design,3D & Animation,Character Design']","['This is a Great Start to Learn Character Anatomy for Absolute Beginners,You will Learn Face Character Anatomy,You will Learn how to Create All Face Components: ""Mouth"" - ""Chin"" - Eyes - Nose - Head Turn,Add Realistic Details to a Face of a Character']"
UI-UX Adobe XD Masterclass: App designing guide to earning,"['Design,User Experience Design,Adobe XD']","['Web and Application designing using Adobe XD,Creating animations in Adobe XD,Auto-animate feature In Adobe XD,Redesigning the Medium App using Adobe XD,Tranisitions and repeat grids in Adobe XD,Learn to Design Beautiful, High-Quality Mobile Application UI with Adobe XD’s Powerful Tools and Smooth Workflow.,Master the essential principles and tools of Adobe XD.,Discover design techniques that will enhance your creative potential.,Learn and implement UI best practices to ensure quality and usability.']"
Head anatomy and sculpting exercises course,"['Design,3D & Animation,3D Sketching']","['Anatomy and forms of human head and face,Shapes of human head,Sculpting human head from sphere tips and tricks,Head sculpting exercises']"
Adobe Photoshop CC For Photographers,"['Design,Design Tools,Photoshop']","['Learn how to edit, correct and manipulate your digital images']"
AutoCAD 2020 2D from Zero to Hero,"['Design,Design Tools,AutoCAD']",['You will learn all about AutoCAD 2020-2021-2022 2D to become professional user']
"BIM applications for Roads, Highways & Transportation design","['Design,Other Design,BIM']","['Understand the BIM process in the roads and infrastructure design,learn design guidelines for roads as AASHTOO,create conceptual and geometric design of roads,Study and analysis the existing surface,create quantities report for all project items,learn how to design intersections,learn how to design interchanges,learn Autodesk infraworks 360,Learn to make traffic simulation']"
Apple Final Cut Pro X Tutorial Video - Infinite Skills,"['Design,Design Tools,Final Cut Pro']","['Learn To Edit Video With Final Cut Pro X,Learn How To Use Many Of The Built In Special Effects,Create Stunning And Professional Looking Video With Ease']"
Refrigeration & Air conditioning - Design and calculation,"['Design,Other Design,HVAC']","['Some basic physics,Laws of Thermodynamics,Behavior of refrigerants and their properties,Refrigerant pressure enthalpy chart and how to acquire property values,Acquiring values of refrigerant properties from tools like Refprop/ CRE/ Genetron Properties,Refrigeration cycle and its types,Psychrometric chart,Heat Load Calculation - Refrigeration and Air Conditioning,Different types of refrigeration cycles and their pros & cons,Components of a refrigeration system in details,Explanation of terminologies like superheat, subcooling, desuperheating, etc.,Sizing and selection of refrigeration system components,Accessories in a refrigeration system,Refrigeration pump fundamentals,Sequence of Operation/Control philosophy of a refrigeration system,Design calculations,Show less']"
Create logo animation with Adobe After Effects,"['Design,3D & Animation,Logo Design']","['Create a beautiful Logo Reveal animations,Use of shape layers in Adobe After Effects,Making smooth Animation,Understanding Matte in After effects']"
Create a website without writing code,"['Design,Web Design,Web Design']","['Build a website without writing code,Know how to use the Squarespace platform,How to launch their new website live']"
Intro to Photoshop for Interior Designers,"['Design,Interior Design,Photoshop']","['You will have expert knowledge of Photoshop and have the advantage over the 99% of the people who don’t.,Will have a strong foundation of the Photoshop Interface.,Will be able to start implementing Photoshop into your daily interior design business workflow.']"
Building Modular Levels for Games with Unity and Blender,"['Design,Game Design,Unity']","['Learn the basics of building a modular set in Blender,Understand UV Unwrapping and Texturing your modular assets,Learn to use your modular set to build a sample level in Unity']"
Blender 3D Complete Volume One,"['Design,3D & Animation,Blender']","[""create complex 3D models and scenes using Blender's in depth modeling tools. You'll be able to apply what you learn to scenes and assets for games, animation, and film.,Work through several modeling exercises as well as a larger lab to cement what you've learned.,Grasp difficult concepts necessary to work at a professional level.""]"
Complete Character Creation in Maya for Beginners,"['Design,3D & Animation,Maya']","['Cartoon Character Modeling in Maya,Texturing in Substance Painter,Basic Character Rigging,Walk Cycle Animation,Creating Cloth and Hair Using ncloth,Rendering Animation']"
Introduction To 3D Sculpting In Blender - Model A Dragon,"['Design,3D & Animation,3D Animation']","['The fundamentals of sculpting creatures,The workflow behind making characters for games, animations or film,How to use sculpting brushes,How to quickly texture, rig and pose a creature']"
Design of Water Treatment Systems for Beginners,"['Design,Other Design,Water Treatment']","['Define Waterborne deceases caused by drinking contaminated water,Recognize the needed information to design a water treatment system,Select the processes involved in the water treatment chain (sedimentation, coagulation & flocculation, filtration, softening, desalination and disinfection),Design the components of a water treatment system using simplified calculations']"
How to Texture 3D Aircraft Model in Maya & Substance Painter,"['Design,3D & Animation,Substance Painter']","['Texture the asset using Substance Painter,Preparing the 3d object for texturing process,Learn Research and Presentation techniques to find the reference for your models,Create complex material and texture in Substance Painter']"
,Nill,Nill
WordPress – The Complete Business Web Design Course,"['Design,Web Design,WordPress']","['Gain the skill to create a fully functioning website using WordPress!,Gain knowledge on the essential elements that make up a business website and apply it to any number of business sites that you create in future!,Gain the knowledge and skill to sell your products and services online and collect payment directly through your website.,Gain the skill to set up an automated system in your website that will help to generate and capture leads for your business!']"
Learn To Make Epic Low Poly Scenes In Unity [Beginner],"['Design,Game Design,Game Art']","['Create beautiful worlds using Unity 2018 with the help of Maya 2018, Zbrush 4r7|4r8, & Photoshop.,You will have a fundamental understanding of Color Theory and Color Schemes.,Make a mass variety of particle effects in Unity.,Create color gradient palettes in Photoshop using different Color Scheme combinations.,Properly import and export models without any errors.,You will learn how to light scenes properly in Unity using different Color Schemes.,Work systematically fast in Maya, Zbrush, Photshop & Unity.']"
Zbrush Character Likeness Sculpting Tutorial,"['Design,3D & Animation,zBrush']","['How to Sculpt Photo Realistic Character Likeness,How to Match Your Model with the Reference.,How to Make Realistic Skin Detailing in Zbrush.,How to Present Your work.']"
27 Photoshop CC Projects + 547 Photoshop Essentials Template,"['Design,Graphic Design & Illustration,Photoshop']","[""27 Photoshop design (plus retouching) projects included to help your business, today!,When you complete this Photoshop course you will have your own Brand Identity.,When you complete this Photoshop course you will have your own Logo.,When you complete this Photoshop course you will have the skills to retouch your photos like a pro.,When you complete this Photoshop course you will know how to create your own custom Business Cards, Stationary and Thank you card designs.,When you complete this Photoshop course you will know how to create your own custom flyers, brochures and more, oh my!,When you complete this Photoshop course you will know how to create your own custom web design in Photoshop.,When you complete this Photoshop course you will know how to create your own custom banners, badges and ribbons for your website.,When you complete this Photoshop course you will have know how to create animated GIF's, a Favicon, Collages and more.,When you complete this Photoshop course you will know how to create your own custom Facebook timeline covers, Youtube channel art and more.,When you've completed this course you'll know how to effectively use selection tools, text tool, shape tool, retouching tools, alignment tools, pen tool, how to use layers and much more.,Show less""]"
User Experience (UX) Design For Engagement,"['Design,User Experience Design,User Experience Design']","['Learn the psychology that applies to behavior when people use websites, apps or other technology products,Learn how to create a more engaging design using these psychology principles,Learn what really motivates people to take action']"
Passive Solar Design Series - Understanding Sun,"['Design,Architectural Design,Architectural Design']","['Recall fundamentals,Understand solar geometry,Use a sunpath diagram,Realize application of a sun path diagram']"
CST Antenna Design with zero to hero,"['Design,Other Design,Antenna']","['The Antennas Designing in the CST antenna Design software.,They learned a lot about the designing in CST from zero level.']"
Gradient Animations in After Effects,"['Design,3D & Animation,After Effects']","['You will be able to use Adobe After Effects to a basic level,You will be able to create a simple gradient design,You will be able to create a simple gradient animation,You will be able to apply different colors,You will be able to choose a complimentary color scheme']"
Blender for VFX - Learn to add realistic CGI into footage,"['Design,3D & Animation,Blender']","['Matchmove the real camera motion using Blender,Match the lighting in a background video,Model a spaceship,UV unwrap a spaceship,Create complex shading networks for realistic shading,Paint textures in Blender,Use the sculpting features in Blender']"
Introduction to Pen and Ink Sketching,"['Design,Other Design,Pen Drawing']","['Understand how to ""see"" like an artist,Learn about the materials used for pen and ink sketching,Learn various techniques for pen and ink sketching,Do an actual pen and ink sketch from a photo reference']"
Learning Autodesk Maya 2016,"['Design,3D & Animation,Maya']","['Learn the key skills to master Maya and create amazing models,Once you have completed this training course, you will be be fully capable of modeling, texturing, animating, and rendering in Autodesk Maya. Working files are included, allowing you to follow along with the author throughout the lessons.']"
Learning Autodesk Maya 2016,"['Design,3D & Animation,Maya']","['Learn the key skills to master Maya and create amazing models,Once you have completed this training course, you will be be fully capable of modeling, texturing, animating, and rendering in Autodesk Maya. Working files are included, allowing you to follow along with the author throughout the lessons.']"
PTC Creo Parametric-A Complete Bootcamp,"['Design,Design Tools,CAD Software']","['Learn to create CAD model in faster and productive manner,Two Dimensional and Three Dimensional Modelling,Solid and Surface Modelling,Learn Numerical Simulations with CAD Model,Creating CAD models for Automotive, Ship building, Aerospace, Mechanical and many other technical industries']"
T-Shirt Design Masterclass In Photoshop | Sell Your T-Shirt,"['Design,Graphic Design & Illustration,T-Shirt Design']","['How to design a colorful fire fighter t-shirt,How to design a Hero Soldier t-shirt with green army color,How to design a pure black and white Wanted t-shirt,How to design a lumberjack t-shirt with only use of elements']"
Master Adobe Dreamweaver CC. Training by Infinite Skills,"['Design,Design Tools,Dreamweaver']","['Master Dreamweaver And The Art Of Web Design,A Definitive Course That Teaches The Key Skills']"
"Electrical distribution L.V Design AutoCAD, Dialux and ETAP","['Design,Interior Design,Electrical Design']","['How to use Dialux program for making interior lighting design,How to use the AutoCAD program,Generator Sizing Concept and Using Software of Cummins,Load Estimation calculations,Voltage drop Calculations manually and using ETAP,Short circuit Calculations manually and using ETAP,Earthing and Power factor correction Systems,Light Current Systems "" Nurse Calling, Fire alarm, Telephone, CCTV "",Overview about Electrical Sector,Basic Electrical Devices like "" Cables, Circuit breakers , Busbars, Fuses, Transformers, ATS "",Electrical Codes like"" IEC, NEC, BS "",Reading architectural layouts for any building,Basic Concepts for low Voltage electrical design,How to calculate the C.S.A of cables and CB ratings for any loads,handling any architectural layout to make a spot of light on your electrical design,How to make the lighting and sockets CAD layouts,HVAC System from Electrical point of View,Transformer Sizing,Load Schedule Concept and using Excel,uninterruptible power supply "" UPS system "" and its Sizing,How Can you make a Single Line Diagram,Show less']"
3D Resin Printing: From Start to Finish,"['Design,3D & Animation,3D Printing']","['How to Print 3D Models Using a 3D Resin Printer,What are the differences between Resin and FDM Printing,How to Use Chitobox to Prepare Your 3D Files for Printing,What it Takes to Finish Resin Prints and Make Them Look Awesome']"
iOS 8 Mobile App Design: UI & UX Design From Scratch,"['Design,User Experience Design,Mobile App Design']","['Design Mobile Applications,Build working prototypes of mobile applications to showoff and bring their ideas to life.,Validate and idea in the mobile marketplace.,Not only design an app from scratch, but create a clickable prototype that will display on an actual iPhone.,Learn the fundamentals of app design.,Learn photoshop from a UX/UI design perspective.,Use and create amazing mockups.,Learn the basics of color theory and typography.,Make money as a graphic designer.']"
Learn to Become a Digital Artist using Corel Painter,"['Design,Design Tools,Digital Art']","['Understand the depth of features Painter offers,Create and modify Corel Painter projects,Expertly create and modify objects on the canvas,Understand how color is used correctly in digital art,Create art using digital brush tools,Sketch and paint a storyboard theme']"
Fashion Design: Sketch in 3D using Marvelous Designer,"['Design,Fashion Design,Marvelous Designer']","['Edit Patterns,Sew Garments,Sew using the Free Hand Tool,Add Textures,Use Cut and Sew to add details like Hem lines and Seams,Copy, Paste and Symmetric Tools for Editing Garment Patterns,Add Quality Details using Particle Distance,Export your Garment PNG images,Animate your Clothing,Create a Pant,Create a Shirt']"
"Graphic Design using Photoshop, Illustrator and InDesign","['Design,Graphic Design & Illustration,Creativity']","['Understand the similarities/differences between each application and exactly when to use them in design projects.,Confidently use and understand all the fundamental tools and techniques available in all 3 tools.,Create new work using a combination of all three applications.,Gain confidence in your technical and creative capabilities.']"
Affinity Publisher - The Essentials for Beginners V1 & V2,"['Design,Graphic Design & Illustration,Affinity Publisher']","['The Essentials of Affinity Publisher for those new to the software,How to find your way around the software,How to set up a new document with images and text,How to work with different types of images and text,How to create social media posts, brochures, newsletters,Differences between InDesign and Affinity,How to create documents for both web and print']"
Ultimate Cartoon Drawing: Create Your Own Character,"['Design,Graphic Design & Illustration,Pencil Drawing']","['Dynamic hand poses,Boy/Girl feet poses,Facial features and how to allign them on the head,Different cloth folds,Proportions of Tommy Toon']"
Become a UI/UX Designer | Everything You need to know,"['Design,User Experience Design,User Interface Design']","['Understanding UI and UX it self .,Differences between UI and UX.,Tools and Process of UI and UX Design .,Basic of Setuping workspace of Photoshop and After effect for UI Design.,Design of Complete UI Prototype in Adobe Photoshop .,Giving life to UI Elements and design motion mockup of UI in Adobe After Effect.,Interactive Prototype using Flinto .,Process to start first career as UI Designer .,WEEKLY Tutorials for boosting up your skills .,Using Sketch for UI/UX Design']"
The Complete 3D Artist: Learn 3D Art by Creating 3 Scenes,"['Design,3D & Animation,Blender']","['The skills to model high quality 3D models,Learn the fundamentals of digital sculpting in Blender,Add shaders and textures to your 3D models,Learn the fundamentals of Texture Painting in Blender,Add realistic and optimised lighting to your 3D scenes,Render and post-produce your final images in an artistic way']"
Autodesk Inventor 2020 - Advanced Part Training,"['Design,Design Tools,Autodesk Inventor']","['Advanced sketching.,3D sketching.,Advanced curve.,Sketch block.,Sweep tool advanced options.,Loft tool advanced options.,Fillet advanced options.,Sketch based feature - advanced tools.,Modification tools.,Multibody part design.,Parameters,Other advanced tools and features.']"
Get Started in UI/UX Design,"['Design,User Experience Design,User Experience Design']","['UI/UX Design principles,UI UX Essential Vocabulary,UX Design with Sketch App,A roadmap for UI/UX design success']"
The Complete Bipedal Rigging for Games in Maya Course,"['Design,Design Tools,3D Rigging']","['Learn the ins and outs of rigging a bipedal character - from absolute beginning to end,Learn to build a rig, a skeleton, and controllers for your rig from the ground up,Completely rig and skin a character to get it ready for animation']"
Marker Sketching: Master Design Sketching with Markers,"['Design,Design Tools,Sketching']","['Choose correct tools to get started with marker sketching,Explore deep reflections using marker layers,Differentiate between sketching glossy and matte surfaces,Learn sketching techniques for a smoother end result,Render complex and organic objects and shapes,Have an understanding of car design sketching in perspective from start to finish,Put soft and hard highlights appropriately,Add section and parting lines to a design']"
Video Editing with Avid Media Composer First for Beginners,"['Design,Design Tools,Avid Media Composer']","['Creating Project,Bin Settings,Editing and Trimming Videos,Transitions,Exporting Files']"
SOLIDWORKS: Introduction To Finite Element Analysis (FEA),"['Design,Design Tools,SOLIDWORKS']","[""Setting up a simulation, how to prepare a model, how to define fixture and loads, how to create a mesh, how to run simulation and how to analyze results,Learning how to define your own mesh, how to run multiple simulations, how to calculate stresses and strains at specific point of the model...,Learning how to analyze planar symmetrical and circular symmetrical models using advanced tools. Those tools are huge help in saving the time and memory,Learning how to perform a static analysis of a shell body,Learning how to perform a static analysis of a frame body where body is treated like a truss,Learning how to perform a static analysis of a frame body where body is treated like a beam,Preparation for the CSWSA-FEA Exam,You'll gain confidence to negotiate for bigger salary,You’ll learn the secret tricks of the CSWSA - FEA exam,You’ll become familiar with Solidworks CSWSA - FEA exam concept,You’ll be able to start your Solidworks FEA designer career and start making money,You’ll be able to confidently list your SOLIDWORKS FEA skills in your resume,Show less""]"
Introduction to Jewellery CAD with Rhino 3D,"['Design,3D & Animation,Rhino 3D']","['You will learn what Rhino 3D is, and how to use it,You’ll learn fundamental design techniques,You will be able to draw 2D lines and curves,You’ll produce simple designs including wedding bands and pendants,You’ll learn more intermediate skills while making solitaire and halo ring designs,You’ll understand how to produce pieces suitable for printing and casting,You’ll troubleshoot and overcome common problems,You’ll learn how the customise Rhino 3D to the way you work']"
Mechanical Design for beginners,"['Design,Design Tools,Mechanical Engineering']","['How to study drawing,Able to understand gd & t symbols in 2d drawing,Types of machining operation & machines,Ready to learn about design tool and different tooling like mold,press tool,die casting']"
Clip Studio Paint - Essential Training Course,"['Design,Graphic Design & Illustration,Clip Studio Paint']","['Basic Functions of Clip Studio Paint,Workflow in Clip Studio Paint,Inderstand 3D materials and usage in Clip Studio Paint,Animation in Clip Studio Paint,Create Comics in Clip Studio Paint,Create brushes in Clip Studio Paint,Understand Layers and their various properties and adjustments,How to edit and prepare scanned line art for digital use.']"
Sketch App - Modern UI Design,"['Design,Graphic Design & Illustration,Sketch Software']","['Create a User Interface in Sketch,Design a Web App,Design a Mobile App,Master Sketch App']"
UX Design Career Toolkit Pt 1: Is UX Right For You?,"['Design,User Experience Design,User Experience Design']","['This course will give you the tools you need to decide if a career in UX is right for you.,You will learn about the core traits that make UX designers successful,You will learn the secret downsides of working in UX that no one talks about']"
Learn Illustrator CC: Create a Simple Flat Vector Orc,"['Design,Graphic Design & Illustration,Adobe Illustrator']","['You will be able to use Adobe Illustrator to a basic level,You will be able to create a simple vector orc character,You will be able to create and manipulate basic shapes,You will be able to use the Pen Tool to draw new custom shapes,You will be able to apply different colors,You will be able to create different character']"
PowerPoint Kinetic Typography Microsoft PowerPoint animation,"['Design,3D & Animation,PowerPoint']","['The rare ability to make kinetic typography videos in PowerPoint,Basic knowledge about typography and choice of fonts,An animation-ready template file to use for your projects,A step-by-step walkthrough on how to create a kinetic typography animation out of a song quote,Some happiness that you could spend less than 1 hour of your day to gain a new skill and uncommon knowledge that you can impress your friends & family with']"
"Pattern Making for Fashion Design - PART 2 (Yokes, Stripes,)","['Design,Fashion Design,Pattern Making (fashion)']","['The use of Pattern Making and Draping combined as techniques to create a Fashion Design.,Introducing and working with a Yoke.,You will learn how to: Turn a Dart into Shirring/Gathers.,You will learn: Using the ""Slash-and-Spread"" technique to add fullness to a design.,The use of seams to separate panels and create a new design.,Learning the use of Notches, Grainlines, Labeling.']"
Complete Color Grading & Color Correction in DaVinci Resolve,"['Design,Other Design,Color Grading']","[""Color correct and grade videos using efficient techniques from an expert,By the end of course, you'll have edited a short documentary using either the supplied footage (video clips, photos, graphics, music), or your own footage!,Start a project with the right settings for any type of video, from any camera.,Export and save your videos for HD playback.,Color correct your video to fix issues with white balance and exposure.,Add a feeling to your video with color grading.,Apply visual effects to your videos to make them look better.,Edit green screen footage and, add backgrounds that actually look good.""]"
jQuery UI Ultimate:Design Amazing Interface Using jQuery UI,"['Design,Web Design,jQuery']","['Go from a total beginner to an advanced interface designer using jQuery UI.,Get the deep knowledge of the features of jQuery UI.,Hands on to the Interactions with practical coding examples : drag , drop , resize , select and many more,Understand in-depth working of widgets (accordions , sliders , datepicker etc.. ) with different sets of practical example .,Complete Hands on to the effects (hide , show , toggle , animation , class etc..) with practical examples.,Understanding the use of utilities and positioning of different elements professionally in an interface.,Using different options and actions for interactions , widgets and effects with description and programming codes.,Get friendly support on any problem in less than 12 hours.,A certificate of completion at the end.']"
Model And Texture Stylized Props for Videogames 2018,"['Design,Game Design,Game Texturing']",['Model and texture video game assets for next gen platforms.']
Mythological Female Character - Complete Game Pipeline,"['Design,Game Design,Game Design']","['Understand the proportion, skeleton, muscles and fat of the female body,Sculpt a female character from head to toe,Principles of cloth, wrinkles, and folds,Make believable clothing,The full process of retopology,Build hair cards,Create clean and organized UVs,Texture skin, leather, fabric and metal,Master the best way to optimize your character,Create PBR materials,Render a portfolio-ready image']"
3d Rigging in 3ds Max - The Ultimate Guide for Everyone,"['Design,3D & Animation,3D Rigging']","[""What's Rigging and why is it important.,How to correctly prepare your models for Rigging.,Create and manipulate bone objects.,Skin your model and use the skin modifier's features to improve the deformations.,Build animation controls.,Connect animation controls with bone objects using constraints.,Setup inverse kinematics.,Build an awesome looking foot roll system.,Create custom parameters.,Use the reaction manager properly to create really cool systems.,Discover how to use wire parameters to connect objects together.,Create awesome looking facial expressions.,Show less""]"
KATANA | Mastering LookDev & Lighting for the VFX industry,"['Design,3D & Animation,3D Lighting']","['Be able to fully control and understand Katana to help you get started in the industry,Gain important software requirement skills in Katana for job applications,Hands-on information and workflows from experienced artist,Creating tools to help you become more efficient as an artist in the industry,Develop Macros, OpScripts and other helper tools,Becoming a versatile artist and land a job in the industry,Fulfill the additional application requirement to be proficient in katana.']"
SOLIDWORKS Beginner to Intermediate Level and Sheet Metal,"['Design,Design Tools,SOLIDWORKS']",['Beginner Students will learn the Basics of Drawing a 2D Sketch by SolidWorks.']
Modern Flat Design in Affinity Designer Masterclass,"['Design,Graphic Design & Illustration,Affinity Designer']","['Independently use Affinity Designer,Build a portfolio of modern flat design digital illustrations and icons']"
Adobe After Effects: Flat Animation Buildup,"['Design,3D & Animation,After Effects']","['design an object in Adobe Illustrator,prepare designs in Adobe Illustrator for animating in After Effects,animate with the flat buildup style,export from After Effects']"
Adobe Illustrator Pattern Making Masterclass,"['Design,Graphic Design & Illustration,Adobe Illustrator']","['Make a range of seamless repeating patterns in Illustrator,Work more confidently in Illustrator,Create large block and half drop repeat patterns,Know handy shortcut keys and techniques,Draw shapes and use Illustrator effects,Create designs suitable for print on demand products, and digi-scrapping,Create spiral and faux leopard skin patterns,Create stripe and polkadot patterns,Create classic patterns like the Moroccan trellis,Size and recolor any pattern with ease,Reinforce everything you learn with practical exercises,Show less']"
Going Further With Apple Motion 5,"['Design,3D & Animation,Motion Graphics']","['Create 2D Graphic Billboards,Using Green Screen footage,Using Audio as a Motion Graphic,Masking & Animating Objects in 2D/3D,Create a 3D Art Gallery,Build a 3D Map Charting your route']"
Rigging a Character with Duik Bassel in After Effects,"['Design,3D & Animation,Motion Graphics']","['How to use all of Duik Bassel Script,How to rig a human and animal character in After Effects,What is IK / FK, Which One to Use and When,How to rig a head and facial components,how to create a walking animation automatically using duik bassel,how to create a walking, running and bicycling animation manually,how to blend and control your animations by markers,how to create different loops without the knowledge of expression,how to create complex camera movements with duik bassel,And you will have the full support of an instructor who loves teaching']"
CATIA V5 course for beginners,"['Design,Design Tools,CATIA']",['CAD Skill Set in CATIA V5']
Hard Surface Modelling in Maya,"['Design,3D & Animation,Hard Surface Modeling']","['Hard Surface Tools and Techniques,Subdivision workflow,Edgeflow control,Proper Topology,Material Setup,Studio Lightning,Rendering']"
Canva MasterClass: Design For EveryDay Use,"['Design,Graphic Design & Illustration,Graphic Design']","['Professional Graphic Designs for Free Inside Canva,Discover the Latest Features and Design on Canva,Learn Graphic Design for Facebook, Twitter, Instagram, YouTube, Snapchat and Blogs,1000+ Live Graphic Design Example for Learning,Master all the Elements in Canva,Learn How to sell Your Design in Different Marketplace']"
Learn ZBrush with this Beginners Compendium Online Course,"['Design,3D & Animation,zBrush']","['Students will have the ability to undertake Intermediate to advanced tutorials at the end of this course,By the end of the course you will understand Zbrush and be able to confidently create your own masterpieces']"
The Best Adobe Premiere Pro Video Editing Masterclass,"['Design,Design Tools,Video Editing']","['What Is Adobe Premiere Pro & How to get it,Edit An Entire Video From Beginning To End, Using Professional And Efficient Techniques,Be familiar with the software interface, keyboard shortcuts, and best practices.,Create New Project And Sequence Perfectly,How To Import Any Footage A Variety of Ways,Use Transitions Effect Nicely,How To Add Logo And Title In Your Video,Adjust An Image In Any video,How To Add Cinematic Black Bars In Easiest way,Zoom In & Out Video Footage,Speed Up And Down To Any Footage,How To Create An Animation Effect On Any Text,Fade In and Out On Video & Audio,How To Add Animation On Picture,Add Captions or Subtitles In Any Footage,Make Lower Third In The Easiest Way,Remove Noise From Your Any Footage,Enhance Audio Quality Fastly,How to Crop Any Portion of Your Video,Simply Add Background Music,How To Freeze And Extend A-Frame,Convert or Export Any Video to Audio Quickly,Create Your Videos Look Like A Hollywood Film,How To Make Animated Gifs In Premiere Pro,Basic To Advanced Color Correction or Grading,How To Create Multiple Videos In One Screen,Change Green Screen Carefully And Replace Any Background,How to Blur Any Background Simply,Create Amazing And Professional Slideshows in Adobe Premiere Pro,Get Pure Knowledge All about Keyboard Hotkeys,How To Export Video & Audio Properly,Use All Custom Production Settings,Show less']"
"Wordpress & Elementor for Beginners, Fast & Easy Course","['Design,Web Design,WordPress']","['No matter how little experience you have, Our course will teach you to build a functional, visually stunning, responsive website with Wordpress and Elementor.,Secure your Wordpress website from spammers and hackers.,You will learn how to master the tools available in Wordpress.,We will show you how to add a WooCommerce store to your website, collect payments, and keep your clients informed of the status of their purchases.,Learn to integrate your social media accounts into your website.,We will give you the inside track on where to host your site, where to purchase your domain, and all the best discount codes, and offers available.,Customize every aspect of your website to create a unique and customer centric web experience.,Save hundreds or even thousands of dollars on web design and building someone else’s version of your perfect site.,Discover how Elementor has revolutionized the world of Wordpress, by simplifying how we interact with the platform.,Create stylish and visually stunning page layouts.']"
Affinity Publisher: The Complete Guide to Affinity Publisher,"['Design,Design Tools,Affinity Publisher']","['Students will learn about all of different features and tools available in Affinity Publisher,Students will learn to use Affinity Publisher to create printable documents and interactive PDFs.,Students will learn to create an e-Book cover and a Print cover for e-Book, suitably sized for all the popular digital outlets.,You will learn to Bring your vision to life with Affinity Publisher']"
3D Animation for Architecture 3ds max + Vray (phase 1),"['Design,3D & Animation,Animation']","['Architectural animation techniques that can only be taught in animation firms.,How to make deals with clients and calculate the pricing and timing .,How to design the storyboard for your movie .,Where to focus your cameras.,Basics of animation in 3ds max .(timeline ,key framing ,curve editor..etc),camera movements used by professional directors.,How to produce fast previews before rendering.,How to present previews nicely using Adobe after effects']"
The Ultimate Blender 3D Nodes Course,"['Design,3D & Animation,Blender']","['By the end of this course you will have learned ALL of the SHADER nodes, all their options and HOW to practically use them,By the end of this course you will have learned ALL the COMPOSITING nodes, all their options and HOW to practically use them,By the end of this course you will have created MANY procedural materials from metal, glass, snow, fire, wood, cloth, plastic, grass and MANY, MANY more,By the end of this course you will have composted several different renders and learned HOW to composite renders using ANY compositing node']"
Make Your First Website From Scratch - Adobe Dreamweaver® CC,"['Design,Web Design,Dreamweaver']","['Learn the basics of Html5 and CSS3.,Learn how to work on text and to customize the text,Learn how to create and stylize links,Learn how to use CSS in Dreamweaver CC to stylize webpage,Learn the use of webfonts to stylize text.,Learn how to convert a static webpage into responsive,Learn how to create the mobile version of the website,Learn how to create stylish menu bar and multiple pages of a website,Learn how to insert a widget in the webpage,Learn how to insert an awesome gallery widget in the webpage.,Learn how to create a stylish form and its processing.,And finally learn how to upload a website to get this online and to access this from anywhere in the world.,Mobile Friendly Course.,Show less']"
Substance Designer Basics: Create a Video Game Material,"['Design,3D & Animation,Substance Designer']","['The interface of Substance Designer,The most commonly used shortcuts, hotkeys and functions of Substance Designer,The best workflow to approach node-based material creation: Height-centric material authoring,Understand industry standard material quality']"
Learn PSD to Responsive Parallax HTML/CSS Web Design,"['Design,Web Design,PSD to HTML']","['You will be able to Convert PSD to HTML/CSS,You will be able to Create Responsive Parallax Website Design,You will Learn Creating Awesome Hover Effects,You will be able to implement cool CSS Animations in your website,You will learn various Cool Tips and Tricks , by which you will have an edge over others.,You are getting over $1000 Resource Files (1 PSD Template + 1 HTML Template with no license Restriction)']"
Freelance Graphic Designers Masterclass,"['Design,Graphic Design & Illustration,Photoshop']","['Design a product package,Design Flyers,Design A Professional Resume,Design Business Cards,Design T-shirts,Design advertising banners']"
Adobe illustrator in an easy way : create awesome designs,"['Design,Graphic Design & Illustration,Adobe Illustrator']","['The basics of the Adobe illustrator software,Create designs using the Adobe illustrator software,Create 3D designs,Add multiple effects to the designs,Working with text,Transform images to Victors,Work with the Pen Tool,Use colors,Design simple Logos']"
Graphic Design Elements: Color Theory and Application,"['Design,Graphic Design & Illustration,Photoshop']","['To apply color fundamentals and theory to your projects,Color Combinations,Color Interactions,To Create Professional Color Palettes,Color Harmony,To work with Color and Imagery,To work with Color and Typography,To work with Color and Data Visualization,Color Basics for Branding,Rules to Work With Color,Color and Proximity,Color and Cultural Connotations,Show less']"
