Course Title,Labels,Details
Learn how to DJ From The Wu-Tang Clan,"['Music,Music Techniques,DJ']",['Dj any party or event after completing this 8 video begginer dj starter course']
"How to Play Djembe,Drum & Rhythm and teach Children. Level 1","['Music,Other Music,Djembe']","['How to play with more joy, passion, and confidence and inspire the children around you.,This is Zikalo Method. The magic of playfulness! Zikalo Method is about developing a playful relationship with music! In Ivory Coast, west Africa, where I grew up, in my native language ""Gban"", the word Zikalo means music where “everybody joins in” In this course you will learn easy drumming patterns, phrases and rhythmic games. Not only that I will teach you the rhythms with drum, I will also teach you how you can move with the rhythms, sing them, step and clap them so that your whole body absorb them.,Soon, after you start this course you will want to improvise and interact, using these new skills. Rhythm is not a mystery, it is not given to a chosen few. Rhythm is born into each and every one of us. There is a magic and music in you waiting to come out. With this training course I’ll show you how easy it really is. Use them both for yourself and with your children. If you are a teacher, involve your students. Share it with your friends.']"
Ultimate Ableton Live 9: Part 1 - The Interface & The Basics,"['Music,Music Software,Ableton Live']","[""Navigate 100% of Ableton Live,Work in the Session View and Arrangement View of Ableton Live,Record Audio, Midi, and Understand Live's Signal Flow""]"
Complete Guide to Maschine MKII,"['Music,Music Production,Native Instruments Maschine']","['Complete instruction on the use of Maschine mk2,Explanations and lessons that will give you the tools to create using the vast functionality of the software and hardware,Detailed commentaries on editing using the hardware exclusively, minimal mouse clicking required!,Tips and Tricks to help you get the best out of NI Maschine,Detailed explanations that will benefit new and experienced users alike']"
FL Studio 12: Blazing Beat Making Beginner Basics,"['Music,Music Production,FL Studio']","['Students will understand the interface of FL Studio,Students will be able to make their own professional basic beat,How to develop your own unique sound']"
Fundamentals of Music Production - For Beginners,"['Music,Music Production,Music Production']","['Learn the fundamentals of music production and how to make beats in any daw,Learn song structure and how to arrange your beats so that artists can easily record songs with your music,Build a professional production studio that will help you make better beats,Walk away with the information you need to start your music production journey']"
Avid Pro Tools: Audio Recording For Beginners In Pro Tools,"['Music,Music Software,Audio Production']","['Create music in Pro Tools,Record audio,Utilize keyboard shortcuts in Pro Tools,Create and work with Midi,Utilize virtual instrument audio plugins,Work with Compressors, EQs and reverb plugins,Understand how to work with tempo and create a click track,Understand the basics of Mixing and Mastering,Export finished audio projects']"
Classical Guitar Essentials - The Basics Part 2,"['Music,Instruments,Classical Guitar']","['Know all the notes in the first position on the guitar.,Play two and three strings together.,Playing Arpeggios,Play 7 Classical Guitar pieces from famous composers like: Bach, Giuliani and others.']"
Learn guitar the Right way! Beginner to intermediate guitar,"['Music,Instruments,Guitar']","['Students will learn proper guitar playing technique, basic music theory, chords and scales and the ability to play hundreds of songs!']"
Sound Therapy Full Certification Course,"['Music,Music Fundamentals,Sound Therapy']","['Ancient and modern sound therapy methods to heal, harmonize and develop awareness.,Eastern secrets of sound therapy and reliable Western scientific approaches.,How to protect yourself from negative impact and build an acoustic ecology correctly.,How to use music, sounds, frequencies, rhytms, tones, melodies, etc. for psychosomatic correction.,All information required to start your active experience as a sound therapist.']"
Piano From Zero To Pro - Beginner Essentials To The Piano,"['Music,Instruments,Piano']","[""Lock In All Beginner's Music Knowledge Required To Commence Playing By Ear,Apply All My Patterns And Tricks To Play Piano Without Looking Down,Gain Superior Advantage Over Other Beginners By Training With Strong Technique From The Very Start,Master Rhythm Using An Extremely Simple System (One Of The Most Important Elements In Music),Save Time And Learn More By Applying My Speed Sight-Reading Tricks""]"
Xfer Serum Synthesizer - Sound Design + Music Production,"['Music,Music Software,Sound Design']","['Confidently navigate serum and start design their own sounds,Have a better understanding of sound design, synthesis and music production,Learn more about Serum and have fun whilst learning,Learn how to use Serum for making their own bass parts, synth leads, pad sounds, pluck sounds or any other synth sound']"
"Learn Guitar Repair - Module 2, Setting Up Your Guitar","['Music,Instruments,Luthiery']","['Essential tools for full four-part setups on electric, acoustic, bass and classical guitars.,Adjust the truss rod safely.,Adjust the height (action) at the nut.,Adjust the height (action) at the bridge.,Adjust the intonation.,Balance the volume for electric guitar pickups.,So are you ready? OK, let’s get busy!']"
Songwriting in Logic Pro X for Electronic Music Production,"['Music,Music Production,Songwriting']","['Create Drums and Bass Parts for your own songs,Be able to write your own chords and build songs from here,Learn how to write memorable melodies and melodic tunes to make your songs really stand out from the crowd,Learn more about Arrangement and Structure so can create movement and mood with your music,Learn how to Produce and Mix your Songs like the Pros!,Write Vocal Parts for their Song,Learn how to tell a story with your lyric writing,Learn the tops tips and techniques so you can make amazing sounding music,Improve at Songwriting in General so you can sell more records or get more people to your live shows!']"
Guitar Lessons for the Curious Guitarist,"['Music,Instruments,Guitar']","['Detailed guitar lessons.,Read & write music with TAB or standard notation.,Solo & improvise over any song.,Learn every guitar chord.,Master rhythm & strumming.,Solo with arpeggios.,Comprehensive scales & modes lessons.,In-depth music theory.,Ear-training & pitch recognition.,Techniques like slides, pull-offs, harmonics, & tapping.,10 guided jam along videos to practice soloing.,6 jam track videos to practice soloing.,Show less']"
Vocal Workouts #1: SINGING SIMPLIFIED,"['Music,Vocal,Singing']","[""VOCAL WORKOUTS #1 gets you practicing what you're learning in Singing Simplified #1. Practice correctly and more consistently with me as your guide.,10, 30-minute Vocal Workouts to help you improve ALL aspects of your voice!l,Complete demonstrations for every single exercise in the course,Many more vocal tips and insights!,Vocal Warmups, Singing Exercises, and Warm-downs""]"
Recording Your Own Music: A Step-By-Step Guide for Musicians,"['Music,Music Production,Music Recording']","['Set up an audio interface to work seamlessly with your computer and REAPER digital audio workstation (DAW) software,Record acoustic and electric instruments using an XLR microphone and your audio interface,Fix timing and tuning issues, compile your best takes, and edit out unwanted sections from your project,Create a release-ready final mix by using compression and EQ, adding reverb, and automating level changes,Export your final mix into your preferred digital format']"
The Phrase Trainer: Lead Guitar Lessons: Learn Thru Looping,"['Music,Instruments,Guitar']","['How to Use a Looper Pedal Without The Timing Frustrations,How to Create Great Rhythm Guitar Parts and Loop Them Successfully,How to Orchestrate and Overdub 2nd Guitar Parts Into the Looper,How to Play Melodic Solo Phrases Over Your Progressions,How to Target Chord Tones and Improvise Pro Level Solos']"
"Ableton Certified Training: Ableton Live 11 (Part 4, 5, & 6)","['Music,Music Software,Ableton Live']","[""At the end of this course, students will be able to produce music with Ableton Live and be on their way to being a professional musician.,Work in the Session View and Arrangement View of Ableton Live,Record Audio, Midi, and Understand Live's Signal Flow,Navigate 100% of Ableton Live,Produce music using Ableton Live,Students will understand the two views in Live.,The fundamentals to recording in Live,All possible ways of editing in Live,The 10 fundamentals to audio recording,The 6 fundamentals to MIDI recording,The essential tools for Warping,Editing and Producing in Arrangement view,Session View editing and Producing,Making Beats,The 7 (and more!) methods to making beats in Ableton Live,Producing with synths in Ableton Live,The 12 Ableton Live Instruments,The Wavetable Synth (similar to Serum),The Ableton Live Samplers,The 3 uses of Racks,The 8 MIDI Effects,The 10 Time-based audio effects,The 17 frequency-based audio effects,The 7 Dynamic-based audio effects,Working with Controllers and DJ Tools,Performing with Ableton Live,Mixing in Ableton Live 11,Mastering in Ableton Live 11,Show less""]"
Beginner Singing Course For Men - Sing Better Today,"['Music,Vocal,Singing']","['Everything men need to know to begin singing.,What chest voice, head voice, vocal fry and whistle register are.,What cord closure, appoggio breathing and resonance are.,Proper breathing technique,Specific techniques that male singers need to know']"
Producing Music with Reason,"['Music,Music Production,Reason DAW']","['Understand how Propellerhead Reason works and thus feel comfortable navigating it.,Produce and export full compositions in Reason with a professional sound quality.,Create musical devices (synth, effects, samplers, drum machines), play and record them.,Edit MIDI and Audio data.,Apply effects to individual tracks, mix music effectively and process the resultant master bus.']"
BEGINNER 5 STRING BANJO - Learn Banjo From Scratch! Banjo,"['Music,Instruments,Banjo']","['Have an in depth understanding on how to play Beginner Banjo,Learn core fundamental skills to help you succeed at playing the banjo']"
Guitar Solo Mastery - The Ultimate Guitar Soloing Course,"['Music,Instruments,Guitar']","[""The main goal of this course is to teach you how write, construct, and play improvised guitar solos all over the fretboard,You will learn essential guitar theory to prepare you for your career,You will learn how to navigate your fretboard and solo wherever you like based on your solid understanding of guitar theory.,You will learn how to memorize your fretboard notes as this allows you to jump around and play solos all over the guitar,You will learn how to combine your knowledge of scales with these solo techniques to create dynamic and meaningful melodic solos.,You will learn the essential scales needed to play and create epic guitar solos,Learn all the important techniques: legato, bends, vibrato, note stacking, slides, hammer on and pull offs, that will breath life and expression into your solos,You will learn advanced techniques such as sweep picking, cascading scales, and arpeggios,You will learn the art of writing and composing an epic guitar solo,You will be an all-round better guitar player due to your understanding of the connection of notes between chords and lead playing,You will improve your dexterity and technical ability in soloing as you work on the scales, exercises, and licks.,Learn Songwriting, gain understanding of how to put it all together to write inspiring guitar solos. Become a dynamic guitar soloist, not a guitar scale robot!,You will learn how to solo in different keys and gain the confidence by practicing over backing tracks in different keys.,By the end of this course, you will have the knowledge and skills to solo freely around the fretboard and express what's in your heart,Gain understanding and insight of how a full guitar solo is constructed. This will be a valuable experience to help you create your own guitar solos.,Show less""]"
Music Theory Comprehensive: Part 1 - How To Read Music,"['Music,Music Fundamentals,Music Theory']","['Read Music Using Proven Techniques,Understand All the Symbols (Not Only the Notes) of a Music Score,Read, Play, and Count Rhythms Accurately,Chords on the guitar,Augmented triads,Diminished triads,Finding fifths by finding thirds,The thirds inside of a chord,Finding chords by formula,Inversions,Roman numeral analysis,Diatonic chord progressions,Building triads (chords),Popular song analysis,How to identify key signatures,What it means to be ""in key"",Analyzing melodies,Writing melodies with major scales,Solfege,Scale Degrees,The pattern of a Major Scale,Ordered Pitch Class Collections,Chromatic and Diatonic scales,Accidentals,Ties,Time Signatures,Dotted Rhythms,Downbeats and Upbeats,Tempo,Beat and Beat Divisions,Identifying Notes on the Keyboard,Identifying Notes on the Staff,Naming Octaves,Intervals,Clefs,Half-Steps and Whole-Steps,The Black Keys (not the band!),The White Keys,Pitch Classes,Pitch Names,The elements of the Score,Show less']"
Learning Apple Logic Pro X - Master Logic Pro X Quickly,"['Music,Music Software,Logic Pro']","['Learn how to create, edit and enhance professional audio with Apple Logic Pro']"
The Secrets of Orchestration,"['Music,Music Fundamentals,Music Composition']",['You will learn how to make orchestral texture in 3 steps.']
Logic Pro X In A Day - Beginners Logic Pro X Complete Course,"['Music,Music Software,Logic Pro']","[""How to go from knowing nothing about the software to be able to produce songs and productions.,Learn recording and editing audio very fast - Logic Pro X is the easiest DAW to do it in!,Learning the in and out's of Logic Pro X so you can produce the ideas that's in your head instead of dealing with technical stuff. Learn the necessary Key Commands - this will make your life a lot easier and will make you produce music very fast!,Quickly write and arrange music in Logic Pro X and getting organized and having your projects clean which will make your productions a lot easier to manage and change over time.,Getting into the DAW quickly with my Quick Tips that I learnt over 10+ years producing with Logic Pro X.,Creating a whole track in a very short time with Apple Loops and Logic's powerful built-in Synths.,Discover Apple Loops and using it as a creative tool making you get out of Writers Block and starting to get ideas when you're stuck.""]"
Propellerhead Reason 9 Course with David Wills,"['Music,Music Software,Reason DAW']","['Master how to use Propellerhead Reason 9 and create a song from scratch to completion.,Discover all the new Player Tools in Version 9']"
Learn Oud 1 (No Prior Music Knowledge Required!),"['Music,Instruments,Oud']","['Hold the Oud properly and produce sound from it,,Read music notation including the oriental quarter tone,Play the basic Arabic Maqams and Scales,Play popular Arabic songs using these Maqams/Scales']"
Embody Your Voice: The Yoga of Sound,"['Music,Vocal,Yoga']","['Use your voice as a tool for self-healing, and to clear stagnant energy in your system.,Use sounds to clear energetic and physical ""blocks"" within your body, mind, emotional, and energetics bodies.,Include Nada Yoga and Primal Sounding as a part of your personal healing practice.,Use your breath as a tool for grounding, calming, and supporting expression,Express your creativity from your fully embodied voice.,Discover the hidden gifts within your expressive challenges and traumas.']"
The Complete Introduction To Music Theory Course,"['Music,Music Fundamentals,Music Theory']","[""Identify and create major and minor scales.,Identify and create major, minor, augmented, and diminished chords.,Understand the Circle Of Fifths, and it's relationship with keys and scales.,Identify and create intervals and their inversions.,Identify and create diatonic chords.,Create chord inversions.,Identify scale degrees.,And more!""]"
Soundtrack Composer Masterclass: Score Films and Video Games,"['Music,Music Techniques,Music Composition']","['Produce soundtrack music for films and video games,Compose orchestration with software,Come up with musical ideas starting with nothing. No more music writers block.,Use a digital audio workstation (FL Studio).,Score Trailers,Be prepared for working with film directors and game designers,Know how to apply music theory (rather than just memorize stuff),Arrange for string instruments,Create realistic piano using software,Create realistic orchestral percussion using software,Create realistic string instruments using software,Produce sheet music that live musicians can play,Understand what makes music scary for scary scenes,Improvise melodies for bass guitar,Bass Drops for trailer,Show less']"
Masterclass-EQ Course,"['Music,Music Fundamentals,Audio Equalization']","['Quickly identify where the common neighborhoods of EQ are and surgically boost and cut like a pro,Follow along with every type of instrument, vocals (both male and female) and all elements of a live drum kit,Know and Master EQ for a lifetime']"
COMPLETE Guitar Fretboard Mastery,"['Music,Instruments,Guitar']",['How to have a complete understanding of the guitar fretboard.']
FL Studio 21 Workflow - Learn How To Work Fast in FL Studio,"['Music,Music Software,FL Studio']","['Learn How To Manage FL Studio Fast,Learn Working with FL Studio in a Quick and Easy Way,Learn Working With Key Commands,Learn Working With Presets,Learn Working Fast in The Piano Roll,Learn Working With Shortcuts in The Browser To Access Sample Packs Quick']"
Audacity: Producing & Recording with Powerful Free Software,"['Music,Music Software,Audacity Software']","['Use Audacity for Production, Recording, and Editing,Generate sounds for synthesis and Sound Design,Record live sound on a laptop,Using Audacity for noise removal.']"
MuseScore: Mastering Music Notation Free Software,"['Music,Music Software,MuseScore']","[""Students will be able to use the MuseScore program to write music.,Students will be able to hear the music they've written played by a number of instruments (including full orchestra).,Students will be able to save and publish their music either as sheet music or audio files.""]"
"Music Theory Comprehensive Complete: Part 10, 11, & 12","['Music,Music Fundamentals,Music Theory']","['Master college-level Music Theory Class,Compose music in the style of the great composers,Create more emotional music using suspensions, resolutions, and non-chord tones effectively,Pitches and Pitch Classes,The keyboard layout,The 2 main clefs,Reading Rhythms,The main musical symbols you find in scores,The 4 main scale patterns,The 3 notes in any chord (and how to find them!),Analysis projects of Bach, Beethoven, Mozart, and some modern music as well!,How 7th chords work,Keys and Key signatures,The circle of fifths,The 7 scale degrees,Compound meters,The 3 types of minor scales,Diatonic chord progressions,The 7 Modes,The 12 intervals,The 5 types of counterpoint,Writing melodies,Melodic embellishment,The 5 types of cadences,Harmonizing melodies,Figured bass,Harmonizing chorale melodies,Passing chords,Sequences by chords,Changing keys,Diminished chords and tonic expansion,Identifying phrases,Motives,Sentences, periods, and melody structure,Secondary dominants,Show less']"
Master Pro Tools 11 - A Definitive Pro Tools Course,"['Music,Music Software,Pro Tools']","['Learn how to mix,edit and create professional audio using Pro Tools']"
Film Scoring - Part 1 - Techniques For The Modern Composer,"['Music,Music Techniques,Music Composition']","['Get started building a portfolio of work to show their film composition talents,Score a feature film using a variety of techniques,Understand the process of writing music for film,Write and Compose music using proven techniques and tips,Create their own music using software, or good old pencil and paper.,Generate musical ideas through creativity exercises,Tools of the trade: Software,How do you start?,The process,Program music and metaphors,Character sketches,Writing through canon,Score and Source,Working with silent films,Setting up a session,Marking hits,Scoring the opening credits,Working with rhythm in cues,Finding and analyzing POV scenes,Creating atmosphere,Harmonizing string melodies,Polyrhythmic accompaniment,Working with string orchestra,The chase scene,Using the brass section,Building tension,Show less']"
Music theory for complete beginners,"['Music,Music Fundamentals,Music Theory']","['Read basic rhythms in any kind of instrument,Write durations of sound by ear,Understand the most important fundamentals of music: Beat, Tempo, Bars, Time Signatures etc,Understand rhythmic values of Whole, half, quarter, eights and sixteenth notes,Understand and apply rhythmical concepts of ties and dotted notes,Understand and apply the concepts of accentuated notes, syncopation, and off beat notes']"
How To Use Garageband (macOS) The Complete Guide,"['Music,Music Software,GarageBand']","['Music production in GarageBand for macOS,How to record bass, electric guitar, vocals and keyboard into Garageband,How to create a music track from start to finish,How to master your music track and export at commercial quality and loudness for upload to digital streaming services']"
EDM Production: Finish Your Next Track in Less Than 2 Hours,"['Music,Music Production,Electronic Music']","['Start new tracks from scratch,Choose loops and samples that work well,Tweak and manipulate sound patches,Use reference tracks,Put together a complete arrangement in 2 hours or less']"
Piano Lessons For Beginners: Learn Piano Quickly And Easily,"['Music,Instruments,Piano']","['Identify all the notes of the piano keyboard and be able to form/play melodies, scales and chords with them.,Play the right and left hand parts of songs simultaneously.,Play the most important scales and chords (basic and more advanced chords), and most common chord progressions in music.,Play songs on piano and keyboard, from very simple, to popular hit songs that you hear on the radio.,Read notes on the music staff.']"
Sound Design with Sylenth,"['Music,Music Software,Sylenth']","['Design and build your own sounds from scratch,Learn the fundamental principles of subtractive synthesis,Create unique leads, basses, pads, and fx,Learn advanced analog synthesis techniques and apply those techniques to other soft synths,Break free from the endless preset-picking slump,Navigate the interface of Sylenth like a pro']"
Beginner To Advanced Blues Guitar Masterclass (2021 Update),"['Music,Instruments,Blues Guitar']","['FREE 42 page chord book pdf is included!!!,Learn and understand blues chord progressions,PDF files are included to many of the lessons for fast and easy learning,Play the 12 bar blues in different variations and keys,Learn how to play cool turnarounds,Learn the basics of blues lead guitar and improvisation,Master and visualise the guitar fretboard with ease,Learn about proper posture,Understand guitar anatomy']"
Hands-On Guitar: The Beginner's Guide,"['Music,Instruments,Guitar']","['Play acoustic guitar and acoustic guitar songs!,Tune your guitar and hold it properly,Read acoustic guitar chord charts and play chords']"
Learn How to Make Ambient Music,"['Music,Music Production,Music Composition']","['My Best Guidelines, Tips & Tricks on Ambient Music Composition,The Sounds & Elements of Ambient Music']"
Analog Audio Tape Recorder Basic Theory and Alignment,"['Music,Music Production,Audio Engineering']","['After completing this course, the student will be able to operate and align a professional multitrack audio tape recorder.']"
Artist Management for the Music Business,"['Music,Other Music,Talent Agent']","[""Negotiate all the key points in 360° Recording Contract,Negotiate the specific details in a live performance contract,Create a technical and hospitality rider for an artist or touring musician,Advance the performer's career by effectively directing all team members involved""]"
Learn How Chords & Harmony work in Music,"['Music,Music Production,Music Composition']","['The Foundations of Chords & Harmony in Music,Advanced Tips on Chord Colors and Playing Styles,Practical use of Chords in Your Music,10 Powerful Guidelines on using Chords in your Music']"
Programming Amazing Drum Tracks: a Guide for Non-Drummers,"['Music,Music Production,Drums']","['program amazing drum tracks that sound like they were played by a pro drummer.,mix like a professional to make your drum tracks cut through your mixes and shine.,make your music more saleable by giving it a pro drum sound.']"
MaxForLive: Creating Your Own Audio Tools in Max For Live,"['Music,Music Software,Max For Live']","['Use MaxForLive to create custom devices in Ableton Live,Speak the syntax of MaxForLive, and know how to find answers,Design unique MaxForLive patches for sale, sharing, and using in your own music']"
Mixing Music - Learn how to mix a Pop Rock Song like a Pro!,"['Music,Music Production,Music Mixing']","['Over 25 years of experience and expertise from a professional recording studio that has serviced bands such as U2, Blink 182, Switchfoot, Icona Pop and many many more.']"
Complete Vibrato Mastery,"['Music,Music Techniques,Violin']","['develop a consistent and beautiful vibrato, from the beginning stages of the technique through advanced applications,fix vibrato issues, such as a vibrato that is too fast or too slow, inconsistent, non-existent, as well as issues with particular fingers,demystify vibrato and take it from a technique you either ""get"" or you don\'t, to an achievable, expressive tool you can master,understand and apply the most appropriate vibrato for each musical situation, phrase, and genre,understand the historical and modern applications of vibrato for masterful interpretations,learn to apply the right kind of vibrato to fiddle waltzes and airs, plus, add a dose of cool with a Rock and Blues vibrato technique']"
Learn to Play Trombone: Go From Beginner to Pro in No Time!,"['Music,Instruments,Trombone']","['Assemble and care for a trombone,Form a correct, strong trombone embouchure,Read and interpret music notation,Play dozens of popular melodies and songs,Perform multiple Major scales,Master all of the trombone slide positions,Identify parts of the trombone and trombone mouthpiece']"
Jazz Chord Base: a new Approach for Jazz Chords on Guitar,"['Music,Instruments,Guitar Chords']","['To accompany jazz tunes on the guitar,To have an accurate orientation on the fretboard']"
Fingerstyle Guitar - Fingerpicking Techniques For Beginners,"['Music,Instruments,Fingerstyle Guitar']","['Play their favorite fingerstyle songs,Strum chords to play along to popular music,Fingerpick comfortably and smoothly using proper techniques,Master a step-by-step process to learn new songs,Explore a range of more advanced fingerpicking patterns like walking bass, travis picking, and many more,Perform for friends and family, on stage, or anywhere else']"
Ableton Live - Bass Masterclass,"['Music,Music Production,Ableton Live']","['produce, synthesise, compose and mix bass parts to a high standard in Ableton Live']"
Gypsy Jazz Guitar,"['Music,Instruments,Jazz Guitar']","['Right and left hand technique, Ornamentation,Swing rhythm (La Pompe), Bossa & Bolero Rhythm, typical Gypsy Jazz chords,Arpeggios, Gypsy Arpeggios, Scales, Licks and Phrases, Improvisation techniques']"
Become a Better Singer: Lessons & Exercises for All Levels!,"['Music,Vocal,Singing']","['Control vocal pitch more accurately.,Reach higher notes with more freedom.,Sing for longer periods of time without fatigue.,Sing with clearer, more even tone.']"
Play Lead Guitar... The EASY Way!,"['Music,Instruments,Guitar']","['In this course you will learn the easiest way to begin playing lead guitar,You will learn how to play an easy scale,You will learn how to create cool sounding licks,You will learn to understand where to play licks on the neck to suit any song']"
Play Ukulele Now,"['Music,Instruments,Ukulele']","[""Explore the ukulele and learn to play it,Explore rhythm, harmony, melody and capture the theory behind them.,Identify and clarify the musical options afforded by the ukulele,Provide not just the basic techniques, but challenge students to develop their own styles,Provide encouragement throughout the entire learning process,Relish the history, lore and impact of the ukulele, it's music, players and styles,Keep it fun""]"
"Music Composition 1: Myths, Techniques, and Getting Started","['Music,Music Fundamentals,Music Composition']","['Write and Compose music using proven techniques and tips,Create their own music using software, or good old pencil and paper.,Generate musical ideas through creativity exercises,Program music and metaphors,Character sketches,Writing through canon,Form,Binary, Ternary, and Rondo forms,Starting with a plan,Graphic form representations,Triads, and basic rules of harmony,Chord progressions,Inversions,Song analysis,Melody writing,Tools of the trade: Software,Tools of the trade: Pencils and fine paper,Show less']"
The Ultimate Guide to Logic Pro X Instrument Plugins & VSTs,"['Music,Music Software,Logic Pro']","['Understand and use every single button, dial and fader in every single Logic Pro X instrument.,Understand the core concepts of synthesis.,Edit and understand any patch that you open up in a Logic Pro X VST.,How to create your own sampled instruments. Build your own drum kit from scratch.,Build your own extensive patches within logic with ease and know immediately how to emulate the sounds you hear in commercial music.,Master modulation, the key to dynamic and musical sounds that sit well in your mix.,Create endless variations and super interesting drum grooves.,Resample Sounds Copyright Free (make sure you get legal advice first!),Understand advanced synthesis methods like: granular synthesis, additive synthesis, granular synthesis, spectral synthesis and formant.']"
VOICE CONTROL: Singing Guide for all Levels,"['Music,Vocal,Singing']","['Discover your own VOICE CONTROL,Sing with full self-confidence and versatile emotions,All the basics to build a foundation for your voice,Master anchoring, register break, nasal resonance, vibrato, onsets, vocal mass, posture and much more,Master every quality like speech level, falsetto, vocal twang, belting, sob, opera, mix voice,Learn to give your singing a unique touch by using distortion, compression and rattle/fry,Learn to hit every note within your range with significantly less effort,Learn every singing technique from my 15 years as a professional singer to mesmerize you and your fellow human beings,Learn everything in this course in order to be able to continue working on your voice afterwards']"
Sound Healing Pro Course: Part 2,"['Music,Other Music,Sound Therapy']",['How to Develop themselves into a Solid Practitioner']
GarageBand: The Complete GarageBand Course Music Production,"['Music,Music Software,GarageBand']","['How To Create A Full Music Track Without Any Other Music Production Knowledge,Learn Creating Music & Record With iPad or iPhone,Learn How To Quickly Lay Out Musical Ideas From Your Head To GarageBand,New Users Who Has Never Used GarageBand or Produced Music At All,Being Able To Produce Music And Learn Music Production Techniques And Workflow,If You Own a Mac Computer and Want to Learn Music Production']"
Music Theory for Electronic Music Producers - Complete Guide,"['Music,Music Fundamentals,Music Theory']","[""You will learn how to Make Chord Progressions and how to Extract Melodies and Basslines out of one.,You will learn how to Understand Rhythms, Basslines and Melodies in a easy way.,You will learn how to Create your own Chords in simple ways.,You will learn how to create your own remixes based on different notes.,This course is not going to go over Music Theory in Depth - we want to Make Music and not getting too technical.,This course is going to get you tools that you can use to create Chord Progressions easily the same way as Avicii does.,This method is being used by many Electronic Music Producers out there who don't want or don't need to learn all basics of music theory and just want to get their musical ideas in to their DAW fast.""]"
Throat singing / overtone singing,"['Music,Vocal,Singing']","[""Sing two notes at once!,Use the techniques of overtone and throat singing,Understand the differences between Western and Eastern styles,Discover 'khoomei' and 'khargyraa' styles of singing,Handle stress and relax more easily""]"
Mix Your Own Tracks and Learn the Essentials of Cubase,"['Music,Music Software,Cubase']","[""Learn how to mix your own tracks with more professional results,Configure EQ and Compressors to do 90% of your mixing work,Use Frequency Spectrum Monitoring to mix a better track visually,Correct recordings with lousy pitch using Cubase's VariAudio,Configure and apply Mid-Side processing to widen your stereo mix,Automate your mix by recording or manually drawing automation curves,Start mixing with prepared audio stems right away!""]"
Music Production II - Music Production Workflow - COMPLETE!!,"['Music,Music Software,Audio Production']","['You will be able to produce high quality audio within Studio One Prime or any Music Production DAW such as Logic Pro X,You will have a professional understanding of the Music Production DAW environment,You will know Studio One Keyboard Shortcuts as well as general DAW/Logic Pro X DAW Key Commands,You will be able to operate within many Music Production DAW Softwares using what you have learned in this course']"
Ultimate Shred Machine: Learn shred guitar techniques,"['Music,Music Techniques,Guitar']","['Have a better understanding and grasp of all the techniques needed for rock and heavy metal lead guitar playing,Understand how to play and compose with new techniques and also use them in learning the solos you want!,Better understanding of how to practice and hone technique to the desired level you want']"
Midas M32,"['Music,Music Production,Music Mixing']","['At the end of your course, students will be able to master every feature of the M32 workflow from Input Channels to Advance Routing with DCA groups and everything in between.']"
Become a Master Conductor - Leading Musicians Made Simple,"['Music,Music Techniques,Music Conducting']","['Master conducting fundamentals for any ensemble setting,Learn how to interpret scoring and phrases,Conduct practically and artistically,Gain left hand independce,Increase your ensembles responsiveness,Conduct dynamics, tempo changes, fermatas, you name it']"
Learn Music Production Essentials,"['Music,Music Production,Music Production']","['You will learn the fundamentals of music production,How to record and edit your audio tracks,How to record and edit your MIDI tracks,Adding Effects and Mixing your songs,Mastering and Finalizing your songs']"
Logic Pro X Training for Music Producers,"['Music,Music Software,Logic Pro']","[""Record your ideas in minimum time.,Learn Logic Pro very fast,Create songs out the box,Learn how to use Logic plugins to create a song from start to finish,Learn workflow shortcuts like templates, key commands and best practices,Learn the basics of mastering with only logic plugins,Configure optimal configuration settings in your preferences,Learn how to use logic's automation""]"
Blues Guitar and Advanced Guitar Lessons,"['Music,Instruments,Blues Guitar']","['Bring Your Core Guitar Skills to Great New Heights with Advanced Understanding and Tools,Master Blues Theory, Scales, Chords, Phrasing and Improvisation,Fill in the ""holes"" of Your Current Guitar Knowledge For a More COMPLETE Guitar Mastery,Finally and Easily Unravel the Mysteries of Music Theory For Full Fretboard Comprehension']"
30 Days To A Better Singing Voice,"['Music,Vocal,Singing']","['How to sing with more freedom, power and range in just 30 days,How to incorporate movement into your vocal exercise which will help reduce tension,How to modify all of your vowels in your bridge to increase freedom and range,How to extend your range,How to sing in a mix']"
"Learn How To Freestyle Rap, Rap Like A Pro, And Write Lyrics","['Music,Vocal,Rapping']","[""You will be able to freestyle rap like a pro,You will be able to write amazing lyrics,You will know how to rap like a pro,You will be able to Freestyle Rap like a pro without having to practice for years or study 100's of rappers.,You will be able to write amazing lyrics intuitively without having to know music theory and without having to study a dictionary.,You will be able to freestyle rap for over a minute.,You will be able to freestyle rap so you can be a more respected rapper.,You will be able to get stuff off your chest immediately with freestyle rapping,You will be able to activate a creative flow state with freestyle rapping,By the end of the course you will know how to freestyle rap and write lyrics to songs.,You will be able to improvise lyrics on the spot.,You will gain an awesome songwriting tool to help you get through writers block.,You will feel more open creatively,Show less""]"
Electronic Music Primer,"['Music,Music Production,Music Production']","['Start making music with computers,Know the basics of how their software works for DJing and Production']"
Lyricology: The Perfect Formulas for Hip-Hop Songwriting!,"['Music,Music Techniques,Songwriting']","['Understand their purpose in writing a song,Utilize various styles of writing a song,Master their songwriting through drafting, re-writing and finalizing their songs.,Understand basic chorus etiquette.,Organize their written material in a beneficial way.']"
