Course Title,Labels,Details
Adobe Premiere Pro Ultimate Guide,"['Photography & Video,Video Design,Adobe Premiere']","['Adobe Creative Cloud 2022 Plans,Adobe Creative Cloud 2022 Account Setup,Install Adobe Premiere Pro 2022,Welcome Page,Build a Project While Learning the Interface,Main Menu,Workspaces,Panels,Preferences,Tools,Project #1 - Adobe Premiere Pro | Ultimate,Project #2 - Adobe After Effects | Ultimate,Project #3 - Adobe Photoshop | Ultimate,Project #4 - Adobe After Effects | Basics,Project #5 - Adobe After Effects | Projects,Project #6 - Adobe Premiere Pro | Basics,Project #7 - Adobe Premiere Pro | Projects,Project #8 - Adobe Photoshop | Basics,Project #9 - Adobe Photoshop | Projects,Project #10 - Adobe Illustrator | Basics,Project #11 - Adobe Illustrator | Projects,Project #12 - Adobe Illustrator | Ultimate,Project #13 - Adobe Creative Cloud | Basics,Project #14 - Adobe Creative Cloud | Projects,Project #15 - Adobe Creative Cloud | Ultimate,Project Management,Project #16 - Introduction,Project #17 - Plans,Project #18 - Setup Account,Project #19 - Adobe Illustrator 2022 Setup,Project #20 - Welcome Page,Project #21 - Main Menu,Project #22 - Workspaces,Project #23 - Panels,Project #24 - Preferences,Project #25 - Tools,Project #26 - Ending,File Management - Bundle Adobe Illustrator 2022 | Basics,Adobe Illustrator 2022 | Projects - Production Setup,Project #27 - Introduction,Project #28 - Project #1 - Logo,Project #29 - Project #2 - Business Card,Project #30 - Project #3 - Envelope,Show less']"
Phantom & Mavic Filmschool 1- master autopilot with Litchi,"['Photography & Video,Other Photography & Video,Litchi']","['Shoot 8 killer shots that will blow your audience away,Use the Litchi hub like a pro,Frame a subject with ease,Use Litchi app & camera settings to get the best results,Use autopilot to shoot stunning footage with your Phantom 3/4 & Inspire,Grasp the concept of shutter speed and ND filters,Use the Litchi app with ease & confidence,Get maximum footage per battery without wasteage,Calculate the correct altitude settings for a mission']"
Video Editing with Adobe Premiere Pro CC for Beginners,"['Photography & Video,Video Design,Adobe Premiere']","['Edit an Entire Video from Beginning to End,Starting a Project,Creating Sequences,Importing Files to Premiere,Video Effects and Transitions,Audio Effects and Transitions,Keyframing and Animation,Exporting Your Video for Different Platforms']"
VIDEO EDITING. Techniques loved by pro broadcast filmmakers,"['Photography & Video,Video Design,Video Editing']","[""You will know how to edit videos that entertain and inspire your audience.,You will know how to capture an audience using creative editing techniques taught by an international award winning editor,You will appreciate that good editing is every bit as important as good content gathering.,You will know how to turn your amateur videos into professional productions with creative editing flair.,Good editing isn't an optional extra if you want to create inspiring videos. I'll teach you many techniques used over decades in TV production.,Neglect of the editing process and creativity is the most common mistake young filmmakers make. Don't follow the wrong trend!,Great footage + average editing = average result. Average footage + great editing = great result.,How to work with film and program directors to form long-lived partnerships.""]"
Real Estate Photography: How To Get Started,"['Photography & Video,Commercial Photography,Real Estate Photography']","[""Camera settings to take professional real estate photos.,Best equipment for real estate photography and how to use it.,How to edit your photos quickly and easily.,How to deliver your photos to the client via a free hyperlink.,What information to gather from the client when they book the photoshoot.,Printable 'Home Prep Instructions' to give to client before the shoot to ensure the home is prepared for photos.,Tips for shooting each room in a house.,Photography business start-up lessons.""]"
The Art of Seeing Photography training for the Artist in you,"['Photography & Video,Photography Tools,Photography']","[""Each episode contains 45 minutes of lecture and an assignment to practice the new concepts so you can build a personal library of resources.,You will learn how to spot light like an artist.,Step by step guide to seeing a photograph before it happens, so you don't miss the decisive moment.,An introduction into composition beyond the Rule of Thirds and leading lines.,Each episode has tips for training the sensitivity of your eyes and how to use your camera to capture incredible images that you simply were not seeing before.,After the first episode you will begin to see things you had not noticed before and know how to bring them into your images.,Develop the skills to evaluate any photograph as a success or failure based on its design.,By the end of this course you will have a new found appreciation for master artists and never run out of material for your own projects.""]"
Premiere Pro Lumetri: Color Correct like a Pro,"['Photography & Video,Video Design,Adobe Premiere']","['Use all the settings from the Lumetri Color window,Read the waveform and vectorscope,Correct the exposure and white balance,Create different looks,Match two different shots,Understand the basics of color philosophy']"
Final Cut Pro X Tutorial,"['Photography & Video,Other Photography & Video,Final Cut Pro']",['Get comfortable editing video in Final Cut Pro X.']
Video Production Masterclass: Complete Video Camera Course,"['Photography & Video,Video Design,Video Production']","['More than 27 hours and over 200 lectures! Use any type of camera to take amazing videos (DSLRs, Drones, Mirrorless Cameras, GoPros, Advanced Smart Phone Filming, Live Video Streaming, Webcams, Prosumer Cameras and More)!,Use many brands from scratch, including Canon, Nikon, Sony, GoPro, DJI Drones, Logitech Devices, iPhones, Android Devices and much more!,Learn basic and advanced videography, including ISO, Aperture, Frame Rate, Shutter Speeds and much more.,Learn videography lighting using many different types of lights.,Learn audio recording using many devices, including lavalieres, hand held recorders, shotgun microphones, studio microphones and much more.,Materially improve the sound and lighting of your videos (for business or for personal use).,Master online video calls for interviews, business development, get more customers and more.,Create a basic or advanced studio in your house or at work.,Understand how gimbals, tripods and many more accessories work and how they can help take your video skills to the next level.,Learn to use sliders, jibs and other video tools to make your videos look more professional.,We unbox and show you how to use a massive amount of products (MORE THAN 100) in this course to help you decide what products you should consider using.,Learn how to edit videos like a pro!,....and so much more...this is THE MOST COMPREHENSIVE video course that has ever been created (30 day money back guarantee...you have nothing to lose and everything to gain)!,Show less']"
Learning Final Cut Pro X - Video Editing Mastery,"['Photography & Video,Video Design,Video Editing']",['Learn how to become a master with Final Cut Pro X']
Mobile Photography Iphone and Android Complete Masterclass,"['Photography & Video,Digital Photography,Mobile Photography']","['Learn how to take amazing photos with your phone,Smartphone Photography,Iphone Photography,Android Photography,Use Adobe Lightroom for Mobile to retouch your photos and achieve beautiful results,Snapseed,Instagram growth,Lens Distortions,Street Photography,Selfies with a mobile phone,Photographing Landscapes with a mobile phone,Photographing Pets with a mobile phone,Photographing People with a mobile phone,Mobile Night Photography,Show less']"
Street Photography: Capture Stunning Street Photography,"['Photography & Video,Photography,Street Photography']","['You will learn how to take better photos.,You will be more comfortable photographing strangers in public.,You will capture the beauty of any place you visit.,You will learn how to get more creative shots.,You will learn how Anthony interacts with his subjects.,You will learn how simple editing can improve your photos.,You will learn how to better share your photos and grow an Instagram account.']"
The Ultimate Photography Course For Beginners,"['Photography & Video,Digital Photography,Photography']","['You will walk away with A COMPLETE package of knowledge on all the basic understandings you need in photography.,Various composition techniques that will help you improve your photos dramatically.,An overview and explanation of what a good workflow in photography looks like.,The required skills on how to organize your photos better and more effectively, and how to post-process them into amazing looking images.,A deeper philosophy and understanding of photography.,A clear explanation of how the Exposure Triangle works, one of the most important fundamentals to understand in photography.']"
Portrait Photography for Absolute Beginners,"['Photography & Video,Portrait Photography,Portrait Photography']","['Will learn basic and advanced topics of amazing portraits,Will learn compositional techniques of cool portraits,Will learn how to create bokeh and blur effect,Will learn advanced lighting skills of portratis,Will learn to shoot amazing corporate head shots,Will learn tips and tricks for Indoor Portraits,Will learn tips and tricks for Outdoor Portraits']"
Portrait Photography: Share with Joy!,"['Photography & Video,Digital Photography,Portrait Photography']","[""Shoot People You Don't Know,Creative Portrait Photography,Master outdoor backgrounds to get distraction free portraits,Take better portraits by generating a twist in the subject's body,Take better portraits by moving subjects into the right backgrounds,Take better portraits by getting better expressions,Take better portraits by picking better outdoor light,Take better portraits by creating better angles of the head,Take better portraits by creating better angles of the body,Photograph couples while you guide them through fun activities,Learn to take heirloom images of your friends and family for the first time.,Learn to take beautiful and natural portraits that you, your clients, and your family will love.,Learn to create holiday cards the right way,Learn to shoot professional portraits.,Photograph children to capture their natural playfulness,Capture your children's most precious moments without interrupting them.,Pose large groups with confidence knowing you've got hundreds of easy options,Know how to keep subjects relaxed and enjoying themselves,Organize groups for better photos,Take better pictures of children,Cultivate natural smiles by having more fun with your subjects,Keep pets safe while taking fun pet portraits indoors or outdoors,Pose subjects,Show less""]"
Documentary Filmmaking with Soul,"['Photography & Video,Video Design,Documentary Filmmaking']","['Plan, shoot, and edit a strong, cinematic documentary with deep storytelling roots.,Conduct powerful, story-driven interviews.,Cultivate your ability to see, listen, and feel your way into your stories, so every decision is intentional.,Compose and light for cinematic images.,Use audio recording equipment to get high quality sound.,Use Adobe Premiere pro to edit and refine their footage.,Develop an eye for location scouting.,Develop the ""Shooting for the Edit"" mindset.,Approach doc filmmaking as a craft.']"
Adobe Premiere Pro CS6: The Complete Video Editing Course,"['Photography & Video,Video Design,Video Editing']","['In this course, you will learn how to use Adobe Premiere Pro.,In this course, you will learn how to edit audio.,In this course, you will learn how to color correct.,In this course, you will learn how to make titles.,In this course, you will learn how to post videos online.']"
Cinematic Lighting,"['Photography & Video,Video Design,Cinematography']","['How to create depth and contrast in your shots,How to light for both the master shot and the coverage,How and when to use HMI, fluorescent, LED and traditional tungsten lighting,How to use natural light to your advantage, and how to mould it,How to use a light meter and false colours to correctly expose your image,How to use smoke or haze to create atmosphere,How to simulate sunlight, moonlight and firelight']"
Affinity Photo: Master Photo Editing in Affinity Photo,"['Photography & Video,Photography Tools,Affinity Photo']","['You will learn how to use Affinity Photo to easily make your photos look better,You will learn how to edit your photos just like the professionals do,You will know how to navigate Affinity Photo and use the most important tools,You will be happier with your photos than ever before']"
Complete Graphics Design and Video Editing Masterclass,"['Photography & Video,Other Photography & Video,Video Editing']","['Video Editing,Graphics Design In Photoshop']"
The Complete Adobe Premiere Pro CC Master Class Course,"['Photography & Video,Video Design,Video Editing']","['Edit videos like a professional from scratch!,Use the default transitions and also create your own from scratch,Understand Color Correction & Color Grading and be able to do both,Understand the ins and outs of Key Frame animation,Export files for different platforms,Know the Video Effects within Premiere Pro CC,Create Speed Ramps and Speed Ramp transitions']"
The Art of Black and White Photography,"['Photography & Video,Other Photography & Video,Black and White Photography']","[""How to create technically optimal and aesthetically stunning black and white images with Photoshop.,How to develop an effective, powerful, and efficient black and white workflow.,How to use a range of black and white conversion techniques to maximise the impact of your images.,How to evaluate the tonal range and tonal balance of an image in order to work out the changes that need to be made during subsequent post-production.,How to use the histogram effectively.,How to create and use adjustment layers.,How to use masks to seamlessly blend two or more adjustment layers.,How to use the Curves tool, Photoshop's most powerful tool, to apply both global and selective changes to the tonal range and tonal balance of your images.,How to blend two or more conversion techniques within the same image.,How to smooth skin tones, a technique that's especially useful for portraits of women and children.,How to lighten your subject's eyes.,How to maximise the detail in your subject's face: especially suitable for male portraiture.,How to add unique and compelling tones to your images to really bring them to life.,Show less""]"
How to be a Professional Outdoor and Nature Photographer,"['Photography & Video,Other Photography & Video,Nature Photography']","['You will be able to recognize marketable images,You will be able to successfuly negotiate selling your photos and getting assignments,You will be able to price for profit,You will be able to design your business around your interests,You will begin to see all the photo opportunities for marketable imagery']"
YOUTUBE VIDEO CONTENT CREATORS - Follow the YouTube masters,"['Photography & Video,Video Design,YouTube Audience Growth']","[""Creative steps to creating great YouTube content, and gathering an audience.,Understand what YouTube will demand from you, and its rewards.,It's important to get things technically correct, but even more important to engage your audience in the first 10 seconds.,Learn vital and valuable shoot and editing techniques and stop yourself falling into the all too common beginners' traps.,How to shoot great footage for the edit. Your footage will not only be better, but better suited to audience retention.,Love the creative process!,Good editing is easy. The trouble is, bad editing goes unnoticed by the editor, but not by the audience.,How to make your audience care is the single most important element in gathering and keeping a YouTube audience.,Subscribers versus watch time: Understanding how your audience reacts to your work can be the difference between success and failure.,How to earn income from YouTube and all its many facets and opportunities.""]"
iPhone Photography Crash Course,"['Photography & Video,Other Photography & Video,iPhone Photography']","['How to use your iPhone camera to its full potential,How to use my easy composition techniques that will instantly start to improve your iPhone photography.,How to use all of the features and controls in your iPhone camera including the hidden features.,How to get stunning low-light photos with older iPhones and excellent ""Night Mode"" photos with iPhone 11-14 Models,How to manually control the focus and exposure for extra-sharp and well exposed photos.,How to take advantage of exposure compensation to dramatically increase the quality of your photos.,How to create amzing panorama and wide-angle photos even with older iPhone cameras.,How to use Stealth Mode for great candid shots. No one will even know their photo is being taken.,How to take action shots with almost unbelievable sharpness and clarity.,How and when to use the ""Live Photo"" feature and more importantly, when you shouldn\'t use it.,How to get the best shots with ""Portrait Mode"" and ""Portrait Lighting"" effects.,Show less']"
"Filmmaking: Write, Direct and Distribute Your Feature Film","['Photography & Video,Video Design,Filmmaking']","['Write a screenplay,Schedule and organize the entire film production,Raise funds to pay for making the movie,Find the cast, locations, costumes and props,Film the movie using lighting and camera angles that tell the story,Understand the basics of film editing,Choose the right distribution options for releasing the movie']"
Adobe Lightroom For Beginners : Complete Photo/Image Editing,"['Photography & Video,Photography Tools,Adobe Lightroom']","['Master him/herself in Adobe Lightroom,Master in Photo Editing,Feel confident to add adobe lightroom in Resume']"
Cinematic Wedding Films: A Guide to Wedding Videography,"['Photography & Video,Video Design,Videography']",['At the end of this course students will have a great understanding of what it takes to make an emotional cinematic wedding highlight film']
Unreal Engine 5 - Learn to Create Professional Cinematics,"['Photography & Video,Digital Photography,3D Animation']","['How to install UE5,How to navigate the engine, and edit levels,How to import custom objects, Quixel Megascans, and marketplace assets,How to use sequencer,How to use all the fundamental cinematic tools in the engine,How to animate a full cutscene,How to add extra effects like camera shake, particles, character animation, and transitions,How to activate your cinematics as cutscenes in your game']"
A Masterclass in Photography: Creative Camera Confidence,"['Photography & Video,Photography,Photography']","[""To make beautiful photos you're proud to have taken,How to use hidden creative superpowers of lenses and settings,Camera settings for any image,Pin sharp pictures every time,Light - how to find and use it,Controlling colours and white balance,Composing perfect pictures,To feel and be a confident photographer,Competent with all genres from landscapes to portraits, street photography, still life, product photography, abstract and more""]"
Elevate Your Photography - Master Composition.,"['Photography & Video,Photography,Photography']","['Study: 100 Great Photographs - Exploring What Makes Them Successful,Learn: The Mechanisms That Distinguish Great Photos From The Masses,Learn: A Foundation of Tools and Rules To Elevate Your Photos,Master: Composition - To Create Engaging And Visually Appealing Photos,Learn: How to Harness Natural Light,Learn: What Visual Narrative Is And How To Utilize It Successfully']"
Perspective: Photography tools that make your pictures POP,"['Photography & Video,Photography,Photography Composition']","[""Say goodby to flat, lifeless photos and learn to make 3D pictures that POP!,Learn the 5 types of Perspective that every professional photographer should know.,Learn to create depth in every picture without leading lines or horizons, so you have the confidence to make great pictures anywhere in the world.,Learn techniques that took over 200 years to evolve in less than 2 hours.,Learn the mistakes most people make without knowing it.,You don't need gimmicks like HDR or expensive gear to make award winning pictures.,You will find these techniques in EVERY award winning photograph, on the cover of EVERY major magazine, and in EVERY museum around the world. These techniques work no matter what camera you use or what you take a picture of.""]"
DSLR Filmmaking: From Beginner to PRO!,"['Photography & Video,Photography,Filmmaking']","['How to use your DSLR in full manual mode,Essentials of camera techniques,Basics of visual storytelling,Camera motion,Lighting principles']"
Landscape Photography & Nature Photography for Beginners,"['Photography & Video,Photography,Landscape Photography']","[""You will learn how to take beautiful landscape photographs - like the pros!,You will be happier with the photos you shoot than ever before!,You will know what equipment you need to shoot great landscape photos,You will understand how to set your camera's ISO, shutter speed, and aperture (f-stop) while shooting landscape photographs,You will know how to use a polarizing filter to make your landscape photography even better,You will know how to choose the right lens for your landscape photography,You will know how to edit your landscape photos to make them look better""]"
The Art of Finding Light: Photography for the artist in you,"['Photography & Video,Photography,Photography']","['Learn 3 powerful lighting schemes used by artist and photographers that do not require any fancy equipment.,Learn how to light a picture like Vermeer and why his Girl with a pearl earring has captivated audiences with its simple, natural light.,A step by step guide to three lighting schemes that you can practice in your own backyard and how Claude Monet used to take the same approach.,Examine how french portrait painter Jean August Dominique Ingres used one lighting scheme in his paintings to become one of the most sought after artists of his time.,We will compare lighting used for models to the lighting for street photography, as I take you through my projects and shoots from around the globe.,Learn how to use architecture to find light in any city in the world.,The artists covered in this episode are Michelangelo, Claude Monet (Impressionism), George Seurat (Post-Impressionism), Jean August Dominique Ingres (Neo-Classicism), Honore Daumier (19th Century French), Rogier van der Weyden (Early Dutch), Johannes Vermeer (17th Century Dutch.)']"
Ultimate Guide to Landscape and Nature Photography,"['Photography & Video,Other Photography & Video,Landscape Photography']","['You will gain the ability to find subjects and scenes worthy of photographing.,You will understand what great light is and the best light for different subjects.,You will learn to master composition and compose better photographs.,You will understand what photo equipment is best for broad or narrow landscapes.,You will learn the Exposure Triangle and capture perfect exposures each time.,How to take a mundane RAW file and make it look fabulous.,In the Field Trip section, the instructor takes you into the field and demonstrates important techniques.,Bonus lectures include Amazing Places in America, how to find them, and how to photograph them.']"
Learn Adobe After Effects CC 2019 for Beginners,"['Photography & Video,Video Design,Video Editing']","['The User Interface and various Functionalities,Blending and Working with Stock Footage,Tracking (Mask, Motion and Camera),Text and Shapes,Animations and motion design,Generated Visual Effects']"
,Nill,Nill
Posing Like A Pro: Create Your Best Portraits Ever! Part 1,"['Photography & Video,Portrait Photography,Portrait Photography']","['Evaluate Your Location / Your Subject / Your Lenses,Create Great Shooting Concepts,How To Use Props to Enhance Your Story,Know the Difference Between Male and Female Posing,How to Pose People with Weight Issues,Know What to Do When Your Mind Goes Blank']"
Start Your Filmmaking Career: A Video Production Course,"['Photography & Video,Video Design,Filmmaking']","['You will have a complete step-by-step understanding of how to make money with your video skills,Start making personal projects that matter, that progress you down your filmmaking career,Develop a professional brand that shares your story with the world,Land your first clients with techniques that actually work,Grow your own business, turning your passion into a legitimate career']"
Master Adobe Lightroom Fast,"['Photography & Video,Digital Photography,Adobe Lightroom']",['Organize and Edit your Photos with Adobe Lightroom.']
Learn to Color Grade and Edit video with DaVinci Resolve 15,"['Photography & Video,Video Design,Video Editing']","[""Learn to edit using Blackmagic's professional editing software DaVinci Resolve,5.2GB of excellent practice assets! Including 4k resolution RAW clips for color grading and footage to practice your editing skills,Understand the use of the many tools offered in DaVinci Resolve,A complete understanding of the many tools offered in DaVinci Resolve,Receive advanced color grading training from an professional colorist!""]"
Video Editing Masterclass: Edit Your Videos Like a Pro!,"['Photography & Video,Video Design,Video Editing']","[""Step-by-step process to take your video footage, organize, edit, and export an incredible looking video!,Optimize your workflow and understanding of the editing process to create videos as efficiently as possible!,Choose the absolute best audio and video filters that fit your personal video style!,Create professional looking and sounding videos using optimized editing techniques with virtually any footage!,Blend together sound effects, background music, voice overs, and other audio elements all into each of your videos!,Use multi cam, color correction, LUT's, sound design, transitions, motion graphics, and editing theory to create more engaging content!,Create a higher production value look and develop confidence with your editing software!,Impress your viewers, audience, and/or clients with completely pro looking and sounding videos!""]"
vMix Master Class - Video Production & Live Streaming,"['Photography & Video,Other Photography & Video,vMix']","[""Become a vMix Master,Be able to produce advanced live video productions,Be able to stream produced video to CDN's such as Facebook and YouTube Live,Understand how to work with cameras, lower thirds, virtual sets and more,Students will receive a set of 15 professional virtual sets""]"
Documentary Filmmaking Masterclass,"['Photography & Video,Other Photography & Video,Documentary Filmmaking']","['You will be able to make an award-winning documentary.,You will be able to raise money for your project.,You will be at a HIGHER level than you were before.,You will get UNIQUE and EXCLUSIVE information on how you can make, sell and release your film without a big crew!']"
Become an iMovie Master - Create Amazing Movies Today,"['Photography & Video,Video Design,Video Editing']","[""You will learn to edit and produce an iMovie project with ease. We'll start with the basics and gradually get more advanced. By the end of this course, you will be an iMovie Master!""]"
Photoshop Effects - How to Create Photo Effects,"['Photography & Video,Photography Tools,Photoshop']","['Create different and practical projects that can be used to make your photographs even better.,Make specific Photoshop effects for your photos by utilizing just the right tools and techniques that you need.,Save time and money by creating your own effects, quickly and efficiently.']"
The Ultimate Beginner's Guide to Outdoor Photography - 2018,"['Photography & Video,Digital Photography,Landscape Photography']","['Shoot beautiful, dynamic images in cities and nature,Get comfortable with your camera’s manual settings,Choose the best affordable camera gear,Identify and photograph compositional elements,Understand optimal lighting (when / where to shoot),Market your work, gain a following, impress clients, and sell prints,Build a strong photo portfolio website,Edit your shots in Lightroom']"
Final Cut Pro X - Beginner To Advanced (FCP MASTERY 2023),"['Photography & Video,Video Design,Final Cut Pro']","[""Mastery of Final Cut Pro by professionally editing small and large projects,Create professional video content for online courses (like this),Learn advanced editing techniques such as keyframing and masking,Face Real-World challenges by completing Multiple Mini challenges,Edit projects using the provided media or your own footage,Apply Professional standards of organization,Improve the quality of original video and audio media,Adjust retime your videos while retaining a smooth fps,Design and add clean and professional stylized text and title effects to videos,Work with automatic video tracking,Build amazing YouTube videos,Apply special transitions and effects to videos,Add animated text & lower thirds,Remove echo, background noise like fans, electrical interference, etc.,Understand chroma-keying (green screen) and how to remove the background from footage,Color grade video using LUTs,Synchronize video and audio (Manually and Automatically),Work with multiple cameras and multiple mic inputs,Create custom Graphics and animated vector effects,Design and Build custom clean transitions,Make images appear as video with movement and effects,Expand Final Cut Pro's Capabilities by installing additional effects, transitions, titles, etc.,Optimise final cut pro libraries for shared projects,Create and work with proxy media,Learn methods for saving massive amounts of storage,Make Final Cut Pro your own,Show less""]"
EasyDSLR Digital Photography Course for Beginners,"['Photography & Video,Digital Photography,Digital Photography']","['Give you an understandng of Basic Photography Principles,Give you an Overview on how DSLR cameras are used,By the end of the course you will understand your camera better, you will be off AUTO and taking dramatically better photos.']"
"Mastering Architectural, Night & HDR Photography","['Photography & Video,Commercial Photography,Architecture Photography']","['Will learn how to shoot architectural photos,Will learn how to edit architectural photos']"
Complete DSLR Photography Masterclass - Beginner to Advanced,"['Photography & Video,Photography,Photography']","['Aperture,ISO,Shutter speed,Camera basics,How to read a lens and what lens to get,What gear you should use,Instagram youtilization,Shoot manual,Shoot with natural lighting (golden hour, overcans, and direct sunlight),Sunset photography,Creating light in photos,Flash photography,Blurry backgrounds,White balance,Portrait photography,Landscape photography,Street photography,Wildlife photography,Nature photography,Macro photography,Product photography,Architect photography,Mobile photography,Night photography,Low-light photography,Mixed photography,Composition,Lightroom,Photo editing,Recover over and underexposed photos,Shoot JPEG and RAW,How to get hired,Portfolio building,Show less']"
Drones: how to tell Aerial Stories | Updated June 2023,"['Photography & Video,Video Design,Drone']","[""Tell astonishing stories trough aerial filming,Don't just film landscapes, create stories,[Updated course in 2023] Last Update: June 2023,A really good story has a great pre and post production.,You will know how to fly properly and film breathtaking shots,You will organise your productions much more efficiently and professionally,Focusing in the psychology of a viewer""]"
Photography - Canon 2000D/1500D/REBEL T7 Camera User Course,"['Photography & Video,Digital Photography,Photography']","['You will learn how to use your EOS 2000D, EOS 1500D or Rebel T7 camera to take great pictures and videos!']"
Documentary Filmmaking Step by Step,"['Photography & Video,Video Design,Documentary Filmmaking']","['You will learn how to make a complete documentary feature or short film, from conception of the idea all the way to delivery and exhibition of the final film,Examples and insight into the filmmaking process through the unique lens of my own experience making award winning documentaries,Secrets and ""producer hacks"" that I\'ve learned along the way and that no one else will tell you,Where I failed, so you won\'t make the same mistakes,Going rates for nearly all crew positions on a documentary feature or short (low/mid/high budget rates),As a bonus you\'ll also get many free templates for you to download and use: contracts, agreements, budgets, schedules, forms']"
Video Editing on iPhone & Android! Edit Smartphone Videos!,"['Photography & Video,Video Design,iPhone Filmmaking']","['The affordable must-have gear for smartphone video production,How to master the fundamentals of smartphone video storytelling,The essential smartphone camera settings for better videos,How to make sense of resolutions, frame rates, color space and Codecs like ProRes,The best FREE apps for taking your smartphone videos to the next level,Master cinematic shots, patterns, movements, and angles,How to use gimbals, drones and action cams with a phone']"
"GIMP Complete: GIMP Graphic Design, Book Covers and Drawing","['Photography & Video,Photography,GIMP']","['Install and run the GIMP,Make logos, web graphics and screen shots,Create 2D and 3D book covers,Make memes and distribute them on Facebook,Produce graphics appropriate for use on the 8 major social media websites,Use Wordpress with HTML to display web graphics,Use the GIMP to touch up your photos,GIMP drawing with an inexpensive tablet and stylus']"
YouTube Creator Course: Audio & Video Production for Youtube,"['Photography & Video,Video Design,YouTube Marketing']","['Create YouTube videos that are more engaging and successful,Record higher quality video and audio for YouTube videos,Use editing techniques for longer watch time and more engagement,Understand the best video, lighting and audio equipment for home YouTube videos,Improve your video and audio with professional editing tips and tricks,Livestream high quality video to YouTube,How to use free software to create engaging videos']"
Digital SLR Cameras & Photography For Dummies Video Training,"['Photography & Video,Digital Photography,Digital Camera Functionality']","['Choose the best exposure mode for the shot,Build a lens collection,Compose a balanced photo,Freeze action and control depth of field,Shoot personal portraits,Understand photography lingo']"
License your photos online: Create photographs that sell,"['Photography & Video,Commercial Photography,Photography Business']","[""You'll be ready to build passive income with the photos you already have,Set up, manage and track your online portfolio,Find your images on book covers, CDs, famous websites,...,Apply the Four Pillars of Success to maximize your income,Learn how to tell profitable photo from waste-of-time photo,Use efficient tools to save your time and effort while submitting your photos,Navigate the dos and don'ts of selling photos online,Earn income providing real value, no scams or schemes!""]"
The Art of Figure to Ground: Photography's untaught secret,"['Photography & Video,Photography,Photography']","[""Learn how and why we want to add layers in photography (and I'm not talking about Photoshop here),Learn how Figure to Ground will help you spot a scene before it happens (I give examples of how I use this technique in the video),How to make pictures with 1, 2, 3, or even 4 subjects at the same time.,Lessons from Master Artists in this video include: Raphael, John Singer Sargent, Rosso Fiorentino, Jacopo Pontormo, & Paolo Veronese,How to choose a background and what effect it will have on your subject.,A practical guide to take you from Black and White to Color pictures using the principles of Figure to Ground.,Step by step guide to seeing a photograph before it happens, so you don't miss the decisive moment.,By the end of this course you will have a new found appreciation for master artists and never run out of material for your own photography projects.""]"
How to Earn from Photography: Absolute Beginners Guide,"['Photography & Video,Commercial Photography,Photography']","['Will learn how to earn as assistant photographer,Will learn how to earn from stock photography,Will learn how to earn from Photography Blogging,Will learn how to earn from Photography Youtube Vlogging,Will learn how to do proper marketing for photography,How to make money online']"
Wildlife Photography for Beginners and Amateurs,"['Photography & Video,Digital Photography,Nature Photography']","['Which cameras and lenses are best for wildlife photography and how to support them in the field.,How to take stunning wildlife portraits with blurred backgrounds.,How to freeze the action and keep focus when your subjects are moving,How to compose the perfect wildlife photograph.,How to take wildlife photographs that are more creative.,How natural and man-made light sources influence the look and feel of your photos.,How to anticipate animal behaviour and thus improve your chances of getting that money shot!']"
Sell Photo Online: Beginners Guide Stock Photography,"['Photography & Video,Commercial Photography,Photography Business']","['Will learn to make money from stock photography,Will learn to accept images to stock sites pretty easily,Will learn success theory in stock photography,Will learn how to analyze market of stock photography,How to make money online,How to make passive income through Stock Photography']"
How to VLOG: Complete Beginner's Course,"['Photography & Video,Video Design,Vlogging']","['Film and share your passion with the world using video,Basic tips and strategies to get started as a vlogger']"
Video Editing in Adobe Premiere - From Beginner to Pro,"['Photography & Video,Video Design,Video Editing']","['Video Editing in Premiere Pro,Cinematic Color Correction,Creative Effects and Transitions,Working with Audio,Cinematic look for your videos']"
