Course Title,Labels,Details
Bitcoin Short Sell Trading & BTC Binary Options (2 Courses),"['Finance & Accounting,Cryptocurrency & Blockchain,Binary Options']","['Learn My ""Terminator Strategy"" for Binary Options,Watch my Live Binary Trade,Check My Forecast for Bitcoin,Learn When to trade Bitcoin (Cryptocurrency) binary options!,Learn How to short Bitcoin,Learn Binary Options Time Frames,Learn to create a consistent income from Cryptocurrency,A simple trick to know your odds of success in Cryptocurrency Trading,Use little-known techniques to greatly reduce Cryptocurrency risk and maximize profits,Trade Bitcoin like a king.,Cryptocurrency Trading,Show less']"
Start Your Own Bookkeeping Business,"['Finance & Accounting,Accounting & Bookkeeping,Bookkeeping']","['Know how to start and run a bookkeeping business,Identify key objectives when starting up, so that you focus on what is important and run a successful business,Understand what it takes to run a bookkeeping business successfully,Understand the fundamentals of setting up and running a bookkeeping business, including legal requirements, financial management, and client acquisition stra,Learn how to create and implement a business plan that aligns with personal goals and values, and sets the foundation for long-term success,Develop the skills and confidence needed to effectively market and sell bookkeeping services to potential clients, and establish a strong brand presence,Gain insights and practical tips from an experienced bookkeeping business owner on how to navigate common challenges and avoid common mistakes']"
Basic Accounting and Bookkeeping for Beginners and Startups,"['Finance & Accounting,Accounting & Bookkeeping,Bookkeeping']","['Define accounting simply and understand the elements of accounting with certainty.,Record transactions in Accounting Equation and ledger accounts and to Balance ledger accounts.,Prepare Trail balance and develop an income statement and statement of financial position.,Develop alternative and simple formats of an income statement and statement of financial positions to analyze periodical income and financial position based on customized needs.,To make better financial decisions to improve income and financial position.']"
Finance Fundamentals for Building an Investment Portfolio,"['Finance & Accounting,Investing & Trading,Investing']","['Basic finance fundamentals for a stable and resilient investment portfolio,Modern Portfolio Theory and its limitations,Efficient Frontier and its usage,Capital Market Line and the use of leverage,Introduction to Risk Parity Concept,Introduction to Multi-Strategy Approach,Simple concepts behind proven quantitative strategies used by hedge funds,See real world performance of proven quantitative strategies used by hedge funds']"
"Stochastic Processes, Markov Chains and Markov Jumps","['Finance & Accounting,Finance Cert & Exam Prep,Actuarial Science']",['The basics of Stochastic Processes and Markov Chains']
Sarbanes-Oxley (SOX) Auditing Standards,"['Finance & Accounting,Accounting & Bookkeeping,Sarbanes-Oxley (SOX)']","['Explore the background of the Sarbanes-Oxley Act of 2002 (SOX) and recognize the purpose of auditing standards.,Explore Auditing Standard 2 (AS2).,Management assessment process,Top down approach.,Fraud, Terms, Entity level controls and walkthroughs.,Explore Auditing Standard 5 (AS5).,Key changes, Top down approach.,Entity controls, Significant Accountants, Definitions.,Explore the Next Phase - The 2013 Committee of Sponsoring Organizations (COSO) Framework.']"
Level 4 - Japanese Candlesticks Trading Mastery Program,"['Finance & Accounting,Investing & Trading,Candlestick Trading']","['Learn How to Set Price Targets by Combining Candlesticks with Box Range Breakouts,Understand Why You Can\'t Ignore ""The Hanging Man & The Inverted Hammer"" Patterns While You are in a Trade,Learn How to Avoid Market Traps simply by taking Obvious Clues from the Market using Candlesticks,Understand How to Fluently Start Reading Candle Charts Like a Book,Find out How to Set Price Targets Using Candlesticks along with a Combination of Moving Averages,Learn How to Set Price Targets Precisely Using Candlesticks with the Fibonacci Levels']"
Algorithmic Trading using Angel One's Smartapi,"['Finance & Accounting,Investing & Trading,Algorithmic Trading']","['Algorithmic Trading,Angel One SmartAPI,API Trading,AWS EC2']"
Retail Maths for Merchandisers and Buyers,"['Finance & Accounting,Finance,Merchandising']","[""Retail Mathematical Metrics (i.e. KPI's, KRA's, KPA's),How to Think Like a Buyer,Markup as a Merchandising Tool,Decisions on Pricing,Effective Markdown Techniques""]"
Cryptocurrency Trading: Master Futures Trading Tactics 2023,"['Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency']","['Master Proven Futures Trading Strategies & Skyrocket Your Crypto Porfolio in No Time! With Real-World Examples Excluded!,Futures Trading Foundation,Basic Concepts of Crypto Futures Trading,Must-Know Futures Trading Terminology,How to Quickly Analyze The Current Market Trend,Risk Management Strategies For Margin Trading,How To Trade Based on Support and Resistance Levels,How to Trade Based on Fibonacci Levels,How to Use EMA as Dynamic Support and Resistance Levels,How to Trade Trendline Breakouts,How to Use Technical Overlays,How to Trade Bollinger Bands (BB),How to Trade Exponential Moving Averages (EMA),How to Use Technical Oscillators,How to Trade Moving Average Convergence Divergence (MACD),How to Trade Stochastic Oscillator (SO),How to Trade Relative Strength Index (RSI),How to Trade Reversal Chart Patterns,How to Trade Head and Shoulders,How to Trade Double Tops and Bottoms,How to Trade Rounding Tops and Bottoms,How to Trade Continuation Chart Patterns,How to Trade Rectangle Tops and Bottoms,How to Trade Cup and Handle,How to Trade Flags and Pennants,How to Trade Wedges and Triangles,How to Trade Single Candlestick Patterns,How to Read and Analyze a Japanese Candlestick,How to Trade Green and Red Marubozu Patterns,How to Trade Doji Patterns,How to Trade Hammer and Hanging Man Patterns,How to Trade Inverted Hammer and Shooting Star Patterns,How to Trade Dual Candlestick Patterns,How to Trade Tweezer Top and Bottom Patterns,How to Trade Bullish and Bearish Engulfing Patterns,How to Trade Dark Cloud Cover and Piercing Patterns,How to Trade Bullish and Bearish Harami Patterns,How to Trade Triple Candlestick Patterns,How to Trade Morning Star and Evening Star Patterns,How to Trade Three White Soldiers and Three Black Crows Patterns,And a lot more...,Show less']"
Blockchain Mastered: Beyond Cryptomania,"['IT & Software,Network & Security,Blockchain']","['You will have the confidence and competence to talk with anyone about blockchain subjects like Proof-of-Work, Bitcoin and Smart Contracts,You will have the important insights required to avoid blockchain and cryptocurrency related scams,You will have the necessary resources and knowledge to get started yourself in the world of blockchain,You will be ready to tackle more advanced blockchain topics (e.g. smart contract development)']"
Personal Finance Jumpstart!,"['Finance & Accounting,Other Finance & Accounting,Personal Finance']","['Determnine where you currently stand in regards to your personal finances.,Learn best practices to to help improve your financial situation.,Help design a plan for your success.,Manage your key areas such as saving, investing, credit, wills, and more.']"
Stock Market for Absolute Beginners. True Conceptual Course,"['Finance & Accounting,Investing & Trading,Stock Trading']","['A comprehensive understanding of stock market investment and trading,The concept of Share, Shareholder, Capital and Capital Structure of a company,An understanding of IPO,FPO and their pricing. Face value, Book value and Market price of a share,The concept of Profit, Dividend and Growth,Primary market, Secondary market and how a trade happens,The requirement of Depository, Depository Participant and Clearing House,How do I start investing and place a Buy or Sell order,The various market players and stock price volatility,Difference between Investor and the Trader,Arbitrator, Hedger and other players,Broad concept of Fundamental Analysis, Financial statements, Ratios and other stock parameters,Broad concept of Technical Analysis, Candle stick charts and Technical Indicators,The concept of Derivatives like Futures and Options and the concept of Hedging,Show less']"
How To Trade Options On Earnings For Quick Profits,"['Finance & Accounting,Investing & Trading,Options Trading']","[""The Top 9 Strategies to trade around a stock's Earnings Announcement,Enter the correct trading strategy leading up to a stock's Earnings Announcement,Understand the correct trading strategy to use DURING a stock's Earnings Announcement,Learn to place the correct trading strategy AFTER a stock's Earnings Announcement,Learn to easily scan for trade opportunities,How to use the Strategy Backtester to find earnings trade opportunities,Understand how to take advantage of the EXPANSION and CONTRACTION of Implied Volatility""]"
Introduction to Payment Dispute Resolution,"['Finance & Accounting,Finance,Payment Processing']","[""You'll learn about the different types of dispute resolution - both litigation and ADR approaches,You'll learn an extensive list of all reason codes for payment chargebacks, and what each represents,You'll learn about how the chargeback process works between an acquiring and issuing bank, as well as possible payment scheme involvement,You'll learn about how ODR (Online Dispute Resolution) optimises dispute resolution by leveraging online communication""]"
Professional Forex Robot: Trade a Scalping Forex Strategy,"['Finance & Accounting,Investing & Trading,Forex Trading']","['How to download, install and trade professionally with a Forex Robot,What is the Strategy behind the Robot if you prefer manual trading,How to trade automatically without programming skills,Use comfortably the MetaTrader Platform (the best algo trading platform),How Forex Indicators work (practice vs. theory),Follow the results and export Trading reports']"
Moving Average Convergence Divergence MACD Stock Indicator,"['Finance & Accounting,Investing & Trading,Technical Analysis (finance)']","['Students will get a Complete Trading System from scratch.,Understand the basic & Advance concepts of Moving Average Convergence Divergence (MACD) Indicator,Know about the use of Moving Average Convergence Divergence (MACD) in different trading Markets.,Learn where to buy and Sell using MACD']"
Day Trading Strategy that can WIN even when you're Wrong,"['Finance & Accounting,Investing & Trading,Day Trading']","['In this short course I’ll teach you a very simple yet effective Trading Strategy using no indicators at all, just price and levels,I’ll show you some of my REAL Trading results from this and other strategies,I’ll introduce you to an instrument called the Dow Jones Industrial Average (US30, DJ30), an incredible instrument that moves 600 points per day on average!,You will learn several simple Risk Management strategies to be used along with the simple trading strategy,Suitable for trading large accounts safely and growing small accounts quickly, adapt the strategy and risk settings to your needs,You will learn how to mark-up charts on TradingView (the free version is fine),I’ll show you an example of the equipment I use to manage my trades and make some recommendations,I’ll show you some fantastic Free Resources to help make trading easier,I will recommend a fantastic Forex Broker that provides the best leverage and spreads on the US30 (the instrument you’ll be learning to trade).']"
A Complete Guide to Indian Payroll Management [2023-24],"['Finance & Accounting,Accounting & Bookkeeping,Payroll Accounting']","['Payroll Cycle,PF, Gratuity,LWF, ESI, EPFO,Gross Salary, Net Salary , CTC calculation,Salary components - DA, HRA, CCA, LTA,Code on Wages 2019,OSHWC 2019,NPS,Income Tax Calculation- New and Old Tax Regime,Exceptions under Income tax- Sec 10, Sec 16,Sec 17, 80C etc']"
Crash Profits,"['Finance & Accounting,Investing & Trading,Stock Options']",['Learn exactly how to profit especially when markets drop']
Corporate Finance #5 Financing Decisions,"['Finance & Accounting,Other Finance & Accounting,Corporate Finance']","[""Define company financing decisions and their significance in corporate finance.,Analyze different financing patterns and strategies used by corporations to optimize growth and manage risk.,Evaluate short-term and long-term financing options based on company's future sales and production projections.,Assess the pros and cons of seasonal production versus level production in relation to financing needs.,Examine equipment financing options and differentiate between short-term and long-term financing strategies.,Analyze the financing considerations for permanent and temporary assets and develop appropriate financing strategies.,Apply financial analysis techniques to estimate financing needs and determine optimal financing solutions.,Utilize Excel worksheets to solve complex financing problems and create financial models for decision-making.,Evaluate the impact of financing decisions on company growth and profitability.,Synthesize key concepts and strategies to make informed company financing decisions aligned with strategic corporate finance goals.""]"
Become a Blockchain Developer: Ethereum + Solidity + Project,"['Finance & Accounting,Cryptocurrency & Blockchain,Code Contracts']","['Become a Blockchain Developer: Ethereum + Solidity + Project,Ethereum Smart Contract Programming with Solidity,Smart Contract Programming on Ethereum Blockchain,Bonus Project: Learn how to code an Ethereum Wallet with Solidity,Learn how to code a Distributed Wallet in Ethereum Blockchain, with Solidity, including project workflow & everything else.,We will be making the sendMoney function which will give access to all accounts to deposit money to the smart contract.,We will be coding the pure, view functions and a withdrawal function to withdraw money from the smart contract.,Adding Extra features: The play pause button and destroying the Smart Contact.,Destroying the Smart Contract from the blockchain and its limitation.,The client service interaction with your smart contract and how to give out logs.,Creating and emitting the events in our project.,Introduction to the UTXO model and its implementation,The participant roles and types of accounts in Ethereum,The transaction requirements are explained for ether and the whole incentive model is described.,How Blockchain integrity is maintained.,Understanding the process and workflow of smart contracts and Solidity language.,Learn how to setup Metamask.,Learn how to setup remix, add plugins and how things work in remix.,All the basic variables usage and getter functions run and deployed in remix.,The totally different data type, the address, used out here and how it makes coding easy for smart contracts.,Fixed point numbers in Solidity.,Variables Theory.,The most used data type in Solidity. It makes your life much easier.,World of user-defined data types and their usage in Solidity coding.,Enums and their uses.,The user-defined data type less used.,Theory of mappings and user-defined data types.,Explanation of all the variables used in course practical sessions.,Types of functions and their usage and catching errors.,Writing your own functions and running them.,REQUIRE, ASSERT, REVERT.,Learn about error checking when deploying any Smart Contract.,Minimizing all errors in your codes.,Will tell you about some important properties which will help a lot in your coding.,The power of contract oriented programming and reusability of codes of contract.,Data structures and variables created. Mapping and constructor also focused on.,Show less']"
Advance Options Trading Bundle: Iron Condor & Iron Butterfly,"['Finance & Accounting,Investing & Trading,Options Trading']","['Get paid upfront for executing options trades,The best way to structure a trade through Complex Iron Condor & Iron Butterfly Options Trading strategy.,A simple trick to know your odds of success in Options Trading,How to choose exactly which option contracts to trade and how,Use little-known techniques to greatly reduce risk and maximize profits through Options Trading,How to use what you learn to create a consistent income from home,Learn Strategy directly on (Technical Analysis) Charts']"
ISO 20022: Elephant in Room - Payment & Reporting - MT vs MX,"['Finance & Accounting,Finance,Payments']","['Why ISO 20022 now, Is this big?,How to tackle ISO 20022, Elephant in Room,Difference in ISO 20022(MX) and ISO 15022 (MT),What is CBPR+, HVPS+,What is pain, pacs and camt message?']"
ACCA: AA (F8) - Audit and assurance,"['Finance & Accounting,Accounting & Bookkeeping,ACCA']","['Understand a basic understanding of the audit environment.,Understand how to conduct an external audit through various audit procedures.,Understand the audit cycles from planning, execution and audit reports.,Understand internal control and how to implement them.']"
Indian Income Tax (Direct Tax) - A comprehensive Crash Study,"['Finance & Accounting,Taxes,Tax Preparation']","['Understanding Indian Income Tax in the most simple manner,Become an expert in computing Total Income and Tax Liability of various assessees,Learn how to easily memorise sections of income tax, and put them to use in case studies,Efficiently prepare yourself for Professional exams like CA, CMA, CS, MBA , MCom, BCom etc.']"
SAP CO Material Ledger in S/4 HANA - Part-One,"['Finance & Accounting,Money Management Tools,SAP FICO']",['Students will able to get complete Knowledge of Actual Costing (Material Ledger) Flow in S4 HANA 1909']
Fundamentals of Investing!,"['Finance & Accounting,Investing & Trading,Investing']","['Gain basic knowledge about investing in financial markets,choose investments suitable to your risk profile,write up your own investment plan,Evaluate the investments that are suggested to you by your investment adviser']"
Swing Trading: Mastering Technical Analysis Strategies 2023,"['Finance & Accounting,Investing & Trading,Swing Trading']","['Learn How to Use The Most Profitable Technical Analysis Techniques For Swing Trading With Real World Examples!,Dedicated Support from the Course Instructors and the Learning Community. 100% Questions Answered Within 24 Hours!,How to Build a Strong Technical Analysis Foundation For Swing Trading,How to Use Support & Resistance Strategies For Swing Trading,How to Use Parallel Channels + Trading Strategies,How to Use Support and Resistance Levels + Trading Strategies,How to Use Pivot Points + Trading Strategies,How to Use Fibonacci and Fibonacci Extensions + Trading Strategies,How to Use Trend Analysis Indicators For Swing Trading,How to Use Exponential Moving Averages (EMA) + Trading Strategies,How to Use Moving Average Convergence Divergence (MACD) + Trading Strategies,How to Use Know Sure Thing (KST) + Trading Strategies,How to Use Average Directional Index (ADX) + Trading Strategies,How to Use Parabolic SAR + Trading Strategies,How to Use Volatility Analysis Indicators For Swing Trading,How to Use Bollinger Bands (BB) + Trading Strategies,How to Use Donchian Channels (DC) + Trading Strategies,How to Use Keltner Channels (KC) + Trading Strategies,How to Use Average True Range (ATR) + Trading Strategies,How to Use Momentum Analysis Indicators For Swing Trading,How to Use Chande Momentum Oscillator (MO) + Trading Strategies,How to Use Relative Strength Index (RSI) + Trading Strategies,How to Use Stochastic Oscillator (SO) + Trading Strategies,How to Use Stochastic RSI (Stoch RSI) + Trading Strategies,How to Use Volume Analysis Indicators For Swing Trading,How to Use On Balance Volume (OBV) + Trading Strategies,How to Use Chaikin Money Flow (CMF) + Trading Strategies,How to Use Money Flow Index (MFI) + Trading Strategies,And a lot more...,Show less']"
Mining Cryptocurrencies Using CPU for Fun and Profit,"['Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency Mining']","['Understand how mining works under the hood,Open a working cryptocurrency wallet,Connect your wallet with Binance Smart Chain to reduce transaction fees,Download a suitable CPU Miner,Configure the miner according to your need,Start mining Cryptos in a pool and earn profit']"
What is Economics?,"['Teaching & Academics,Social Science,Economics']",['Learn the basic foundations of economics as a science.']
Passive Income: 25 Ways to Earn Passive Income Online,"['Finance & Accounting,Other Finance & Accounting,Passive Income']","['Earn passive income through 25 proven strategies & gain power over your time and location,Monetise your content (videos, photos and more) by joining sites like Shutterstock, YouTube or Flaticon,Learn about the basics of affiliate marketing via Amazon and Shopify,Know how to buy businesses (restaurants etc.) and online stores online,Learn more about equity crowdfunding and how to invest in startups online,Set up your own blog and monetise it through affiliate links and other strategies,Invest in stocks and ETFs with a high APY']"
"Accounting-Bonds Payable, Notes Payable, Liabilities","['Business,Other Business,Accounting']","['Interpret bond issuance strategies, discerning the implications on corporate accounts when bonds are issued at par, discount, or premium.,Execute present value calculations using various methodologies, including algebraic formulas, actuarial tables, and Microsoft Excel functions.,Ascertain and articulate the factors that influence the issue price of bonds, comprehending why it often diverges from its face value.,Construct and analyze journal entries associated with bond retirement, understanding the differences when bonds are retired at maturity or before.,Formulate detailed amortization tables for notes payable, thereby understanding the intricacies of interest calculation and payment structuring.,Differentiate between current and long-term liabilities while compiling the liability section of balance sheets, taking into account their individual impacts on,Identify and compare various types of bonds and their unique characteristics, equipping yourself with the knowledge to advise on bond selection.,Apply different amortization methods such as straight-line and effective-interest for amortizing discounts and premiums on bonds, while evaluating their implica,Distinguish between capital leases and operating leases, understanding the criteria for their classification and how they are accounted for in corporate account,Develop adjusting entries that simplify data entry processes in an accounting system.,Recognize and interpret various types of bonds and their individual characteristics.,Show less']"
Cryptocurrency: Bitcoin and Altcoins Masterclass,"['Business,Other Business,Cryptocurrency']","['After taking this course, students will be able to start investing and trading cryptocurrency.,Students will be knowledgeable about how cryptocurrency works.']"
QuickBooks Payroll - QuickBooks Pro Desktop,"['IT & Software,Other IT & Software,QuickBooks Pro']","[""List and describe payroll related legislation,Enter new employee information into QuickBooks and describe where to get the data necessary to add a new employee,Set up and calculate Federal Income Tax (FIT) In QuickBooks Desktop Pro 2019,Describe the Federal Income Contribution Act and its components,Set up and calculate social security in QuickBooks Pro Desktop 2019,Set up and calculate Medicare in QuickBooks Pro Desktop 2019,Set up and calculate Federal Unemployment in QuickBooks Pro Desktop 2019,Describe and calculate employer payroll taxes in QuickBooks Pro Desktop 2019,Generate payroll journal entries from payroll reports in QuickBooks Pro Desktop 2019,Generate and analyze Form 941 Employer's Quarterly Federal Tax Return in QuickBooks Pro Desktop 2019,Generate and analyze Form 940 Employer's Annual Federal Unemployment (FUTA) Tax Return in QuickBooks Pro Desktop 2019,Generate and analyze Forms W-2 & W-3 in QuickBooks Pro Desktop 2019,Reconciling year end payroll tax forms,Generate and analyze a payroll register and payroll reports from QuickBooks Desktop Pro 2019,Describe mandatory and voluntary deductions and how they are entered into QuickBooks Desktop Pro 2019,List and describe types of retirement plans and how to set them up in QuickBooks Desktop Pro 2019,Enter comprehensive payroll problem into QuickBooks Desktop Pro 2019,Setup paid payroll in QuickBooks Desktop Pro 2019,Setup Manual payroll in QuickBooks Pro Desktop 2019,Process payroll in QuickBooks Pro Desktop 2019,Pay payroll liabilities using QuickBooks Desktop Pro 2019,Show less""]"
How to prepare CMA Report for Bank Loan,"['Finance & Accounting,Finance,Credit Analysis']","['Understand CMA,How to input past financials in CMA,How to estimate / project future figures,How to interpret various results generated by CMA Report']"
"Crypto App: How to Buy, Sell & Transfer Cryptocurrencies","['Finance & Accounting,Cryptocurrency & Blockchain,Binance']","['How to buy and sell cryptocurrencies,How to keep your cryptocurrencies safe,How to transfer your coins to Metamask/TrustWallet,How to transfer your cryptocurrencies to another exchange,What is spot trading and how to use it,How to create an account from scratch on Crypto com,How to make a passive income with the cryptocurrencies in your wallet,How to use the Crypto com DeFi Wallet to its full capacity,How to use the Crypto com Exchange to trade like the pros,How to deposit money into your Crypto com account,How to order your Crypto com card. Pay with cryptocurrencies,How to secure your account through the methods offered by the exchange,How to create your account on Crypto com DeFi Wallet,How to send or receive crypto on DeFi Wallet,How to Exchange Cryptocurrencies with DApps,How to earn passive income on Crypto com DeFi Wallet,Show less']"
The Complete Crypto Trading Course For Beginners 2023,"['Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency']","['Learn how to trade cryptocurrencies for profits,Learn Fundamental Analysis,Learn Technical Analysis,Learn How To Generate Signals By Yourself,Understand Moving Averages (MA) and Moving Average Convergence Divergence (MACD),Understand Bollinger Bands and Relative Strength Index (RSI),Learn how to use Trendlines,Learn how to use Support & Resistance,Know when to buy and sell coins for profits,Differentiate between the different types of orders and when to use them,Learn Spot Trading,Learn Futures Trading,Risk Management For Crypto Traders,Learn the different strategies on how to be a profitable trader,Learn different ways to make money as a crypto trader,Learn how to make crypto trading your source of income,Learn what makes crypto prices go and down,Show less']"
Forex - How Traders Beat The Market With Little Experience !,"['Finance & Accounting,Investing & Trading,Forex Trading']",['By the end of the course you will be able to manage risk and apply one of the most profitable systems used by private funds.']
Stock Market Trading: Beginner Step X Step Stock Trading!,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Evaluate A Companies Strategy & Competitive Landscape (Qualitative Analysis) To Build Your Watch List.,Apply Fundamental Analysis (Ratios) To Help You Decide What To Buy/Sell.,Evaluate Using Technical Analysis (Charting) To Help You Decide When To Buy/Sell.,How To Place The Correct Buy Or Sell Order To Maximize Your Returns.']"
"Trade Cryptocurrency with Cryptohopper, 3Commas, TradingView","['Finance & Accounting,Cryptocurrency & Blockchain,Algorithmic Trading']","['Trading cryptocurrencies with robots like Cryptohopper, 3Commas and TradingView,Learn How to Use Automated Trading Bots like Cryptohopper, 3Commas and TradingView Signals!,My experience and tips of using these trading bots to trade cryptocurrencies,Some insights in more advanced algorithm trading in TradingView after you have more experience in trading bots']"
"Guesstimates, Market Sizing Interviews (7 Solved Examples)","['Finance & Accounting,Financial Modeling & Analysis,Management Consulting']",['This course is appropriate for those looking for a comprehensive approach to prepare for consulting interviews. It covers the fundamental approach and substantiates it with wide variety of examples.']
Tally Prime + Advance Excel Combo Training Pack,"['Finance & Accounting,Accounting & Bookkeeping,TallyPrime (Tally.ERP)']","['You will learn how to independently manage Company Accounting in Tally Prime,How to manage Ledgers , Reports and Transactions in Tally Prime,You will learn how to create MIS reports for executive level,Dealing with Inventory and GoDowns In Tally,Install Tally Prime Software and Create and Change Company,Dealing With Payroll in Tally,Dealing With Tally GST,Dealing With Banking in Tally']"
The complete Technical Analysis : Candlestick Secret Trading,"['Finance & Accounting,Investing & Trading,Candlestick Trading']","[""Basics of Stock Market,Basics of Price Action.,Correct Ways Of Drawing Trend Line,Understanding Support and Resistance,Correct method to draw the support and resistance lines,Major and Minor Support Calculation,Major and Minor Resistance Calculation,How to efficiently use TRADINGVIEW Platform,Long Vs Short Trading Styles,Investor vs Trader psychology,Magical Rules for Breakouts,Confirm Entry Rule,Bet way to exit the trade after taking profit,Marubozu candlestick and it's types,5% Rule,Marubozu for Reversal,Marubozu for Continuation,Hammer or Pin Bar Candle,Hammer or Pin Bar candle Entry and Exit Mechanism,Dragonfly Candlesticks,Entry and Exit mechanism in Dragonfly,Inverted Hammer with Live Trading Demo,Hammer Live Trading Demo,Dragonfly Live Trading Demo,Cup and Handle Introduction along with candlesticks,Introduction to Shooting Star Candlestick,How to trade shooting stars for more than 5:1 gain,Grave Stone Doji and Live Trading,Hanging Man Candlestick pattern with Live Demo,Doji and it's types,Why Doji Fails?,Exact Point to trade the doji,When Doji can be more effective?,Special Doji : Tri-Star Top (Bearish Tri-Star) and Tri-Star Bottom(Bullish Tri-Star),Double Candlesticks Chart Pattern,Triple Candlesticks Chart Pattern,Show less""]"
Stock Options Day Trading Mindset for Success,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Day Trade Stock Options More Successfully,Identify Self-Sabotaging Behaviors and Stop Them,Higher IQ From a Clearer Mind']"
Forex Trading With Smart Money| Trade Like Big Institutions,"['Finance & Accounting,Investing & Trading,Forex Trading']","['Learn how interpret and see what big banks see on charts,Learn the secret behind chart anatomy and movement,Understand and learn how Non-Commercial Traders Trade,Learn how to Trade in The Direction of Big Banks & Investors,You will learn how to distinguish fake moves from real ones']"
Cryptocurrency Masterclass: Technical Analysis for Beginners,"['Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency']","['Understand how to apply dozens of indicators, overlays and types of charts,Develop a systematic approach toward the technical analysis of a currency pair,Know how to spot patterns, lines and trend channels,Spot breakout patterns and coins that could increase in value quickly']"
The Step by Step Guide to Get Out of Debt Post Pandemic,"['Finance & Accounting,Finance,Personal Finance']","['Why is it so hard to budget and pay our debt & how to solve it,Identify the bad habits and how to fix it,Identify good habits and how to cultivate it,How to Start Budgeting and Living within our Means,A system on how to pay debts & bills']"
Enterprise Risk Management (ERM) 101,"['Finance & Accounting,Finance,Enterprise Risk Management (ERM)']","['Discover the purpose and definitions of Enterprise Risk Management (ERM).,Identify the right sized ERM to meet company objectives.,Discover how to establish a Framework for ERM.,Identify the roles, responsibilities, and accountabilities for ERM.']"
Governmental Accounting 200 Capital Projects & Debt Service,"['Finance & Accounting,Accounting & Bookkeeping,Government Contracting']","['Governmental accounting core concepts,How to record capital assets for governmental accounting,How to record transaction to the capital project fund,How to record transaction related to large capital projects,How to create financial statements for the capital projects fund,Financing options including the issuance of bonds for capital projects,How to record transactions to the debt service fund,How to record transactions related to capital projects to the government wide activities, capital project fund, debts service fund & General Fund']"
Audit & Forensic Data Analysis with MS Excel,"['Finance & Accounting,Accounting & Bookkeeping,Data Analysis']","[""1. Implement Digital Analysis techniques like Benford's Law and Relative Size factor Theory (RSF) in Excel to identify red flags or fraudulent transactions,2. Use Pareto analysis (80-20 rule) and identify high value (and high risk) transactions,3. Use Statistical measures like Standard Deviation and Coefficient of variation to zero-down on transactions of audit interest,4. Re-engineer your audit processes to create dramatic efficiencies in analysis and reporting,5. Perform a ‘Time Dimension’ analysis on data, learn to interpret results,6. Perform a Vendor master clean-up and identify suspicious and fraudulent vendors,7. Connect Excel worksheet to corporate (or Tally) database & extract any data that you want,8. Connect your Excel worksheet to live data on the Internet to track (for e.g.) current value of investments,9. Get Kaleidoscopic views on data by slicing and dicing the data,10 Automatically create, from a single report within Excel, a report for each of the vendor's transactions (for confirmation),11. Detect non-compliance with organizational policies & compliance frame work,12. Identify revenue leakages, double payments, etc.,13. Work with large data sets (even more than million rows) in Excel,Show less""]"
The COMPLETE guide to start mining bitcoin in the AWS Cloud,"['Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency Mining']","['How to mine cryptocurrency with AWS,The Blockchain']"
Crash course: Basics of Accounting and Finance,"['Finance & Accounting,Accounting & Bookkeeping,Finance Fundamentals']","['Basics of Accounting and Finance,Finance terminology,Business,Accounting,Journal entries (bookkeeping),Ledgers,Trial balance,Income Statement,Balance sheet']"
Trading Strategies Backtesting With Python,"['Finance & Accounting,Investing & Trading,Algorithmic Trading']","['How to install and set up Python and related libraries used in financial data analysis,Get financial data for Forex, Stocks and more from different sources,Essentials of Algorithmic trading and Technical analysis,Build, backtest and analyse all kinds of different trading strategies and ideas,How to create from scratch strategy development platform with Python,Visualisation of data and results of strategy backtest,Understanding of strategy backtest results as CAGR, Accuracy and much more']"
Tax Strategy: Financial Planning for Beginners,"['Finance & Accounting,Taxes,Financial Planning']","['Generate passive income,Identify investments with the best return on tax savings and earnings potential,Understand loopholes of the tax system,Reduce their tax bill on their very next return,Properly plan their finances for the future,Build wealth in the long term']"
Financial Modeling and Forecasting Analysis with Excel,"['Finance & Accounting,Financial Modeling & Analysis,Financial Modeling']","['Come to understand the basics of financial modeling and forecasting,Know the purpose of financial forecasting,Build your first financial forecasting model,Learn how to build a sound financial model,Know the role of forecasting in strategic planning,Go through the three financial statements (balance sheet, income statement, and cash flow statement),Learn how to define your forecasting objectives,Identify key variables and drivers,Analyze financial forecasts using ratio analysis,Learn about future trends in forecasting']"
The Complete Short Course on Ripple Cryptocurrency,"['Finance & Accounting,Cryptocurrency & Blockchain,Ripple']","['Be An Early Mover in Ripple Cryptocurrency,Ripple Trading on Charts (Technical Analysis),Understand How Ripple Works,Understand How Ripple Works Practically & Theoretical Side Of Ethereum CryptoCurrency,Learn Top Cryptocurrency to make money from,Get Ripple Price Action Forecast']"
QuickBooks Online vs. Excel 2023,"['Finance & Accounting,Money Management Tools,QuickBooks Online']","['Enter normal business transactions in QuickBooks,Enter normal business transactions in Excel using debits and credits,Reconcile bank accounts in QuickBooks,Reconcile bank accounts in Excel,Generate Reports in QuickBooks,Make Reports in Excel,Analyze Reports']"
