Course Title,Labels,Details
Data Center Essentials: General Introduction,"['Teaching & Academics,Engineering,Data Center Design']","['Introduction to data centers data center types, sizes, and priorities,Summarized history of technology,Data Center types & sizes,Differing priorities of data centers, from financial to search engines to blockchain,Supporting equipment, systems, and controls']"
Learn Chinese | Level 1,"['Teaching & Academics,Language Learning,Mandarin Chinese Language']","['By the end of the course, you will be able to converse completely in Chinese about almost everything,You will also be able to read and write simple stories/articles/books in Chinese']"
English Speaking Complete: English Language Mastery,"['Teaching & Academics,Language Learning,English Language']","['Learn beginner to advanced English Speaking skills,Understand and use English grammar,Master English vocabulary and native phrases,Build confidence in English Language,Develop complete English conversation skills,Improve English listening ability']"
Complete French Course: Learn French for Beginners,"['Teaching & Academics,Language Learning,French Language']","['250+ vocabulary words,How to read and write in French,Top most useful phrases you can use in everyday situations,Easily order foods and drinks,How to put basic sentences together,Greet people and introduce yourself both formally and casually,Proper French pronunciation,The building blocks of French grammar']"
Arabic language | The comprehensive course - Learn modern,"['Teaching & Academics,Language Learning,Arabic Language']","['Ability to read , write and make conversations,Ability to communicate with Arabs around the world,Invest short time to gain maximum knowledge in Arabic language']"
Chinese language for beginners : Mandarin Chinese HSK1-HSK3,"['Teaching & Academics,Language Learning,Mandarin Chinese Language']","['Learn common used Chinese language words and sentences,Carry on a conversation in Mandarin Chinese,Speak Chinese language around your home and at work,Gain confidence in learning and speaking Chinese,Read Mandarin Chinese characters (Simplified characters),Understand basic Mandarin Chinese grammar rules,Understand the different tones in Chinese language,Understand Chinese characters']"
English for IT Professionals,"['Teaching & Academics,Language Learning,English Language']","['After taking this course you will know over 140 terms related to IT industry that will help you feel more comfortable in your professional field,You will be able to communicate with your colleagues or clients in English as you will learn useful grammar for communication,You will feel more comfortable attending conferences and events held in English,This course will make it easier to participate in activities and take further courses in your professional area in English,After this course you will find it easier to read documentation and watch tutorials in English']"
The Future of Energy,"['Teaching & Academics,Science,Renewable Energy']","['Future Oil Crisis,Potential Solutions,Likely outcomes,Knowledge of how to measure and compare different forms of energy systems']"
3 Minute Spanish - Course 1 | Language lessons for beginners,"['Teaching & Academics,Language Learning,Spanish Language']","[""Speak Spanish confidently and comfortably in everyday situations,Understand what's being said back to you,Be more than just an average tourist when travelling to Spanish speaking countries,Go from complete beginner to building your own sentences after the very first lesson,Build a solid base vocabulary of words and phrases you can use straight away in the real world,Understand and use grammatical and linguistic features of the Spanish language with ease,Understand the structure of the Spanish language,Give your opinions in Spanish,Give descriptions of things in Spanish,Greet the locals when you are in a Spanish speaking country,Order food and drinks in Spanish,Get to grips with Spanish pronunciation,Show less""]"
American English Pronunciation for Beginners,"['Teaching & Academics,Language Learning,English Pronunciation']","['Speak words and sentences in standard American English with the correct pronunciation,Improve your listening skills with Native American English through ear training,Learn to use the muscles of the tongue, lips and mouth to get the right sound.,Hear the difference between long vowels and short vowels.,Get the correct pronunciations of the difficult words and the sounds such as “TH"" “R” “L” “V” “W”,Say the sounds of the alphabet clearly and correctly,Understand and use phonetic spelling,Say American dates, time and numbers correctly,Focused practice of skills learned in the lectures,Know how to improve your English pronunciation at home']"
Train the Trainer Virtual: Virtual Training Master Class,"['Teaching & Academics,Teacher Training,Train the Trainer']","['Create a personal connection with your audience and open with credibility and rapport in a virtual setting.,How to virtually gain audience’s attention quickly; capture their ‘buy in’, comfort their fears and overcome their resistance.,How to engage a virtual audience with tools that keep them interested and on pace, no matter who is in the training.,Engage all trainees in the class, when learning needs and styles are so different and have them visually interested in something that I’m teaching remotely.,Why it’s essential to ensure they’re following along, understanding, and getting support they need and the mistakes most virtual trainers do that you can avoid.,Maintain excitement and energy in your virtual training if you want to know how much you can afford to create new online training at your company).,How to use the right visual aids effectively so you can still write on the “board” use “sticky notes” and get trainees to write things down.,A 4-step method to be sure your participants can perform critical tasks they need to do before, during and after the training is finished.,How to remotely assist participants who are struggling so that you can focus on teaching and they can focus on learning that sticks.,How to provide trainees with activities that they can do alongside the course that presents you with feedback of their progress.,Why you must get interaction from participants, and how to use the “Interaction Toolkit” to find out what’s REALLY going on in your virtual training.,How to maintain excitement about the topic and continue to connect with your audience even when you can’t physically interact with them.,How to set an appropriate pace and pick up on the cues of when to slow down, speed up, mute the audience or repeat, etc…?,How to manage questions and answers using metrics like the hot seat, the chat, the poll, the phone, the buddy system and our custom Q&A checklist.,How to keep a finger on the pulse of your technical issues and how to troubleshoot and manage technical difficulties when they do arise.,Track and confirm they are getting the material and practicing when they need to be so that it does not just become a demonstration.,How to prepare for a virtual training session so that you always have a plan that works from the curriculum to technical setup.,Show less']"
3 Minute German - Course 1 | Language lessons for beginners,"['Teaching & Academics,Language Learning,German Language']","[""Speak German confidently and comfortably in everyday situations,Understand what's being said back to you,Be more than just an average tourist when travelling to German speaking countries,Go from complete beginner to building your own sentences after the very first lesson,Build a solid base vocabulary of words and phrases you can use straight away in the real world,Understand and use grammatical and linguistic features of the German language with ease,Understand the structure of the German language,Give your opinions in German,Give descriptions of things in German,Greet the locals when you are in a German speaking country,Order food and drinks in German,Get to grips with German pronunciation,Show less""]"
English Grammar tenses & structures,"['Teaching & Academics,Language Learning,English Grammar']","['Learn subject, verb, and how to agree between them.,Build complete and perfect sentences in the English language.,Learn the different kind of tenses in the English grammar language.,How to write English sentences in both active and passive voice.,Learn the different cases of ( If clauses ).,Modal verbs and how to use them.,Lifelong assignments & quizzes with answers.,Download separate audio files.']"
Mastering IELTS Writing: Task 2 (Band 9 Model Answers),"['Teaching & Academics,Test Prep,IELTS']","['Understand the best way of formatting essays according to their question type,Use a wider range of collocations and expressions related to different topics,Save more time in the exam by learning a variety of time-saving techniques,Learn a number of ways of linking ideas together with transitional language,Discover how a number of complex grammatical constructions can be used,Learn the precise process for writing a high-scoring essay in IELTS Writing Task 2,Feel much more confident about tackling any question that comes up in the IELTS Writing exam']"
Complete High Speed Vedic Math Course,"['Teaching & Academics,Math,Math']","['By the end of each topic you will have a better understanding of the Mental Math Method being explained.,You will be able to calculate 10-15 times faster than before!,Develop your left and the right side of the brain by increasing the visualization and concentration abilities.,Have Fun with Math! Get rid of your Math Phobia,Become a Human Calculator yourself!']"
Learn Social Psychology - The Self & Self-Esteem,"['Teaching & Academics,Social Science,Social Psychology']","['Understand how people view themselves and how this informs their choices,Know how to interact more effectively with different people,Have insight into the complexities of human psychology']"
Paul and His Letter to the Philippians: Small Group Edition,"['Teaching & Academics,Humanities,The Bible']","[""Develop a deeper appreciation for the way Paul presents his message as a prisoner for Christ in this delightful epistle.,Discern the implications of Paul's message as you look at the present age and manner of life around you,Understand the heart of Paul's message to the Philippian church,Apply the contents and principles of the letter to your own inner life of devotion,Present a coherent summary of this letter of hope and encouragement,Embrace the beauty of both ‘holiness’ and ‘unity’ as the people of God,Learn to live out your commitment to King Jesus in the ‘public square’ with conviction and fidelity""]"
Learn Korean! Start Speaking Korean Now!,"['Teaching & Academics,Language Learning,Korean Language']","['Actually speak basic Korean sentences without any ""studying"",Understand the basic sentence structure of Korean, including the word order in which the verb comes at the end of the sentence,Understand the differences in pronunciation between English and Korean,Continue learning Korean with a massive head start over those who took the traditional path']"
Complete English Course: Learn English Language | Beginners,"['Teaching & Academics,Language Learning,English Language']","['Start speaking real, grammatically correct English fluently, effortlessly and confidently today.,Improve your listening and English comprehension skills with native English through ear training and visual learning thanks to the native English speaking teacher, interactive board, subtitles and included .pdf materials.,Be confident regarding your English skills (A1, A2, A2+ levels) by lots of practice after every lesson. Understand and use familiar everyday expressions.,Reach your English language goals now and in the future, increasing your opportunities for both personal and professional success.,By the end of the course, you will build and develop your practical communication skills in English speaking, writing, reading and, of course, your fluency and grammatical accuracy.']"
Dominate GMAT Verbal - Comprehensive GMAT Verbal Prep Course,"['Teaching & Academics,Test Prep,GMAT']","[""By the end of this course, you will know everything covered on the verbal section of the GMAT and be equipped with the knowledge base and test-taking strategies to dominate the verbal section of the GMAT,In this course, you will learn the six most commonly-tested points of English grammar tested on the GMAT: Subject-verb agreement; Pronouns; Modifiers; Parallelism; Idioms; and Verb tenses,In this course, you will also learn the parts of an argument, common patterns of arguments, how to find assumptions, and overall how to answer every kind of question tested in GMAT Critical Reasoning questions,Finally, in this course you will learn how to effectively read GMAT Reading Comprehension passages, identify common wrong answer types, determine the author's main point, and overall put yourself in a position to get right answers on even the most challenging reading comprehension passages""]"
Teach Anybody Anything: Reach Any Learner Anywhere,"['Teaching & Academics,Teacher Training,Instructional Design']","['A simple 5-step model that unravels the mystery of how adults learn, and how you can apply this theory to easily reach every learner you work with,The crucial components of each adult learning style, and why you absolutely MUST know them to successfully reach every learner,Why most trainers are only able to teach others using their own learning style, and how to target the other 75% of learners in your classroom,How adults learn differently than children and the reason why that difference will change your entire approach to teaching and training,The secret to discovering what trainees REALLY want to know about your material without them even knowing you did it,How to use the “Big Picture” technique to demonstrate to trainees why current subject matter is so important because of how it fits in with what is to come,The REAL keys to successfully “break the ice” in your classroom including the things you must avoid to do it well,The #1 reason trainees dread group work, and an EASY method to turn the table and get them to enjoy it,A proven method for HOOKING your trainees that makes them think your class has been tailored to THEIR needs,An easy, effective method called “Application Questions” for KEEPING trainees engaged and participating in your class at all times,A simple “directional method” to get EVERYONE in the room following along simultaneously without ever getting lost,3 ways to make your teaching CAPTIVATING so they can’t wait to hear what you have to say next,Show less']"
Intermediate-Advanced English Course | Intensive English,"['Teaching & Academics,Language Learning,English Conversation']","['You will learn to think in English language and to speak English language fluently (at an advanced level),You will learn over 5000 amazing English language words and idioms,You will start feeling English grammar like native,You will learn to understand movies and TV shows in English language.,After the course, you can start preparing for English language tests like TOEFL, IELTS, GMAT etc.']"
RF Basic Concepts & Components Radio Frequency- Entry Level,"['Teaching & Academics,Science,Radio Frequency']","['This is a very basic fundamentals of RF, The main purpose of this course is to simply without providing any formulas or engineering skills provide the basic knowledge and topics needed in the RF field. At the end of this course you would have a general idea of Radio Frequency and related topics and components used day to day on this topic. This course briefly explains the topics without getting deep into each discussion just to have the student get a general idea.,The student can then choose to go toward the RF Certificate provided by Rahsoft which in there we would be going deep into the topics by providing hand on design and examples from the industry. At the end of the certificate the student would have a complete knowledge of RF as well as some actual simulations such as Power Amplified Design to add to his resume. Again this would be for a person who would be taking all 15 courses which starts with this course as the first one.']"
Product Development & Systems Engineering,"['Teaching & Academics,Engineering,Product Development']","['How to develop complex products or systems,How to apply ""systems thinking"" by approaching problem solving holistically, from the top-down.,What a product hierarchy is and how to use them.,How to define system boundaries and primary interfaces in a context diagram.,How to identify, involve and elicit requirements from system users and key stakeholders.,How to compartmentalize your need / problem set into manageable domains, ultimately arriving at solutions from the ""top-down"".,Who a Systems Engineer is and what their roles and responsibilities are.,How Systems Engineering will add value to your product development effort.,How to apply the Systems Engineering Method toward solving your identified need / problem set.,How to manage across your product\'s life cycle, in-depth, phase by phase.,What milestones and decision gates are and how to apply them on your development project.,How to decide which life cycle strategy is best for your development project.,How to apply the various technical processes throughout your product\'s life cycle.,How to formulate the operational concept and other life cycle concepts for your system.,How to elicit and capture business and stakeholder requirements.,How to capture a formal problem or need statement, which kicks off your development project.,How to define, derive and decompose system requirements.,How to write effective requirements.,How to capture your requirements in a System Requirements Specification (SyRS).,How to identify the different types of requirements and their role in the development effort.,What architectures are and how to define and capture the architecture for your system.,What Model Based Systems Engineering (MBSE) is and how to apply it.,What the System Modeling Language (SysML) and Unified Modeling Languages (UML) are.,How to create each type of SysML and UML diagram.,How to develop formal use cases.,How to decompose system functions or behaviors into smaller, more manageable sets.,How to construct the functional flows and relationships throughout your system architecture.,How to formulate the physical solution for your product.,How business relationships and contracting play a role in product development.,What Technology Readiness Levels (TRLs) are and how they are used.,How to apply system implementation, integration and verification.,How verification and validation help foster a successful product.,How to apply systems engineering toward system manufacturing & production.,How to transition your product into the marketplace.,How to sustain and upgrade your products once they are fielded and being used.,How to plan and execute the ultimate disposal of your system.,How to apply project management principles toward your product development efforts.,What the Systems Engineering Management Plan (SEMP) is and how to make it effective for your project.,What a Work Breakdown Structure (WBS) is and how to use it on your project.,What the Product Breakdown Structure (PBS) is and how it is different than the WBS.,How to apply formal decision management and trade study processes.,How to manage risks for your development effort.,How to manage the configuration of your system and its enabling elements.,How to apply quality assurance toward developing your product.,How to apply information management for your development effort.,How to apply measures, such as: Measures of Effectiveness (MOEs), Measures of Performance (MOPs), Key Performance Parameters, Technical Performance Measures,How to form business relationships and contracts using the acquisition process and supply process.,How to apply life cycle management.,How to manage the portfolio of projects.,How human resource management plays a role in product development.,How to apply quality management throughout the organization.,How to tailor the processes to suit the needs of your projects or organizational goals.,How to use modeling & simulation and prototyping to save time and money on your development effort.,How to use the Object Oriented Systems Engineering Method (OOSEM) toward the development of system software.,How to apply Lean Systems Engineering principles.,The fundamentals of Agile Systems Engineering.,The fundamentals of specialty engineering disciplines,Finally - How to prepare for the INCOSE certification knowledge exam.,Show less']"
Electric Vehicle Technology - A Beginner's Course,"['Teaching & Academics,Engineering,Electric Vehicles']","[""Selection of E – motors for Electric Vehicles- BLDC/PMSM/INDUCTION/SynR MOTORS,Motor Control Technology for Electric Vehicle applications,Lithium Batteries and Battery Pack Design for Electric & Hybrid Vehicle Application,Lithium Ion Battery Management Systems,Safety, Testing, Regulations, and Standards of Electric and Hybrid vehicle's,Powertrain Sizing Calculation Procedure and Practice Problems,Case Study on Nissan Leaf electric vehicle.""]"
Discrete Mathematics,"['Teaching & Academics,Math,Discrete Math']","[""You will learn and develop the ability to think, read and write abstractly and Mathematically.,You will learn the fundamentals of Set Theory including set builder notation, and set operations and properties.,You will learn tautologies, contradictions, De Morgan's Laws in Logic, logical equivalence, and formulating quantified statements.,You will lear how to create truth tables and tell the falsehood and truthfulness of a compound statements.,You will know how to write, read and prove Mathematical statements using a variety of methods.,You will understand boolean expressions, black boxes, logical gates and digital circuits.,You will understand the Fundamental Theorem of Arithmetics, modular arithmetic, and learn how to find GCD & LCM.,You will acquire a solid foundation in functions, function composition & combination, bijective and inverse functions.,You will learn how to find equivalence relations and equivalence classes.,You will learn essential concepts in Statistics and Combinatorics.,You will master arithmetic and geometric sequences, and partial sums.,You will learn the fundamental concepts in Graph Theory like incidence and adjacency matrices, walks, eccentricity, connectedness, and Ore's Theorem.,Show less""]"
Practice and Perfect your French - Intermediate Level (HD),"['Teaching & Academics,Language Learning,French Language']","['Master the 3 main past tenses,Learn how to choose the right tense for the right situation,Learn how to use the french imperfect (imparfait) to evoke memories,Learn how to use the passé-composé to talk about an event or a personal experience,Learn how to use the Plus-que-parfait to speak about work experiences,Learn how to pronounce correctly the sounds [e] and [ɛ] (é/è),Learn how to use time expressions to specify chronology of past events']"
3 Minute Italian - Course 1 | Language lessons for beginners,"['Teaching & Academics,Language Learning,Italian Language']","[""Speak Italian confidently and comfortably in everyday situations,Understand what's being said back to you,Be more than just an average tourist when travelling to Italian speaking countries,Go from complete beginner to building your own sentences after the very first lesson,Build a solid base vocabulary of words and phrases you can use straight away in the real world,Understand and use grammatical and linguistic features of the Italian language with ease,Understand the structure of the Italian language,Give your opinions in Italian,Give descriptions of things in Italian,Greet the locals when you are in an Italian speaking country,Order food and drinks in Italian,Get to grips with Italian pronunciation,Show less""]"
3 Minute French - Course 2 | Language lessons for beginners,"['Teaching & Academics,Language Learning,French Language']","[""Learn some useful question phrases you can use in lots of situations,Learn some verbs and start to add different structures to your language,Learn some time phrases, money phrases and mealtime phrases to add more details to your French,Learn to tell the time in French,Learn how to book a taxi in French,Get to grips with French pronunciation,Understand the structure of the French language,Understand and use grammatical and linguistic features of the French language with ease,Build a solid base vocabulary of words and phrases you can use straight away in the real world,Speak French confidently and comfortably in everyday situations,Understand what's being said back to you,Be more than just an average tourist when travelling to French speaking countries,Show less""]"
The Complete French Course : Learn French - Beginners,"['Teaching & Academics,Language Learning,French Language']","['Master the basics of French for good !,Start to speak real French confidently. (A2 level),Build and develop the practical communication skills in French : Speaking, Listening, Reading and Writing.,Be confident regarding your French skills, use and understand everyday expressions.,Express yourself with ease on familiar topics.,Learn grammar and vocabulary with fun explanations and exercises.']"
English Language Pro | Spoken English Conversation + Culture,"['Teaching & Academics,Language Learning,English Language']","['how to talk about any topic,business English culture, expressions and idioms,conversation skills and vocabulary (informal & formal English),speaking skills for IELTS, TOEFL, FCE and CAE']"
The Lord's Prayer,"['Teaching & Academics,Humanities,Prayer']","[""Develop a deeper understanding of how the Lord's Prayer can enrich your daily life.,Consider the deeper meaning that Jesus intended when he taught the disciples what we call the 'Lord's Prayer.',Explore the meaning of the Lord's Prayer in the greater context of Jesus' life and work.,Incorporate the Lord's Prayer into your own spiritual practice to draw closer to God.""]"
The Complete Korean Course for Beginners | 7 courses in 1!,"['Teaching & Academics,Language Learning,Korean Language']","['Students taking this course will learn to read Hangul, the Korean alphabet system.,Students taking this course will learn to write Hangul.,Students taking this course will learn some basic grammar and learn about the Korean sentence structure.,Students taking this course will be able to form simple sentences using the Korean be-verb.']"
Voice-Over Training: Record And Edit Voice Overs Like A Pro,"['Teaching & Academics,Teacher Training,Voice-Over']","['Watch this video to discover how you can earn a good income from home as a professional voiceover artist!,You’ll find out how to master the art of voiceover recording to earn a full-time income in as little as a few months!,Discover the simple steps that will transform you from doing odd acting or extra roles into a professional voice artist in demand from clients round the world!,You’ll learn the five simple things you must interpret on any voiceover script to make sure the client will LOVE your recordings!,Revealed: Why it’s NOT your fault you’ve not been successful before in voiceover, and what you can do to find clients who will love your voice and vocal style.,In just a few weeks from now, be earning money for recording scripts for documentaries to commercials, game characters and much more!']"
300+ Phrasal Verbs |Spoken English Vocabulary 4 Conversation,"['Teaching & Academics,Language Learning,English Phrasal Verbs']","['Complete the course to:,– DOMINATE English conversation,– Use and understand native level (C2) spoken English,– Never be confused watching TV, reading, or talking with natives']"
Master Polite English,"['Teaching & Academics,Language Learning,English Language']","['In this course, you will learn how to speak politely in English.,In this course, you will learn strategies for communicating in formal situations with people you do not know well.']"
English Grammar & Pronunciation: Talking About The Past,"['Teaching & Academics,Language Learning,English Grammar']","['You will learn 6 English grammar points to talk about the past.,You will improve your English pronunciation.,You will improve your English speaking and listening.,You will be able to speak and listen to native English speakers better.']"
Udemy Course Creation for Passive Income (Unofficial),"['Teaching & Academics,Online Education,Passive Income']","[""Editing sound, audio, and images to create engaging course materials from scratch,Build profitable, passive income courses and create a life of freedom,Avoid making costly mistakes or investing time in a non profitable subject,Know exactly what equipment you'll need to create your course,Launch successfully, even if you don't have an existing audience,Earn money while you sleep, and change people's lives with your teaching""]"
Advanced Driver Assistance Systems (ADAS),"['Teaching & Academics,Engineering,Automotive Engineering']","['Understanding the Advanced Driver Assistance Systems (ADAS) in general.,Role of ADAS towards Autonomous Driving,Sensors used in ADAS.,How various ADAS systems are tested in Industry,More than 20 ADAS systems explained with animations and industrial examples.,Role of Machine Learning and Deep Learning briefly in latest ADAS development']"
Business English Idioms,"['Teaching & Academics,Language Learning,Business English']","['understand a range of English idioms used in the professional world.,use these idioms to make their communication more natural, effective and engaging.,feel more confident and comfortable interacting with native speakers of English.']"
Online Japanese N4 Course(All 15 lessons),"['Teaching & Academics,Language Learning,Japanese Language']","['Master vocabulary, expressions, and grammar related to the JLPT N4 level.,Be able to comprehend contents slowly spoken in daily life conversations.,Be able to comprehend and read typical phrases and sentences written in N4 level kanji.,Be able to have Japanese elementary level conversations in everyday life.,Be able to have speak and understand easy words of the honorific expressions.,This is useful for advancing your proficiency in Japanese language study, acquiring the proper JLPT N4 level Japanese, as well as mastering business Japanese.']"
3 Minute Portuguese - Course 1 | Lessons for beginners,"['Teaching & Academics,Language Learning,Portuguese Language']","[""Speak Portuguese confidently and comfortably in everyday situations,Understand what's being said back to you,Be more than just an average tourist when travelling to Portuguese speaking countries,Go from complete beginner to building your own sentences after the very first lesson,Build a solid base vocabulary of words and phrases you can use straight away in the real world,Understand and use grammatical and linguistic features of the Portuguese language with ease,Understand the structure of the Portuguese language,Give your opinions in Portuguese,Give descriptions of things in Portuguese,Greet the locals when you are in a Portuguese speaking country,Order food and drinks in Portuguese,Get to grips with Portuguese pronunciation,Show less""]"
How to Write a Successful Research Paper,"['Teaching & Academics,Science,Research Paper Writing']","['UNDERSTAND the logic and structure of a research paper.,IDENTIFY the qualities that make a research paper effective.,KNOW what to write in every part of every section.,STREAMLINE your writing process to achieve a better paper in less time.,USE free software to create perfect citations in seconds.,MASTER English expressions that experienced writers use to write clearly and concisely.']"
Art History Renaissance to 20th Century,"['Teaching & Academics,Humanities,Art History']","['Pass any basic level art history class at the college level.,Go to museums and art galleries and really understand what you are looking at.']"
Business English Vocabulary: Learn 600 Essential Words,"['Teaching & Academics,Language Learning,Business English']","['Understand the meaning of, and how to use, over 600 words related to Business English,Speak English more naturally, using a variety of words and structures,Understand a wider range of business letters, emails, reports, presentations and discussions in English,Improve your English Writing skills by using a wider variety of Business English']"
Level 2 Intelligence Analyst Certification,"['Teaching & Academics,Social Science,Intelligence Analysis (security)']","['Demonstrate critical thinking skills to reduce bias and other mental errors,Overcome negative thinking that can thwart objective analysis,Understand the need to structure analysis,Identify major factors and characterize the underlying causal and affected factors,Select and apply specific analytic techniques to produce explanative intelligence to identify ""why"" events happen']"
Get 7-9 in IELTS Speaking: IELTS Speaking Masterclass,"['Teaching & Academics,Language Learning,IELTS']","[""Use advanced vocabulary and synonyms.,Improve your grammar and pronunciation,Give opinions and connect your ideas.,Deal with difficult questions.,Improve your speaking confidence.,Develop your answers and manage your time.,Answer any question, even if you don't know what to say!""]"
Become a Geometry Master,"['Teaching & Academics,Math,Geometry']","['Quadrilaterals, triangles, and circles, including calculations of angles, perimeter, and area,Three-dimensional geometry, including prisms, pyramids, cylinders, cones, and spheres,Transformations of figures, including translating, rotating, and reflecting,Logic and proofs, including conditionals and converses,Parallels and polygons, including interior and exterior angles,Triangle congruence, including SSS, ASA, SAS, AAS, HL, and CPCTC, plus the Pythagorean Theorem,Shapes in space, including distance between points in space,Dilations and scale factors, including triangle similarity statements']"
The Complete Train the Trainer Bootcamp - Beginners-Advanced,"['Teaching & Academics,Teacher Training,Train the Trainer']","['Conduct high quality training sessions,Advance in your training career,Build your reputation as a trainer,Build subject matter expertise,Make yourself fire-proof,Advance up the training career pay and prestige ladder,Selling with stories,Virtual presentations and training,Consumer sales training']"
PMP Practice Test Exam 2023- As per latest ECO,"['Teaching & Academics,Test Prep,Project Management Professional (PMP)']",Nill
The Complete Electronics Course 2022: Analog Hardware Design,"['Teaching & Academics,Engineering,Analog Electronics']","[""Electronics from Zero to an Advanced Level of Understanding How Electronic Circuits Work.,Starting with Ohm's Law, we will progressively build more and more complex circuits.,More than 100+ circuits covered and explained.,Learn to build Analog Circuits from scratch.""]"
Child Psychology (Advanced Level) - ACCREDITED CERTIFICATE,"['Teaching & Academics,Social Science,Psychology']","[""Understand the main theories in Developmental Psychology,Understand children's intentions and behaviour at different ages of life,Learn why 'unconditional love' is important to growing baby,Learn about 'The Stages' of child's development,Know how language and linguistic skills develop in children,Learn about Cognitive Development (mind, subconscious mind, ego)""]"
Aerospace Engineering: Aircraft Fundamentals and Advanced,"['Teaching & Academics,Engineering,Aerospace Engineering']","['Understand the basics of Aerospace Engineering,Identify the components of an Aircraft and their purposes,Understand how Airplanes Fly and their key parameters,Identify the type of Aircraft suited for each mission,Define and propose your own Aircraft,Understand the basics of stability and Aircraft Design']"
,Nill,Nill
The Complete IELTS Guide- SIX Courses in One - Get Band 7+,"['Teaching & Academics,Language Learning,IELTS']","['Get Band 7+ in all 4 IELTS tests - IELTS Listening, Reading, Writing and Speaking,Suitable for IELTS General and IELTS Academic students,Learn great skills for IELTS Reading and Listening,Create perfect written answers for IELTS Academic or General Writing,Impress the IELTS Speaking examiner with your answers']"
Uber Analytics Test,"['Teaching & Academics,Test Prep,Business Analytics']","['Ace the Uber Analytics Test with flying colors,Understand the format, structure and types of questions you will get on the exam,Practice with over 50 questions']"
"English grammar tenses & structures, the ultimate course","['Teaching & Academics,Language Learning,English Grammar']","['Build complete and perfect sentences in the English language through continuous assignments & quizzes with answers.,Learn the different kinds of tenses in the English grammar language and apply their rules through continuous assignments & quizzes with answers.']"
The Complete English Language Course Improve Spoken English,"['Teaching & Academics,Language Learning,English Language']","['A detailed and thorough knowledge of English language and grammar.,To understand English easier.,To speak and write English with MORE confidence.,Get answers to all your English language questions from someone who ACTUALLY teaches the language.']"
German Language A1: Learn German For Beginners!,"['Teaching & Academics,Language Learning,German Language']","['Become Competent In German A1 Level,Master The Basics Of The German Language,Learn The Grammar & Vocabulary Of German Language,Learn The Basics Of Conversation In German,Learn German Pronunciation, Speaking, & Writing,Be Able To Confidently Introduce Yourself In German,Be Able To Make An Appointment In German,Be Able To Order Food In A Restaurant In German,Learn To Count & Say Numbers In German,Learn To Read & Write In German,Preparation For The Speaking And Writing Part Of The A1 German Language Exam,Learn About The German Culture, Sights & Food,The German Alphabet,Conjugation Of Regular Verbs,The Nominative,Learn the German Numbers,German Gender Rules (der, die, das),Plural,Irregular Verbs,Tips On How To Learn A Language More Efficiently,Compound Words,The German Word ""es"",Learn The Formal Salutation In German And When To Use it,The Accusative,Word Order Of Main Clauses,Separable And Inseparable Verbs,Modal Verbs,The Dative,Negation,Learn How To Form Questions,Conjunctions,The Imperative,Possessive Determiners,Demonstrative Pronouns,Indefinite Pronouns,Temporal Adverbs,Perfect Tense (Perfekt),Introduction To The Simple Past (Präteritum),Introduction To The Comparative,Indefinite Pronouns,Write Dictations And Improve Your listening Comprehension Of The German Language,Will Write An Intermediate exam,Write An Final Exam To Test Everything You Have Learned In This German A1 Course,Learn The German Pronunciation Rules,German Vokabulary: Colours,German Vokabulary: Family,German Vokabulary: Body,German Vokabulary: Clothing,German Vokabulary: At home,German Vokabulary: Food & Beverages,German Vokabulary: Animals,German Vokabulary: Professions,German Vokabulary: Weather,German Vokabulary: Leisure Time Activities,German Vokabulary: Emotions & Adjectives,German Vokabulary: Countries & Nations,German Vokabulary: Means of Transport,German Vocabulary: Mobile phone,Show less']"
Master Math by Coding in Python,"['Teaching & Academics,Math,Math']","['Most important: Confidence in learning math!,Arithmetic,Algebra (1, 2),Graphing,Trigonometry,Calculus,Linear algebra,Python programming,Formatting beautiful equations in LaTeX,Data visualization,Integrating Python, Markdown, and LaTeX']"
How to Create an Awesome Online Course,"['Teaching & Academics,Online Education,Online Course Creation']","['Intro to opportunities to make money online teaching,Hardware/Software/Mental requirements,Validating your course idea,Putting the course together,Promoting your course,Making Money with your course']"
Introduction to Child Psychology - ACCREDITED CERTIFICATE,"['Teaching & Academics,Social Science,Child Psychology']","[""Have knowledge of parenting styles and how they affect child's development,Understanding of developmental theories and psychology of children,Have awareness of how children form relationships with others,Have knowledge about language, emotions, and cognitive development of children,Understand whether career path of 'child psychology' is for you!""]"
Speak English With Confidence: English Speaking Course,"['Teaching & Academics,Language Learning,English Conversation']","['Speak English confidently and naturally on a wide range of everyday topics,Build your English Speaking skills - speak English fluently, like a native,Grow your English Language knowledge with hundreds of new words and phrases,Improve your English Listening skills - listen to a native speaker,Develop your English Vocabulary using online activities and create your own vocabulary booklet']"
Understand the Mind: 15 Fascinating Psychology Studies,"['Teaching & Academics,Social Science,Psychology']","['Use psychological research to reach your personal goals and desires,Apply psychology to engineer more effective group interactions,Consider ways of using real psychological science to solve the big problems of our day,Gain insight into simple changes that make big differences in learning, liking, judgment, and perception.']"
Emergency Course for the TOEFL iBT: Prep in Just 2 Days,"['Teaching & Academics,Test Prep,TOEFL']","['How to prepare for the NEW TOEFL test,How to improve your TOEFL score by 10+ points,How to think like an American university student,How to score your own speaking and writing responses,How to take notes like a university professor,How to build vocabulary skills for the TOEFL Reading,How to manage your time in each section of the TOEFL,How to eliminate incorrect choices and choose correct ones,How to boost your speaking confidence with templates']"
