Course Title,Labels,Details
1 hour excel for absolute beginners,"['Office Productivity,Microsoft,Excel']","['To learn Excel,To learn how to set up a small budget,To learn how to do math in Excel']"
"SharePoint Online part 1 Sites, Lists and Libraries","['Office Productivity,Microsoft,SharePoint']","['use the basic features of SharePoint Online,Create subsites, lists, document libraries ...,Know and use content types, site columns']"
Master the Expander: The #1 Tool for Transcription!,"['Office Productivity,Other Office Productivity,Transcription']","['Please Note: The text expander used to demonstrate shortcut methods (Instant Text) is NOT compatible with macOS.,Develop your own easy-to-remember shorthand abbreviations for headings, specialized terminology, medications, and client-specific information.,Enhance entries with comments or flags to prevent critical errors.,Create custom glossaries for specific clients or fields of practice.,Create powerful commands for the editing of voice recognized material.']"
The Complete Microsoft Outlook MasterClass Mastering Outlook,"['Office Productivity,Microsoft,Microsoft Outlook']","['Outlook Environment,Outlook Opening,Outlook Interface Options,Sending and Receiving Email in Outlook,Sending and Receiving Email in Outlook with Attachments,Account Settings in Outlook,Automatic Replies in Outlook,Mail Box Settings in Outlook,Rules and Alerts Settings in Outlook,Exporting and Importing Rules and Alerts in Outlook,Opening Options in File Outlook,New Email Options in Outlook,Clipboard in New Email,Basic Text in New Email,Name, Include and Tags in New Email,Inserting Table Into New Email,Inserting Images Into New Email,Inserting Shapes Into New Email,Inserting SmartArt Into New Email,Inserting New Chart Into New Email,Taking Screenshot Into New Email,Links, Text and Symbol,Themes, Show Fields, Encrypt, Tracking and More Options in New Email,Formatting Text in New Emails,Text Style in New Email,Reviewing Menu in New Email,New Appointment at Home Menu,New Meeting at Home Menu,New Contact in Home Menu,Create New Task,Other New Item in Home,Email Deletion in Outlook,Responding to A Email in Outlook,Quick Steps, Tag and Other Functions,Complete Guide of Send and Receive,Complete Folder Guide,View and Help in Outlook,Options Intro,General Options in Outlook,Mail Options in Outlook,Calendar Options in Outlook,Contact Options in Outlook,Task Options in Outlook,Search Options in Outlook,Language Options in Outlook,Ease of Access Options in Outlook,Advanced Option in Outlook,Ribbon and Quick Access Toolbar Customization,Compelte Password Creation,Show less']"
The Complete Microsoft SharePoint MasterClass,"['Office Productivity,Microsoft,SharePoint']","['What is SharePoint,Free Plans vs Paid Plans in Microsoft SharePoint,You Need a Microsoft Account For SharePoint,Registration of Domain in Microsoft SharePoint,Domain Configuration in Microsoft SharePoint,Microsoft SharePoint Dashboard and Admin Panel,Microsoft SharePoint Environment,Two Type Website in Microsoft SharePoint,Inviting Someone to Your Website in SharePoint,Login Process of Invited User at Microsoft Share Point,Share Point Website Environment,SharePoint Webiste Menu Bar,Team Site Creation in SharePoint,Menu Edit Options in SharePoint,Adding Section in Share Point Team Site,Insert Option in SharePoint,Inserting Image in Team Site Share Point,Inserting Text in Team Site Share Point,Inserting File Viewer in Share Point Team Site,Inserting A Link In SharePoint Team Site,How to embed In SharePoint Team Site,High Lighted Content in Share Point Team Site,Audience Targeting in SharePoint Team Site,How to insert Bingo Map In SharePoint Team Site,Adding Call to Action In SharePoint Team Site,Adding Hero in SharePoint Team Site,Text, Media and Content Tools in Share Point,Adding Document Library in Share Point Team Site,How to Add List in Share Point Team Site,Adding List Properties in Share Point Team Site,Page Properties in SharePoint Team Site,Quick Links adding in SharePoint Team Site,Discovery and Collaboration Tools,Discovery and Collaboration Tools (cont.),Conversation in SharePoint Team Site,Document Tab in Share Point Team Site,How to Insert List in SharePoint Team Site,Creating Page and Managing It on Share Point Site,Creating Document Library on SharePoint Team Site,Creating App in SharePoint Team Site,Creating Subsite in SharePoint,Recycle bin in Team site,Communication Site Creation,Communication Topics Site Creation,Admin Center in Share Point,Admin Center Menus,Admin Center Top Bar Menu,Admin Center of Microsoft SharePoint for Adding User,Account Overview in SharePoint Website,Security Info in Share Point Website,Account Settings in SharePoint (cont.),Office Account in SharePoint,Microsoft Teams Practically,Microsoft Free and Paid Plans,Function of Microsoft Teams,Microsoft Account Registration,Microsoft Teams Configuration,Microsoft Teams Desktop App,Microsoft Mobile App,Creating Org in Microsoft Team,Creating Teams and Channels in Org of Microsoft Teams,The Core Part of Microsoft Teams,Org, Teams and Channels Settings,Create, Add Users and Manage a Team,Complete Guide of Meeting Set-up,Collaborate with Teams,Schedule Team Meetings,Chat Management,Activity Management,Calls Management,Files Management,Microsoft Teams Settings,Privacy Settings,Notification Settings,Device Settings,Permission Settings,Call Settings,Search Options,Microsoft Office Essentials,YouTube Apps in Microsoft Teams,Trello Apps - Stay on Top of Your Task List by Automatically Creating, Updating and Organizing Them in Trello,Wiki Tab Is Your Notes, on A Channel Level, that Includes a Hierarchy of Sections Within Listed Pages,OneNote The digital note-taking app for your devices,Polly Offers a Native Integration in Microsoft Teams to Foster Collaboration and Productivity,Karma as Daily Appreciation, Recognition and Rewards in Microsoft Teams,Powerful Password Creations for You and Your Users,Show less']"
Get Oracle Flying in AWS Cloud,"['Office Productivity,Oracle,Oracle Database']","['Get Oracle Database 12c Flying in AWS Cloud,Know more about how Oracle licensing work in AWS,Install, Configure and Maintain Oracle Database 12C in AWS Cloud,Deploy Oracle Database 12c in Multiple Availability Zone,Backup and Restore Oracle Database 12c in AWS,Tune Oracle database 12c running AWS Cloud,Monitor Oracle database running in AWS Cloud']"
Zoom Crash Course | Zoom Essentials & Zoom Basics,"['Office Productivity,Other Office Productivity,Video Conferencing']","['Zoom Essentials and Zoom Basics,The Ins and Outs of using Zoom,How to Host Meetings in Zoom,How to Schedule Meetings in Zoom,How to attend Zoom Meetings,How to Change Your Background in a Zoom Meeting,How to Switch Off your Camera in a Zoom Meeting,How to Express Emotions in a Zoom Meeting,How to Chat in a Zoom Meeting,How to Chat Privately in a Zoom Meeting,How to Record a Zoom Meeting']"
"Microsoft Access VBA, Design and Advanced Methods Workshop 3","['Office Productivity,Microsoft,Access VBA']","['Perform several advanced Microsoft Access techniques that will enable them to create more robust database systems,Use the SendKeys function and manipulate selection size with SelStart and SelLength,Create and run a StopWatch program to calculate elapsed time.,Create an AutoKeys macro to call programs with keystroke combinations.,Generate random values and use them to populate data sets.']"
SAP S/4HANA Sales (SD - Sales and Distribution),"['Office Productivity,SAP,SAP S/4HANA']","['Configuration and End-User activities for SAP S/4HANA Sales,O2C - Order to Cash Cycle Processes on SAP S/4HANA Business Suite,Be able to take SAP S/4HANA Sales Certification exam,To understand how required business processes run related to SAP S/4HANA SD,Required SAP S/4HANA Finance & Controlling configuration for SAP S/4HANA SD,Integration of SAP S/4HANA Sales with FICO, MM and PP modules,Master Data related to Customer, Material, and Conditions,Order types, Item Categories, Scheduling line categories,Availability Check, Transfer of Requirements, and MRP Run,Sales Order Costing,Bill of Material and Production Planning,Logistics Execution - Delivery types, Picking, Packing, and Post Goods Issue,Billing Plans - Periodic Billing and Milestone Billing,Material Classification, Batch Management and Classification, and Batch Split,Working through SAP Fiori Apps related to SAP S/4HANA Sales,Copying Control for Sales Documents Configuration,Master Contract, Quantity and Value Contracts,Pre-Sales Activities - Inquiry and Quotation and different Sales Processes as an En-User,Customer Consignment Stock, and SAP S/4HANA Credit Management,Rebate Agreement, Intercompany Billing, Stock Transfer,Show less']"
Microsoft 365 Yammer - Beginner,"['Office Productivity,Microsoft,Microsoft Office 365']","['Navigate the interface and learn about Yammer,Work with and manage conversations, and work with groups,Create messages, chat using Online Now, and search Yammer,Create polls, give praise, and make announcements']"
"SharePoint, Power Apps & Power Automate","['Office Productivity,Microsoft,SharePoint']","['Introduction to SharePoint and why it is so important for the modern-day organisation,SharePoint Apps, Lists & Libraries: The heart of what makes SharePoint such a powerful collaborative tool,Working with SharePoint Libraries to maximise the document management capabilities,List views & Calendar for a visual interpretation of your team’s assets,Working with Site pages to enhance and customise your SharePoint experience,Syncing with OneDrive to draw from other data sources,Site columns and content types to further customise the management of your document assets,Managing sub sites & user permissions to add powerful controls to your document management experience,BONUS: Using the Power Platform with SharePoint to build your very own mobile apps!,BONUS: How Power Automate can create incredible Flows that can save you vast amounts of time on a daily basis,BONUS: How to leverage Robotic Process Automation to automatically control apps you otherwise wouldn’t be able to,Show less']"
The Stack Method: Inbox Zero Email Productivity Skills,"['Office Productivity,Other Office Productivity,Email Productivity Hacks']","['How to reach inbox zero, and keep it that way - everyday!,Managing email overwhelm. Save time. Lower your stress.,A faster and more organized way to process emails.,A way to be reminded of follow-ups, without the reminder clogging your inbox.,Manage your inbox more efficiently.,How to save over 250 hours a year on email and get back your work-life balance.,How to create brainspace for the things that are really important, outside of your emails.,Speed through emails and never skip a beat.']"
Learn Microsoft Excel and Create Interactive Dashboards,"['Office Productivity,Microsoft,Excel']","['Learn all basic concepts of excel,Learn most commonly used formulas in the office,Learn PivotTables and PivotCharts,Learn Power Query,Learn Power Pivot,Learn Power Map,Learn What-if-analysis Tools,Learn Forecasting Sheet,Learn Excel Formulas and Functions,Create Excel Dashboards,And Much More!,Create reports in power bi,Create dashboards in power bi,Visualize data in power bi,Edit data in power bi and power query editor,Add buttons in report page,Visualize data in power bi by adding custom visuals,Show less']"
Excel for Beginners - Navigation - Pivot Tables- and VLookup,"['Office Productivity,Microsoft,Excel']","['Students will feel comfortable using Microsoft Excel,Navigating spreadsheets,Adding Filters,How to sort data,Shortcut Keys,How to build pivot tables quickly,How to use the Vlookup formula']"
Excel Pivot Table Masterclass: Excel Reporting & Dashboards,"['Office Productivity,Microsoft,Excel']","['Build Dashboards and visualizations with PivotTables,Build reports and quickly summarize 10s to 1,000s of rows of data quickly,Source and clean up source data for reporting,Present the data in a way that is easy to use for analysis by presenting data in both tabular and visually,Analyze the data and drill in and out of data,Source data, cleanse it, and analyze it through pivot tables and dashboards']"
Microsoft Project 2013 Advanced Training,"['Office Productivity,Microsoft,Microsoft Project']","['Consolidating multiple projects.,Learn to effectively split projects into sub-projects.,How to track costs.,Effective use of budgets.,Manage cost rate changes.,Import and exporting of project data.,Includes exercise files.']"
Top 25 Microsoft Excel Advanced Formulas: Hands-on Tutorial,"['Office Productivity,Microsoft,Excel Formulas and Functions']","['Master top 25 advanced formulas in Excel,Confidently work within the Excel environment,Increase operational efficiency,Learn using real world examples,Become proficient in building Excel formulas using 19 tutorials with over 3 hours of hands-on tutorials,VLookup, HLookup, Date & Time and much more']"
Ultimate Microsoft Excel Course - Beginner to Expert in 5h,"['Office Productivity,Microsoft,Excel']","['Use Excel proficiently at work, creating functional dashboards and analyzing/visualizing data,Get a framework for approaching Excel problems of all kind in a standardized way']"
Microsoft Access 2013 Advanced Course,"['Office Productivity,Microsoft,Microsoft Access']","['Discover how to effectively link to other data sources.,Learn how to split a database by splitting the frontend and backend.,Find out about the use of macros.,Explore the use of Visual Basic for Applications (VBA).,Dive into options for packaging your application for distribution.,Practice with included Access 2013 exercises files.,Follow along with the instructor with included instructor demostration files.,Discover advanced options and tips for building and using queries.,Follow along as you learn to create and maintain macros.,Complete database projects at the advanced level.,Get helpful techniques that allow you to link, report, and package your data quickly.,Show less']"
"Microsoft Access VBA, Design and Advanced Methods Workshop 4","['Office Productivity,Microsoft,Microsoft Access']",['Perform several advanced Microsoft Access techniques that will enable them to create more robust database systems']
Power Pivot Workshop Complete Bundle,"['Office Productivity,Microsoft,Power Pivot']","['By the end of the course, you will master Power Pivot for Excel.,You will learn how to create simple models in Power Pivot, loading data from different data sources.,You will learn how to write DAX expressions performing calculations such as Ratio-to-Parent, Year-to-Date, Year-Over-Year and so on.,You will learn how to use advanced DAX functions and to create complex data models in Power Pivot.,You will learn how to solve typical business issues by applying predefined patterns in DAX.']"
The Complete Microsoft OneDrive Course - Business & Personal,"['Office Productivity,Microsoft,Microsoft OneDrive']","['Effective work with OneDrive to increase productivity,The features and functionalities of OneDrive,Differentiating between free and paid plans in OneDrive,Creating and managing a Microsoft Account and OneDrive account,Backing up files from mobile devices and PCs,Installing and using the Desktop App and Mobile Phone App for OneDrive,Managing files and folders in OneDrive, including creating, uploading, and downloading,Sharing and collaborating on files and folders within OneDrive,Customizing OneDrive settings to suit personal preferences,Picture Optimization options and tools available in OneDrive,Working with Microsoft OneDrive Word, Excel, and PowerPoint,Forms Survey in OneDrive,Configuring a Microsoft Account and creating a secure password for account login,Show less']"
Master Vlookup & XLookup in Excel through Animation,"['Office Productivity,Microsoft,Vlookup']","['Become a Expert at using Vlookup in Excel,Learn Where and how to apply VLookup in Excel,Confident in applying Excel Vlookup or Excel XLookup on Multiple Dataset,Become proficient at using all the Lookup Formulas in Excel']"
SAP Security Training for all,"['Office Productivity,SAP,SAP Security']","['Get your first job in SAP,Gain a recession proof skill & earn six figure salary,Gain understanding of an ERP system from security perspective,Enjoyable & creative content for security']"
Microsoft Power BI Basics,"['Office Productivity,Microsoft,Microsoft Power BI']","['Setup Office 365 Account,Learn Microsoft Power BI,Learn Microsoft Power BI Menu and Interface,Learn Main Menu']"
Google Apps for Beginners,"['Office Productivity,Google,Google Workspace (G Suite)']","['Become an expert in using Gmail, Calendar, Hangouts, Drive, Docs, Sheets and Presentations,Understand how the apps interact with each other,Utilize the great number of features for your purposes,Learn how you can collaborate with others using Google Apps']"
Complete PowerPoint 2016 Guide: Master Presentation Skills,"['Office Productivity,Microsoft,PowerPoint']","['Increase in workflow and productivity,Unique presentation guidelines,How to use and customize you Quick Access Toolbar and Status Bar,Through description for each tab (File, Home, Insert and more),Manipulate text with colour and effects,How to animate and use transitions throughout your presentation,How to add notes to your slide']"
Cost Volume Profit Analysis (CVP) – Managerial Accounting,"['Office Productivity,Other Office Productivity,Management Accounting']","['Define key principles of managerial and cost accounting to solidify foundational knowledge.,Demonstrate construction and use of a Contribution Margin Income Statement.,Classify business costs into fixed, variable, and mixed categories.,Calculate the break-even point in units and revenue for effective planning.,Forecast future business performance using CVP analysis techniques.,Adapt CVP analysis to scenarios with multiple inventory products.,Explain operating leverage, compute it, and discuss its implications.,Evaluate assumptions underpinning CVP analysis and recognize its limitations.,Apply learned concepts to solve comprehensive Excel-based problems.,Assess the impact of changes in cost and volume on profit, using CVP analysis tools.,Formulate strategies to optimize profitability using the results of CVP analysis.,Identify the relevance and application of CVP analysis in various business contexts.,Distinguish between the high-low method and scatter diagram method for handling mixed costs.,Show less']"
The Complete Excel Pivot Tables Course: Beginner to Advanced,"['Office Productivity,Microsoft,Pivot Tables']","['Cleaning and preparing your data,How to create PivotTables,Using the fields pane and adding fields and calculated fields,How to use the value field settings,Formatting numbers in PivotTable,Different ways to summarize data,Grouping and ungrouping PivotTable data and dealing with errors,Using multiple fields and dimension,Methods of aggregation,Choosing and locking the report layout,How to format PivotTables and apply styles,Basic to advanced sorting and filtering,Creating PivotCharts and adding sparklines and slicers,Selecting the right chart to present your data,Adding slicers and timelines and applying them to multiple tables,Combining data from multiple worksheets for a PivotTable,All about the GETPIVOTDATA function,How to use 3D maps from a PivotTable,Adding new data to the original source dataset,Updating your data in a PivotTable and PivotChart,Using conditional formatting in a PivotTable,How to create amazing dashboards,Show less']"
Scheduling with Microsoft Project (MS Project) like a pro,"['Office Productivity,Microsoft,Microsoft Project']","['Become a Microsoft MS project scheduling EXPERT the easy way,Learn the 6 Steps for a successful, accurate and beautiful schedule,Master the art of simplifying your schedule to become more efficient,Practice what you learn with a practical example']"
Typing Masterclass: Learn Typing Fast & 15 Day Typing Race,"['Office Productivity,Other Office Productivity,Typing']","['Learn step by step how to type on a keyboard!,Save time by learning ""keyboard shortcuts"",Typing ""hacks"" to help you type!,Find out what is the best body posture to have while typing!,Have fun learning typing with the ""15 Day Typing Race Challenge!"",Tips on improving your typing speed!']"
Most Common Excel Formulas - Excel at Your Job,"['Office Productivity,Microsoft,Excel Formulas and Functions']","['Students will know all intermediate level Excel formulas and functions,Students will be significantly faster at their jobs when using Excel']"
PowerPoint 2016 Introduction,"['Office Productivity,Microsoft,PowerPoint']","['Understand the basics of PowerPoint presentations.,Create a new presentation.,Edit an existing presentation.,Format slide text.,Work with graphical elements.,Add tables and charts.,Prepare and deliver a presentation.']"
Learn Excel Conditional Formatting with 7 Practical Problems,"['Office Productivity,Microsoft,Excel']","['Learn how to use Excel Conditional Formatting Rules.,Learn how to Create Formula Based Conditional Formatting rules.,And learn how to manage rules and locate conditionally formatted cells in a worksheet.']"
Excel Dashboarding for 2023 | Visually Stunning Dashboards,"['Office Productivity,Microsoft,Excel Dashboard']","[""Need to create dashboards and reports using Excel,Data analysts or Business Analysts,Want to create interactive and engaging reports,You'd like to learn how to create interactive reports,Want to improve the design of their Excel reports""]"
Oracle 12C R2 RAC Administration and Data Guard for 12C R2,"['Office Productivity,Oracle,Oracle Database']","['Meet with Oracle RAC,Install Oracle Virtualbox,Setting Up Oracle Enterprise Linux,Setting Up Oracle Enterprise Linux,Create Virtual Machines,Install Oracle RAC Database to Virtual Machines,What is Real Application Cluster?,Install Grid Infrastructure, Database Software and Create database,Administer Database Instances and Cluster Databases,Learn about Oracle RAC One Node,To convert RAC database to RAC One Node and administer it,Workload Management,Monitoring performance,Design and Deployment Techniques in Oracle RAC,Creating Physical Standby Database,Managing Physical Standby Database,Basic Usage of Data Guard Broker Utility,Creating and Managing Snapshot Databases,Switchover and Failover Operations on Physical Standby Database via both SQLPlus and Data Guard Broker,Creating Far Sync Instance,Switchover & Failover Operations on Logical Standby Database via both SQLPlus and Data Guard Broker,Oracle Database is an enterprise database that can handle online transaction processing needs, as well as data warehousing and workloads for ERP,Oracle DB was designed to be a flexible way to handle large applications and massive amounts of structured data.,SQL stands for Structured Query Language—the language developers use to interact with databases to create, read, update, and delete database records,ANSI created the standard for SQL. Many database vendors, like Oracle, expand on this standard to create their version of the language.,Oracle SQL is compliant with ANSI SQL standards, with features designed specifically for the Oracle database management system.,Oracle SQL extends the SQL standard with a procedural language PL/SQL and adds the ability to use the Java programming language.,What careers use Oracle SQL? Having Oracle SQL skills can add value to many careers.,The most obvious is being a database administrator in enterprises that use the Oracle database management system.,Database developers also use Oracle SQL all day long to create new databases and table structures.,Show less']"
Azure - Deploying Websites,"['Office Productivity,Microsoft,Microsoft Azure']","['Understand Paas Cloud Service,Upgrade Applications,Understand Communication Between Roles,Understand Monitoring and Alerts']"
Microsoft Outlook Ultimate Guide,"['Office Productivity,Microsoft,Microsoft Outlook']","['Microsoft 365 Family Account,Business Premium Account,Microsoft 365 Admin Center - Main Menu,Outlook - Web App,Outlook - Desktop App,Main Menu,Menu & Tools']"
Computer Basics With MS Office,"['Office Productivity,Microsoft,Microsoft Office']","['Computer Basics and Fundamentals,Internet and Mailings,MS WORD,MS EXCEL,MS POWER POINT']"
PowerPoint - Impactful Microsoft PowerPoint Presentations,"['Office Productivity,Microsoft,PowerPoint']","['You will learn how to make design decisions that will enforce the presentations message rather than detract,You will learn to choose appropriate PowerPoint tools to enhance your presentation,You will learn what it takes to create PowerPoint presentations that keep the audience engaged,You will begin to understand how to connect with the audience not just deliver a PowerPoint presentation,You will understand how to use PowerPoint animation that leads the audience members']"
Learn Microsoft Publisher 2016 Complete Course for Beginners,"['Office Productivity,Microsoft,Microsoft Publisher']","['Adjust Page Setup and Layouts,Insert and modify shapes,Add Page parts, calendars, borders and Advertisements,Adding and formatting Text,Change of Backgrounds,Templates in Microsoft Publisher,Creating Business, Wedding album, Flyer, brochure,Text Wrapping around shape,Size, crop and format images']"
"Microsoft Word 2013 Tutorial, Learn To Master Microsoft Word","['Office Productivity,Microsoft,Microsoft Word']","['Learn How To Become A Power User With Microsoft Word,A Practical Based Course That Uses Hands-On Examples To Teach,Learn The Skills Required To Use Microsoft Word In A Commercial Environment']"
Master QuickBooks Pro 2015 & 2016 the Easy Way,"['Office Productivity,Other Office Productivity,QuickBooks Pro']","['Create your company file,Setting up the chart of accounts for your business,Working with QuickBooks preferences,Working with the chart of accounts,Creating invoices,Entering and paying bills,Working with items and inventory,Writing checks,Creating estimates,Working with customers and jobs,Entering and paying bills,Reconciling bank statements,Working with loans,Paying employees,Setting up sales tax,Running reports,Creating a budget,Backing up company files,How to search in QuickBooks,Show less']"
Estimating And Costing,"['Office Productivity,Other Office Productivity,Construction Estimation']","['Estimating And Costing Of Civil Engineering Projects,How To Create Abstract Of Cost And Abstract of Quantity In Excel.,Types Of Estimate,Rough Cost Estimate,Detailed Estimate,Estimate Of Different Wall Like I,L,T,H,U And J Walls.,Estimate Of Two Room Plan With Long Wall Short Wall Method.,Estimate Of Two Room Plan With Center Line Method.,Earth Work Estimate,How to Create Abstract Of Quantity Excel Format For Earth Work.,Quantity Of Earth Work (Mean Depth Method),Quantity Of Earth Work (Mean Area Method),R.C.C Works Like (Footing Column Beam Slab),Estimate Of Manhole And Sewer line.,Rate Analysis,Bar Bending Schedule For Beginners,Bar bending Schedule For Different Structures,Excel Training For Beginners,Show less']"
Looker - Complete Guide to Google Looker - LookML Developer,"['Office Productivity,Google,Google Looker']","[""Get certified in using Looker and LookML as Business Intelligence, Visualization, and Data Model tool,Get familiar with Looker's platform, interface, and terminology,Analyze data, create beautiful visualizations, and build sophisticated reports and dashboards,Use LookML to connect to underlying raw data,Use LookML to construct views, dimensions, and measures that are then used in Explores,Use LookML to join several views together into one piece of analysis or Explore,Use LookML to create actions and workflows associated with your data,Use LookML to create sophisticated modular dashboards, right from a structured language""]"
Word 2016 Advanced,"['Office Productivity,Microsoft,Microsoft Word']","['Use Building Blocks, Quick Parts and insert fields,Create and record a Macro,Utilize reference tools such as bookmarks, Hyperlinks, Cross References, and Footnotes or Endnotes,Work with Citations and Bibliographies,Create Table of Content, Indexes, and table of Captions and Figures,Use the Outline View and work with Master Documents,Create Mail Merges,Create Forms']"
The Ultimate Microsoft Visio 2010 & 2013 Bundle - 19 Hours,"['Office Productivity,Microsoft,Microsoft Visio']","['Understanding the Microsoft ""Ribbon"", Quick Access Toolbar, and Backstage View.,Creating a new diagram.,Manipulating and adding shapes.,Object Orientation on pages.,Understanding shape data.,Creating an org chart.,Linking data with external sources.,Creating a cross-functional flowchart.,Using external shape data.,Discover how to work with themes.,Connecting shapes using lines and dynamic glue.']"
Microsoft Power BI for Beginners: Get Started with Power BI,"['Office Productivity,Microsoft,Microsoft Power BI']","['How to create stunning, interactive dashboards with Power BI,How to share your analysis and dashboards using Power Bi Online,To import CSV and Excel files into Power BI Desktop,All about DAX including using the COUTROWS, CALCULATE, and SAMEPERIODLASTYEAR functions,All about using the card visual to create summary information,How to create amazing visuals, such as clustered column charts, maps, and trend graphs,How to use Slicers to filter your reports,How to edit the interactions between your visualizations and filter at visualization, page, and report level']"
Microsoft Excel for Mac 2: Intermediate to Expert advanced,"['Office Productivity,Microsoft,Microsoft 77-728']","['Manage workbooks and workbook review,Create and manage PivotTables,Advanced formulas,Advanced formatting']"
Effective teamwork using SharePoint and Lync 2010,"['Office Productivity,Microsoft,SharePoint']","['By the end of this course you will know how to:,Share important business information with your team,Effectively run a project using a shared task list,Increase data quality and visibility of your Excel spreadsheets,Jointly produce high quality documents using version control,Quickly collect feedback using surveys,Enhance corporate communication by blogging,Enrich communication using instant messaging and video conferencing']"
SAP ABAP CDS (Core Data Service) Views for S/4 HANA,"['Office Productivity,SAP,SAP ABAP']","[""ABAP on HANA Concepts in S/4 HANA system & HDB (HANA Database),Basic ABAP on HANA Programming Concepts like ABAP CDS, AMDP etc.,Learn ABAP Core Data Services & ABAP Managed Database Procedures and Functions.,SAP ABAP on HANA new programming paradigm of Code-push-down concepts,Introduction of Core Data Services (CDS) & AMDP's,Introducing ABAP Development tools and Installation steps,ABAP CDS - Define Views, Extended views & Define Table functions,CDS View consumption in ABAP programs & examples,CDS Views - Filters like Where, Input parameters, Select-options and CASE etc,Aggregations (MIN, MAX, AVG, COUNT, SUM) functions in ABAP CDS Views,Different kind of JOINS in ABAP CDS views,Associations in ABAP CDS views,Different SQL functions - String & Numeric in CDS Views,Special functions like Conversion Functions in CDS Views,ABAP CDS Views - Type, UNIT & CURRENCY Conversions,ABAP CDS - Time & Date Functions and Conversions,Extended CDS views and View on View concepts,CDS View - Table functions and AMDP's,Advanced CDS view concepts for Standard & Custom CDS view Scenarios,Show less""]"
PowerPoint Masterclass: Create Interactive Presentations,"['Office Productivity,Microsoft,PowerPoint']","['Create highly interactive and professional presentations using PowerPoint,Create stunning but functional and relevant animations in PowerPoint,Add gamification to presentations and lessons using PowerPoint,Deliver interactive training sessions or lessons interactively using PowerPoint']"
"Excel Data Analysis: Produce Great Reports, Basic Statistics","['Office Productivity,Microsoft,Excel']","['By taking this course you will gain the needed skills to take raw data and turn it into meaningful Data Analysis & Statistics reports.,This Microsoft Excel course is designed to help you learn the skills you need to produce Data Analysis & Statistics reports from lists of data. You will learn how to prepare data to make it suitable for analysis and then how to use the built in tools of Excel to analyze the data, producing reports that help business leaders make better, informed decisions.']"
Ultimate Microsoft Office Productivity Tips,"['Office Productivity,Microsoft,Microsoft Office']","['Learn some simple features of Microsoft Office to boost productivity,Editing PDFs in Microsoft Word,Make PowerPoint bullets more interactive and engaging,Automate data entry in Microsoft Excel,Clean up your Outlook Inbox,Work with Excel Macros,Create cleaner PowerPoint Presentations,Report on Excel data with PivotTables']"
Microsoft 365 SharePoint Site User,"['Office Productivity,Microsoft,SharePoint']","['SharePoint Overview,SharePoint user needs to be successful,Both Classic and Modern views are explained and demonstrated.,Several techniques for synchronizing SharePoint content with Microsoft Office Apps demonstrated,making the users workflow seamless between SharePoint and the Office Apps.']"
Oracle Primavera P6: Essentials Training for Project Success,"['Office Productivity,Oracle,Project Management']",['Essential Features of Oracle Primavera P6 Professional for Better Schedule Management and Project Control']
Advanced Course on Microsoft PowerPoint Presentation / PPT,"['Office Productivity,Microsoft,PowerPoint']","['Make your presentations stand out in front of clients, customers or executives,Avoid committing the seven deadly sins of PowerPoint that ruins the entire presentation,Design and present ppts that leave a strong impact on your audience,Learn what makes a presentation worthless and how to make it right']"
Excel in Microsoft Excel 3: Pivot Tables Intro & Masterclass,"['Office Productivity,Microsoft,Excel']","['Create Pivot Tables with a just a few clicks, simply and quickly.,Maintain and expand Pivot Tables.,Update data sources, and maintain formatting during refreshes.,Create Pivot Charts in a few simple clicks.,Know and use about the more advanced features, and create advanced Pivot Tables.,Find out how much powerful it is, and how quickly it can improve your data analysis.']"
SAP Intra Company STO process,"['Office Productivity,SAP,SAP MM']","['SAP Intra Company STO without Delivery End to End Configuration and Testing,SAP Intra Company STO with Delivery End to End Configuration and Testing']"
MS Excel For Beginners: Fast Track Training,"['Office Productivity,Microsoft,Excel']","['How To Easily Master MS Excel For Beginners,How To Optimize MS Excel For Best Results,Brand New Over-The-Shoulder Video Series For MS Excel']"
Mastering Crystal Reports 2013 Made Easy Training Tutorial,"['Office Productivity,Other Office Productivity,Crystal Reports']","['Video Lessons,Includes two printable instruction manuals,Creating data connections,Printing reports,Advanced Formatting,Charting,Advanced Formula Creation,Report Wizards,Much More!']"
Learn Basic Sage 50 Accounts 2018-19 Bookkeeping for Newbies,"['Office Productivity,Other Office Productivity,Sage Accounting Software']","['Understanding of Sage 50 Accounts Professional 2018 Accounting Software,Setting up a company file,Figuring out the appropriate Chart of Account (COA) for your business,Setting up customers and vendors accounts,Processing invoices and credit notes,Receiving Payments and Paying bills,Allocation of cash receipts and payments,Allocation of cash receipts and payments,Generate Reports in Sage50 Accounts 2018 edition,Bank Reconciliation,VAT Calculation,VAT Reconciliation']"
Microsoft Excel - VBA,"['Office Productivity,Microsoft,Excel VBA']","['If you are performing repeated actions on workbooks or sheets, it may be possible to automate that work. Importing data, cleaning that data, archiving existing information and similar activities are good candidates for automation in Excel. VBA provides extra options for developers looking to automate Excel.']"
Become an Excel VBA Expert for Beginners,"['Office Productivity,Microsoft,Excel VBA']","['Understand automotive ways to use excel.,Undersand VBA and use Excel better,Use of excel in a powerful way.,Get a deeper and more functional knowledge of excel.']"
Microsoft Excel 2016 Bootcamp - Zero to Hero Training,"['Office Productivity,Microsoft,Excel']","['By the end of the course, you will be producing real world results with Excel.']"
